time_s,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.92,0.4245,-0.8723,9.8349,-0.0076,-0.0017,0.0209
1.94,0.5222,-0.807,9.9436,0.0022,-0.0005,0.0199
1.96,0.4894,-0.8048,9.9974,0.1076,0.0272,0.079
1.98,0.7925,-0.6288,9.6363,0.1553,0.0965,0.0535
2.0,0.4222,-0.9756,9.5705,0.2069,0.1273,0.0244
2.02,0.5573,-0.9092,9.4746,0.108,0.1087,-0.0881
2.04,0.4388,-0.7637,9.1182,-0.1765,-0.162,-0.2279
2.06,0.2522,-0.7107,9.1637,-0.5664,-0.3386,-0.3623
2.08,-0.4135,-0.7005,9.4133,-0.7834,-0.2334,-0.434
2.1,-0.6397,-1.0378,10.4326,-0.6995,0.1986,-0.301
2.12,0.2312,-0.4788,12.1135,-0.1749,0.5118,-0.052
2.14,1.1912,-0.6469,11.3087,0.4916,0.3913,0.2175
2.16,1.5651,-0.5053,9.9593,0.8651,-0.0183,0.3949
2.18,1.215,-0.6233,9.215,0.8245,-0.3378,0.4088
2.2,0.6403,-0.8744,9.0882,0.4042,-0.2632,0.3274
2.22,0.4301,-0.8835,9.0098,0.0399,-0.0035,0.1598
2.24,0.4482,-0.8184,9.1836,-0.2065,0.1584,0.0525
2.26,0.2052,-0.8583,9.4814,-0.1732,0.1178,-0.0617
2.28,0.3662,-0.7766,9.9468,-0.13,0.04,-0.062
2.3,0.3959,-0.5185,9.6352,-0.0386,-0.0178,-0.0765
2.32,0.5341,-0.6795,9.9798,-0.0084,0.0144,-0.0087
2.34,0.3515,-0.564,10.0297,0.0479,-0.0067,0.0046
2.36,0.6589,-0.7377,9.8815,0.0747,0.0166,0.0244
2.38,0.6411,-0.6421,10.1544,0.0173,0.0357,-0.0148
2.4,0.6939,-0.7968,10.1775,0.0705,-0.0029,-0.0326
2.42,0.5242,-0.7035,9.6755,0.1144,-0.0066,-0.0924
2.44,0.8758,-0.8728,9.7198,0.2886,0.1024,-0.0271
2.46,0.5565,-0.4911,9.6168,0.2512,0.1993,-0.0204
2.48,0.6782,-0.5969,9.5366,0.04,0.0789,0.1488
2.5,0.4599,-0.6608,9.0626,-0.3671,-0.267,0.2719
2.52,0.0589,-0.8716,8.9465,-0.8356,-0.396,0.4474
2.54,-0.5274,-0.9945,9.3918,-0.9554,-0.182,0.4397
2.56,-0.2257,-1.0085,11.1411,-0.6687,0.3496,0.3114
2.58,0.2704,-1.2275,12.3277,-0.0519,0.5789,0.0062
2.6,1.35,-1.0875,11.3736,0.7226,0.3132,-0.2812
2.62,1.7022,-0.9089,9.2389,0.9749,-0.2142,-0.4679
2.64,0.9192,-0.8029,9.1176,0.8215,-0.4032,-0.4619
2.66,0.5101,-0.7376,9.4,0.3878,-0.2145,-0.326
2.68,0.152,-0.6275,9.2015,-0.0747,0.0378,-0.1391
2.7,0.1594,-0.7655,9.3865,-0.244,0.1466,0.0225
2.72,0.1882,-0.6675,10.0371,-0.2128,0.1151,0.0472
2.74,0.4009,-0.841,9.6219,-0.141,0.0204,0.0629
2.76,0.3676,-0.4959,9.9951,0.0012,-0.0305,0.0457
2.78,0.7265,-0.8253,10.2115,0.0225,-0.0096,0.0757
2.8,0.3135,-0.8169,9.7169,0.0128,-0.0024,0.0478
2.82,0.3503,-0.491,9.7055,-0.0124,-0.0355,-0.0014
2.84,0.6074,-0.6594,10.2838,0.078,0.0072,0.0637
2.86,0.6344,-0.7247,10.0246,0.1918,0.0269,0.0596
2.88,0.6395,-0.8894,9.3542,0.2305,0.09,0.0454
2.9,0.5838,-0.7225,9.6329,0.321,0.2158,-0.0003
2.92,0.248,-0.9943,8.9674,0.0653,0.0615,-0.1417
2.94,0.2393,-0.8049,8.7842,-0.3572,-0.2314,-0.3233
2.96,0.0697,-0.7129,9.0345,-0.8251,-0.4235,-0.5044
2.98,-0.5728,-0.6983,9.2996,-1.0856,-0.2728,-0.532
3.0,-0.3871,-0.4972,11.1322,-0.7394,0.3306,-0.3542
3.02,0.3135,-0.5332,12.4815,-0.097,0.6196,-0.0346
3.04,1.1078,-0.7026,10.8919,0.6725,0.4145,0.3093
3.06,1.4417,-0.7156,9.333,1.0527,-0.139,0.508
3.08,0.9928,-0.5629,8.7922,0.9618,-0.4914,0.512
3.1,0.4631,-0.8557,8.8459,0.4322,-0.274,0.4123
3.12,0.4862,-1.1072,8.9043,-0.0231,-0.0321,0.1742
3.14,0.438,-1.0532,9.0792,-0.2427,0.1989,0.0333
3.16,0.0519,-0.9183,9.4447,-0.2996,0.1309,-0.0431
3.18,0.42,-0.7109,9.8196,-0.1684,0.046,-0.048
3.2,0.3469,-0.6487,9.7884,-0.0492,-0.0267,-0.0468
3.22,0.5796,-0.7508,9.6996,-0.0021,-0.033,-0.0378
3.24,0.487,-0.5585,10.176,0.0038,-0.0354,-0.0421
3.26,0.6613,-0.7009,9.9903,0.0647,-0.0389,-0.0062
3.28,0.6419,-0.6819,10.0983,0.124,0.0035,-0.0378
3.3,0.7857,-0.6584,9.6944,0.2146,0.0998,-0.0371
3.32,0.9378,-0.5485,9.636,0.3072,0.1735,0.0143
3.34,0.4811,-0.4709,9.2587,0.0846,0.0714,0.1372
3.36,0.5085,-0.6318,9.0668,-0.3113,-0.2159,0.3067
3.38,0.1665,-0.5783,8.9647,-0.6918,-0.3652,0.419
3.4,-0.2587,-0.741,9.4185,-0.8821,-0.1877,0.4306
3.42,-0.2733,-0.816,11.2379,-0.6387,0.27,0.2967
3.44,0.0883,-1.0385,11.9209,-0.0519,0.5661,0.0365
3.46,1.3134,-0.6813,11.4154,0.6383,0.3499,-0.2463
3.48,1.4116,-0.7096,9.3794,0.8999,-0.1762,-0.4633
3.5,0.9108,-0.7806,9.0038,0.7535,-0.3839,-0.422
3.52,0.4603,-0.6669,9.2251,0.345,-0.2573,-0.2963
3.54,0.4714,-0.6409,9.3219,-0.0644,0.0622,-0.1476
3.56,0.3668,-0.6736,9.3123,-0.2314,0.1679,-0.0014
3.58,0.5041,-0.6144,9.8943,-0.1904,0.1353,0.0824
3.6,0.2782,-0.718,9.7381,-0.1019,0.0347,0.0738
3.62,0.6453,-0.4813,10.2793,-0.0271,-0.019,0.0425
3.64,0.2803,-0.7439,9.8351,0.0325,-0.03,-0.0001
3.66,0.4221,-0.7906,10.0051,0.0223,0.0295,-0.0275
3.68,0.7492,-0.3461,10.0619,0.072,0.0437,-0.0085
3.7,0.5397,-0.9152,10.0287,-0.0171,0.0235,0.0036
3.72,0.6762,-0.7865,10.0467,0.0119,-0.0157,0.026
3.74,0.5049,-0.6867,10.0361,0.0755,-0.0343,0.0447
3.76,0.9411,-0.6983,10.0116,0.1827,0.0273,0.0541
3.78,0.3432,-0.4544,9.3763,0.2837,0.1224,0.0089
3.8,0.4727,-0.7177,9.333,0.1975,0.1275,-0.0386
3.82,0.5071,-0.9037,9.2231,-0.0657,-0.027,-0.2061
3.84,0.2726,-1.1193,8.9033,-0.5555,-0.3002,-0.3823
3.86,-0.1299,-0.6349,9.248,-0.8504,-0.3322,-0.4531
3.88,-0.4651,-0.6486,9.9264,-0.9108,-0.0603,-0.454
3.9,-0.1823,-0.6311,11.5829,-0.4202,0.4839,-0.1507
3.92,1.024,-0.2415,12.3406,0.3076,0.5453,0.1216
3.94,1.2975,-0.6712,10.2925,0.8208,0.1531,0.3579
3.96,1.1805,-0.7729,9.2402,0.9528,-0.3192,0.4494
3.98,0.7154,-0.7713,9.4356,0.6906,-0.309,0.416
4.0,0.6557,-0.722,9.5575,0.1995,-0.1177,0.2724
4.02,0.418,-1.0283,9.2575,-0.1786,0.0871,0.0668
4.04,0.3285,-0.7615,9.575,-0.2599,0.1502,-0.025
4.06,0.2225,-1.0195,9.6359,-0.2197,0.064,-0.02
4.08,0.541,-0.7757,9.5809,-0.0892,-0.0077,-0.0648
4.1,0.5013,-0.8324,9.8747,-0.033,-0.0175,-0.0003
4.12,0.3345,-1.0303,9.7882,0.0272,-0.0226,0.0034
4.14,0.4107,-0.7365,9.7242,0.0397,0.0304,-0.0183
4.16,0.5966,-0.9736,10.2452,0.0473,-0.0166,-0.0017
4.18,0.4634,-0.6498,9.8894,0.0314,-0.0071,-0.034
4.2,0.4021,-0.8941,9.5075,0.1494,0.0032,-0.0726
4.22,0.8359,-0.7236,9.5852,0.2369,0.0968,-0.0707
4.24,0.7682,-0.6613,9.3678,0.2745,0.1692,-0.0308
4.26,0.4834,-0.702,9.06,0.0764,0.101,0.1606
4.28,0.4653,-0.4336,8.9957,-0.2895,-0.1969,0.343
4.3,-0.0851,-0.8612,9.0672,-0.7403,-0.4386,0.4649
4.32,-0.2032,-0.8517,9.1808,-1.0625,-0.2426,0.4995
4.34,-0.082,-0.9405,11.1578,-0.7675,0.2934,0.3736
4.36,0.2277,-1.2159,11.7943,-0.0791,0.6433,0.0713
4.38,1.4231,-0.9576,11.9744,0.6585,0.4046,-0.236
4.4,1.4852,-1.2812,9.4962,1.0228,-0.0904,-0.4891
4.42,0.9378,-0.8939,8.9255,0.9167,-0.4685,-0.4694
4.44,0.6328,-0.7944,9.0215,0.4292,-0.279,-0.3779
4.46,0.1274,-0.7386,9.0951,-0.0022,0.0113,-0.1799
4.48,0.4056,-0.7707,9.6256,-0.2302,0.1933,0.0256
4.5,0.4367,-0.6634,9.4847,-0.2614,0.1545,0.0532
4.52,0.3252,-0.866,9.6499,-0.1786,0.0503,0.0373
4.54,0.1059,-0.829,9.7371,-0.0659,-0.0339,0.0822
4.56,0.8489,-0.6854,10.0479,0.0218,-0.0103,0.049
4.58,0.6199,-0.7869,9.6639,0.0287,0.0105,0.017
4.6,0.4345,-0.7542,9.7552,-0.0096,0.0046,0.025
4.62,0.7306,-0.5596,10.1163,0.0412,0.0103,0.0341
4.64,0.5097,-0.6726,9.8847,0.0917,0.0031,0.0582
4.66,0.5269,-0.9332,9.6581,0.2015,0.0244,0.0656
4.68,0.8035,-0.8602,9.4532,0.3202,0.1789,0.0604
4.7,0.6051,-1.0422,9.1897,0.2483,0.198,-0.0444
4.72,0.401,-1.0021,9.0378,-0.1059,-0.0935,-0.2344
4.74,0.1663,-0.7494,9.0687,-0.6063,-0.3802,-0.4826
4.76,-0.1574,-0.629,9.0706,-1.0599,-0.4836,-0.5421
4.78,-0.3817,-0.3137,10.2278,-1.0628,-0.0409,-0.4652
4.8,0.1883,-0.2927,12.4971,-0.551,0.5893,-0.242
4.82,0.5513,-0.642,12.0695,0.3185,0.6399,0.1391
4.84,1.9967,-0.4307,10.7719,0.9588,0.1595,0.4357
4.86,1.5153,-0.8439,9.1124,1.1262,-0.3969,0.5583
4.88,0.7657,-0.8022,8.8425,0.7459,-0.482,0.4814
4.9,0.4589,-0.8826,9.0481,0.2159,-0.1758,0.2481
4.92,0.5272,-0.9004,9.6932,-0.1568,0.1549,0.0911
4.94,0.3703,-0.9399,9.4806,-0.3294,0.1834,-0.0325
4.96,0.5651,-0.7914,9.8731,-0.218,0.0955,-0.0351
4.98,0.2524,-0.709,9.7825,-0.084,-0.0415,-0.0572
5.0,0.2388,-0.7586,9.8976,0.0247,-0.0328,-0.0714
5.02,0.6954,-0.9076,9.9309,0.015,-0.0223,-0.0191
5.04,0.6613,-0.93,10.0945,0.0244,0.0255,0.0201
5.06,0.5254,-0.6668,9.8118,0.0155,0.0002,-0.0068
5.08,0.5697,-0.7319,9.9061,0.0012,-0.0162,-0.0386
5.1,0.6577,-0.7852,10.1069,0.0688,-0.0028,-0.0715
5.12,0.4237,-0.7312,10.0305,0.137,-0.0191,-0.0763
5.14,0.762,-0.6357,9.5435,0.2371,0.1392,-0.0749
5.16,0.65,-0.5639,9.5523,0.2352,0.1861,-0.0043
5.18,0.5431,-0.5815,9.3438,0.0148,0.0208,0.1566
5.2,0.4185,-0.9305,8.9459,-0.3947,-0.2505,0.3313
5.22,-0.1362,-0.7455,8.9521,-0.8585,-0.4198,0.4663
5.24,-0.4778,-0.8146,9.6408,-0.955,-0.1025,0.4903
5.26,-0.3592,-0.8755,11.4855,-0.5642,0.3578,0.2627
5.28,0.5743,-1.1354,12.0785,0.0594,0.5622,-0.0502
5.3,1.5861,-0.9448,11.2349,0.7886,0.2565,-0.3084
5.32,1.6166,-0.9507,9.2293,1.0225,-0.2527,-0.4745
5.34,0.8258,-0.626,8.914,0.7958,-0.4289,-0.4441
5.36,0.6735,-0.7368,9.2221,0.2845,-0.1974,-0.2732
5.38,0.5387,-0.4583,9.517,-0.0319,0.1103,-0.0841
5.4,0.4273,-0.7804,9.1177,-0.2918,0.1719,0.0001
5.42,0.218,-0.8973,9.9383,-0.2182,0.0804,0.0608
5.44,0.4484,-0.7167,10.1666,-0.0683,0.0419,0.0662
5.46,0.2579,-0.7143,9.7952,0.0028,-0.0447,0.0229
5.48,0.597,-0.9645,9.9754,0.0223,-0.0294,0.0329
5.5,0.8494,-0.8165,9.9481,0.0306,0.0387,0.0464
5.52,0.3683,-0.7049,9.7784,-0.022,-0.0127,0.023
5.54,0.5081,-0.9112,9.5758,0.022,-0.0683,0.0449
5.56,0.5008,-0.7482,9.6023,0.1279,-0.0236,0.0352
5.58,0.8239,-1.0164,9.5203,0.2716,0.0918,0.0607
5.6,0.4513,-1.029,9.3316,0.3257,0.1803,0.0456
5.62,0.4802,-0.9828,9.0465,0.148,0.0963,-0.1136
5.64,0.2078,-1.2063,8.8911,-0.2809,-0.2045,-0.3345
5.66,-0.0328,-1.0454,8.7999,-0.8192,-0.471,-0.4966
5.68,-0.4712,-0.8511,8.9912,-1.1427,-0.3286,-0.556
5.7,-0.3152,-0.3222,11.2033,-0.844,0.2324,-0.4127
5.72,0.1841,-0.5465,11.9477,-0.1929,0.6147,-0.0989
5.74,1.2112,-0.3775,11.8205,0.6281,0.4505,0.2845
5.76,1.4116,-0.6104,9.4293,1.0568,-0.0973,0.5169
5.78,0.9233,-0.8982,8.6624,1.0016,-0.4679,0.5541
5.8,0.5655,-0.9621,8.8686,0.5057,-0.3269,0.3926
5.82,0.5651,-0.7479,9.41,0.0596,0.0126,0.2573
5.84,0.2738,-0.9913,9.0642,-0.2641,0.1077,0.0034
5.86,0.1247,-1.0101,9.0879,-0.3002,0.1352,-0.076
5.88,0.2936,-0.9368,9.6815,-0.181,0.047,-0.0788
5.9,0.4125,-0.9472,9.7144,-0.0756,-0.0299,-0.086
5.92,0.5306,-1.1031,10.1343,0.037,-0.0231,0.0051
5.94,0.4674,-0.532,9.6055,-0.0296,0.0023,-0.0525
5.96,0.5477,-0.808,9.7154,-0.0109,-0.0149,0.0081
5.98,0.6125,-0.6632,9.9665,0.0132,-0.046,-0.0512
6.0,0.306,-0.6293,9.7607,0.0698,-0.019,-0.0416
6.02,0.7963,-0.8683,10.0066,0.2399,0.113,-0.0301
6.04,0.5997,-0.5847,9.4432,0.2441,0.1018,-0.0462
6.06,0.7265,-0.7694,9.2453,0.174,0.1371,0.0441
6.08,0.4095,-0.8684,9.1204,-0.1098,-0.0653,0.1978
6.1,0.0576,-0.6186,9.2167,-0.5071,-0.3142,0.3859
6.12,0.0311,-1.0081,9.1618,-0.924,-0.3629,0.4592
6.14,-0.3929,-0.8559,10.2317,-0.8092,0.0698,0.4374
6.16,0.3215,-1.0615,12.2013,-0.3821,0.4661,0.1805
6.18,0.4909,-1.1204,11.5359,0.3427,0.4812,-0.176
6.2,1.3439,-1.0065,10.6317,0.8742,0.0345,-0.4001
6.22,1.3249,-0.6273,9.3474,0.9271,-0.3381,-0.4722
6.24,0.7189,-0.5695,9.0469,0.5849,-0.3975,-0.409
6.26,0.7909,-0.5302,9.3605,0.1471,-0.0669,-0.1891
6.28,0.5662,-0.6721,9.655,-0.1694,0.1457,-0.0451
6.3,0.3185,-0.8724,9.3785,-0.2753,0.1228,0.0549
6.32,0.3145,-0.8185,9.8386,-0.1995,0.0504,0.1175
6.34,0.6834,-0.8615,9.9558,0.0336,0.0103,0.047
6.36,0.7716,-0.8176,10.0043,-0.0042,-0.0301,0.0436
6.38,0.5089,-0.804,9.8482,-0.0115,-0.0066,0.0098
6.4,0.7008,-0.6357,10.0528,0.0134,0.042,0.0018
6.42,0.5412,-0.9172,9.7765,-0.0358,-0.0674,0.0076
6.44,0.8498,-0.7317,9.9997,0.0736,-0.0248,0.0253
6.46,0.6191,-0.6179,10.024,0.1561,-0.017,0.0596
6.48,0.6937,-1.0204,9.7693,0.2019,0.0986,0.0484
6.5,0.4495,-0.7709,9.3615,0.3018,0.163,0.0016
6.52,0.649,-0.8467,9.3708,0.0834,0.0328,-0.1238
6.54,0.3363,-0.8064,9.3474,-0.3303,-0.2423,-0.3215
6.56,0.0225,-0.8457,8.8368,-0.8203,-0.4493,-0.4703
6.58,-0.2738,-0.6404,9.6002,-0.9778,-0.2242,-0.4565
6.6,-0.6342,-0.6992,10.5154,-0.7662,0.2576,-0.3406
6.62,0.813,-0.1793,12.8283,-0.0024,0.6109,-0.0341
6.64,1.1862,-0.7461,10.7682,0.6265,0.3095,0.252
6.66,1.5082,-0.5185,9.5471,0.981,-0.1754,0.4669
6.68,0.9861,-0.9631,8.8451,0.8234,-0.4448,0.4602
6.7,0.4981,-1.011,8.9029,0.3856,-0.2779,0.3407
6.72,0.3755,-1.0832,9.1466,-0.0417,0.0572,0.1933
6.74,0.4593,-0.8674,9.4354,-0.2347,0.181,-0.0153
6.76,0.4748,-0.8825,9.7588,-0.2238,0.1264,-0.0226
6.78,0.0527,-0.9483,9.7018,-0.1223,-0.0427,-0.1003
6.8,0.4265,-0.9054,9.5233,-0.0194,-0.0882,-0.0487
6.82,0.3586,-0.8881,9.6707,0.016,-0.0572,0.0126
6.84,0.623,-0.8222,9.851,0.082,-0.0133,0.0065
6.86,0.7145,-0.7274,9.9001,0.0395,0.0095,-0.0122
6.88,0.4928,-0.9001,9.7018,-0.0232,-0.0244,-0.0686
6.9,0.7605,-0.7534,9.9142,0.1124,-0.0025,-0.0646
6.92,0.4179,-0.7626,9.6796,0.2374,0.0646,-0.0446
6.94,0.7838,-0.8516,9.3676,0.2871,0.1854,-0.0552
6.96,0.7304,-0.6048,9.1511,0.23,0.1537,0.0231
6.98,0.4582,-0.6569,9.1925,-0.0893,-0.0331,0.2212
7.0,0.2401,-0.9223,8.7641,-0.6121,-0.3637,0.4291
7.02,-0.0727,-0.8746,9.0611,-0.9605,-0.3926,0.5308
7.04,-0.5979,-0.9553,9.9603,-0.9857,-0.0229,0.4314
7.06,-0.0126,-1.1099,12.2118,-0.4641,0.5468,0.2169
7.08,1.1242,-0.8578,12.522,0.3467,0.6011,-0.1023
7.1,1.4226,-1.2567,10.0479,0.9402,0.0976,-0.4357
7.12,1.4599,-0.7985,9.0256,1.0829,-0.3601,-0.5094
7.14,0.793,-1.0688,8.5929,0.6902,-0.4612,-0.4705
7.16,0.5789,-0.6156,8.8294,0.1961,-0.1649,-0.2757
7.18,0.4051,-0.9992,9.2946,-0.1365,0.1709,-0.0808
7.2,0.4839,-0.7909,9.6223,-0.2661,0.1581,0.0481
7.22,0.2997,-0.6977,9.6248,-0.2059,0.0661,0.0753
7.24,0.7646,-0.8745,9.8424,-0.0731,-0.0035,0.0793
7.26,0.563,-1.0895,10.0519,-0.0197,-0.0315,0.0637
7.28,0.3876,-0.7285,9.7618,0.0216,0.0256,0.0234
7.3,0.4564,-0.784,9.5843,0.0077,-0.0366,0.0065
7.32,0.6432,-0.8373,10.0875,0.0652,-0.0017,0.0881
7.34,0.6252,-0.8699,9.82,0.0336,-0.0398,0.0479
7.36,0.6523,-0.8698,9.7734,0.1071,-0.045,0.0651
7.38,0.7621,-0.9262,9.6579,0.2599,0.0998,0.0606
7.4,0.6369,-1.0442,9.4037,0.2692,0.1245,0.0059
7.42,0.5158,-0.6823,9.1182,0.1001,0.0767,-0.1348
7.44,0.4367,-0.6876,9.2467,-0.2502,-0.223,-0.3162
7.46,0.0219,-0.5493,8.954,-0.7511,-0.4491,-0.4663
7.48,-0.4534,-0.6427,9.3275,-1.0074,-0.2237,-0.5134
7.5,-0.5729,-0.61,10.5379,-0.7314,0.2678,-0.312
7.52,0.6731,-0.2993,12.6871,-0.07,0.5982,-0.0642
7.54,1.4284,-0.551,11.2611,0.6286,0.37,0.2722
7.56,1.5148,-0.5945,9.8337,1.0479,-0.1602,0.4752
7.58,1.0998,-0.7592,9.205,0.8579,-0.4097,0.5315
7.6,1.0096,-0.5835,9.2414,0.4599,-0.2738,0.3602
7.62,0.9765,-0.8446,9.4629,0.0191,0.0243,0.1768
7.64,0.3651,-0.9156,9.1543,-0.2661,0.1593,0.0342
7.66,0.4103,-0.9608,9.6816,-0.2638,0.1027,-0.0607
7.68,0.4174,-0.8276,9.6932,-0.1174,-0.008,-0.052
7.7,0.6416,-0.3282,10.0986,-0.0289,-0.0253,-0.0291
7.72,1.0754,-0.694,10.3088,0.0982,0.0154,-0.0223
