time_s,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2.22,0.4369,-0.2031,9.7932,0.0106,0.0089,0.0209
2.24,0.4576,-0.1518,9.9987,0.0264,0.0377,0.0138
2.26,0.3686,-0.071,10.1018,0.0255,0.0331,0.0178
2.28,0.5141,-0.1007,10.0004,0.0145,-0.0007,-0.0116
2.3,0.3055,-0.4381,9.7721,-0.0104,-0.0149,-0.0071
2.32,0.3636,-0.3469,9.7813,0.0357,0.001,0.0321
2.34,0.4088,-0.1899,9.6286,0.003,0.0039,-0.0017
2.36,0.2496,-0.2404,9.9552,0.0065,0.0366,0.0082
2.38,0.2237,-0.3553,9.654,-0.0164,-0.0261,-0.0242
2.4,0.1563,-0.4182,9.9399,0.0185,-0.029,0.0034
2.42,0.3379,-0.0477,10.0343,0.0497,0.008,0.0049
2.44,0.0703,0.0098,9.97,0.0369,0.0102,0.0017
2.46,0.5682,-0.2107,9.6559,0.05,0.0355,-0.0074
2.48,0.823,0.0695,9.8053,0.1284,0.1103,0.0361
2.5,0.3269,-0.3595,9.6733,0.0869,0.1017,-0.0189
2.52,0.162,-0.1063,9.4841,0.0769,0.0988,-0.0194
2.54,0.1566,-0.1089,9.3265,0.0468,0.0617,-0.0344
2.56,0.3263,-0.3396,9.3977,-0.0468,-0.0738,-0.0391
2.58,-0.0446,-0.3448,9.0442,-0.206,-0.2255,-0.1075
2.6,-0.1244,-0.2963,9.1246,-0.3439,-0.325,-0.119
2.62,-0.4705,0.0963,9.2181,-0.4096,-0.2882,-0.1285
2.64,-0.7266,-0.486,9.5697,-0.5334,-0.133,-0.1213
2.66,-0.7338,0.1477,10.4831,-0.4013,0.1661,-0.1058
2.68,-0.2217,0.0591,11.756,-0.2152,0.3628,-0.0324
2.7,0.2951,0.0842,12.3773,0.006,0.4671,-0.0165
2.72,0.7822,0.0746,11.7683,0.3109,0.4132,0.0449
2.74,1.4083,0.2089,10.8944,0.455,0.1984,0.0882
2.76,1.4037,-0.1161,9.4182,0.5264,-0.1071,0.139
2.78,1.1966,0.1758,9.2211,0.541,-0.2585,0.1317
2.8,0.8138,-0.3836,9.1552,0.3617,-0.3193,0.1369
2.82,0.4489,0.1095,9.0706,0.2446,-0.268,0.1146
2.84,0.4566,-0.1677,9.1043,0.0873,-0.0518,0.0891
2.86,0.4892,-0.3558,9.1429,-0.0626,0.0492,0.026
2.88,0.3197,-0.083,9.5212,-0.1031,0.1372,0.0268
2.9,0.1151,-0.1916,9.4719,-0.16,0.1345,0.0074
2.92,0.069,-0.3457,9.6317,-0.1475,0.1329,-0.0733
2.94,-0.021,-0.1595,9.6352,-0.0785,0.0095,-0.025
2.96,0.1031,-0.1713,9.7132,-0.0537,-0.0594,-0.0017
2.98,0.3947,-0.1446,10.0942,0.0237,0.0805,-0.0097
3.0,-0.1311,-0.301,9.9033,0.0021,-0.0319,-0.0158
3.02,0.3949,-0.5037,9.6695,-0.0202,-0.0241,-0.0795
3.04,0.4743,-0.2097,9.9161,0.0182,0.0174,-0.0284
3.06,0.3304,-0.264,9.8582,0.0143,0.0025,0.0331
3.08,0.5428,-0.1645,9.9421,0.0195,-0.0053,0.016
3.1,0.7885,0.1996,10.0264,0.0476,-0.0164,0.0225
3.12,0.2999,0.0482,9.7773,-0.0021,-0.0615,-0.0204
3.14,0.2241,-0.2646,9.839,-0.0686,-0.0086,-0.0262
3.16,0.3697,-0.0168,10.1578,0.0026,0.0058,-0.0034
3.18,0.5042,-0.1763,9.9832,0.0704,-0.0295,0.0168
3.2,0.4487,-0.187,9.9303,0.0953,-0.0285,-0.0086
3.22,0.2737,-0.0616,9.835,0.0814,0.0557,-0.0822
3.24,0.3706,-0.3097,9.8559,0.1155,0.0713,-0.0492
3.26,0.564,-0.2982,9.4001,0.119,0.1641,-0.0073
3.28,0.5863,-0.0727,9.3077,0.1281,0.1787,-0.0066
3.3,0.5418,-0.3519,9.2313,0.0972,0.0942,0.0561
3.32,0.4339,-0.1199,9.1413,-0.0423,-0.0496,0.0603
3.34,0.1079,-0.084,9.1329,-0.2309,-0.211,0.1075
3.36,-0.1112,0.0113,8.9817,-0.4133,-0.3279,0.1836
3.38,-0.2431,-0.1823,9.0868,-0.5578,-0.3298,0.1482
3.4,-1.015,-0.1727,9.5646,-0.5707,-0.1646,0.1646
3.42,-0.7172,-0.4437,10.6155,-0.4748,0.1535,0.1254
3.44,-0.6056,-0.4728,12.0087,-0.3541,0.3877,0.0659
3.46,0.195,-0.5377,12.8773,-0.0019,0.5521,-0.043
3.48,0.9378,-0.5865,12.6487,0.2338,0.478,-0.0719
3.5,1.5257,-0.3722,11.142,0.4458,0.2281,-0.1378
3.52,1.1661,-0.5356,9.4381,0.5957,-0.096,-0.145
3.54,1.2559,-0.2989,8.943,0.5626,-0.3351,-0.1529
3.56,0.5298,-0.3546,8.4686,0.3917,-0.3964,-0.1821
3.58,0.5386,-0.1159,9.0033,0.2885,-0.2804,-0.0846
3.6,0.0629,-0.0575,8.8852,0.1315,-0.124,-0.1016
3.62,-0.0263,-0.1524,8.9699,-0.0092,0.0446,-0.0328
3.64,-0.0255,-0.0672,9.3703,-0.1125,0.1225,-0.0683
3.66,-0.1225,-0.3736,9.3742,-0.1705,0.1428,0.0004
3.68,-0.1421,-0.1334,9.4796,-0.1662,0.1015,0.0148
3.7,-0.2504,-0.1074,9.5784,-0.1469,0.0758,-0.0171
3.72,0.3082,-0.3521,9.953,-0.0358,-0.0334,0.056
3.74,-0.1815,-0.2489,9.8042,-0.0442,-0.0064,0.0422
3.76,-0.2393,-0.1277,9.7384,-0.0033,-0.0373,0.0012
3.78,0.0051,-0.4358,10.0226,0.0406,-0.0018,-0.0104
3.8,0.2398,-0.2491,9.9807,0.0161,-0.0297,-0.0236
3.82,0.3764,-0.1951,9.9672,0.0104,-0.0198,0.0088
3.84,0.2706,-0.3171,9.8841,0.0558,-0.0146,-0.0271
3.86,0.3162,-0.0914,9.7365,0.0726,0.0227,0.0199
3.88,0.4264,-0.4209,9.5246,0.0912,0.0722,0.0453
3.9,0.1962,-0.33,9.4867,0.1187,0.1299,0.0175
3.92,0.3853,-0.2522,9.5131,0.1242,0.1588,0.0283
3.94,-0.0505,-0.3561,9.0316,0.0936,0.1484,0.0504
3.96,0.1556,-0.6021,8.5535,0.0334,0.0159,-0.089
3.98,-0.3305,-0.5318,8.7701,-0.1568,-0.1516,-0.1125
4.0,-0.3124,-0.4758,8.9896,-0.2467,-0.3213,-0.1214
4.02,-0.0494,-0.3046,8.6933,-0.4035,-0.3518,-0.116
4.04,-1.039,-0.2993,8.5039,-0.5558,-0.3,-0.1856
4.06,-0.8858,-0.3154,9.5316,-0.5042,-0.0506,-0.1537
4.08,-0.8923,0.1022,10.6963,-0.3775,0.2113,-0.1114
4.1,0.1263,0.0828,12.4726,-0.1689,0.4285,-0.0577
4.12,0.3889,-0.1908,12.5694,0.1026,0.4765,0.0297
4.14,0.8466,0.1622,11.6736,0.3209,0.352,0.0337
4.16,1.3382,-0.3807,10.377,0.4567,0.0725,0.0816
4.18,0.9684,0.1935,9.3959,0.529,-0.1633,0.122
4.2,0.9998,-0.1484,8.8796,0.5633,-0.319,0.0964
4.22,0.7018,-0.4033,8.9716,0.3618,-0.3025,0.0993
4.24,0.4884,-0.2351,8.9298,0.2306,-0.1489,0.1499
4.26,0.3019,-0.6307,8.7234,0.0332,-0.0168,0.0272
4.28,0.2409,-0.2962,9.0019,-0.0598,0.0614,0.0602
4.3,-0.1603,-0.4875,9.1401,-0.1668,0.1585,-0.0294
4.32,-0.0659,-0.7035,9.2282,-0.117,0.1598,-0.022
4.34,-0.1045,-0.3515,9.594,-0.1504,0.1071,-0.0194
4.36,0.0511,-0.209,9.4957,-0.112,0.0343,-0.0183
4.38,0.2997,-0.3034,9.82,-0.016,-0.0402,0.0049
4.4,0.1654,-0.1588,9.8242,-0.0414,-0.0617,-0.0123
4.42,0.2029,0.03,9.8425,0.0206,0.0261,-0.0105
4.44,0.0559,-0.2454,10.0768,0.0187,-0.0346,-0.0025
4.46,0.2147,-0.0978,9.7835,0.0282,-0.0554,-0.0661
4.48,0.5168,-0.2399,9.5924,0.0765,-0.0315,-0.0179
4.5,0.2715,-0.023,9.5902,0.1204,0.032,0.0204
4.52,0.7102,0.0211,9.7138,0.1559,0.1202,-0.0251
4.54,0.4803,-0.0624,9.4624,0.1698,0.1578,-0.0126
4.56,0.0391,-0.3429,9.1324,0.0958,0.1228,-0.0206
4.58,0.1372,0.116,9.1409,0.0814,0.0392,0.0423
4.6,-0.0445,0.0425,9.3216,-0.0455,-0.098,0.0851
4.62,0.0314,-0.1461,8.9438,-0.2423,-0.3011,0.0879
4.64,-0.3211,0.0089,9.208,-0.3955,-0.3472,0.1377
4.66,-0.6853,-0.1912,9.038,-0.5331,-0.3475,0.1516
4.68,-0.7974,-0.2316,9.7441,-0.5234,-0.163,0.1478
4.7,-0.9202,-0.4092,10.7955,-0.5111,0.1623,0.0807
4.72,-0.2348,-0.623,12.1988,-0.2153,0.4108,0.0629
4.74,0.7509,-0.3359,13.1434,0.0334,0.5367,-0.017
4.76,0.8923,-0.3515,12.0361,0.1882,0.3565,-0.0792
4.78,1.4049,-0.24,10.932,0.4339,0.1704,-0.1496
4.8,1.2382,-0.4723,9.341,0.5735,-0.126,-0.1506
4.82,1.3908,-0.194,9.2055,0.5654,-0.2782,-0.1608
4.84,0.8033,0.0303,9.006,0.4409,-0.3612,-0.1432
4.86,0.3458,0.0696,9.1125,0.2845,-0.2432,-0.104
4.88,0.1787,-0.0403,8.8496,0.0483,-0.1273,-0.0622
4.9,0.4503,0.2143,9.2007,-0.0214,0.0919,-0.0471
4.92,0.1766,-0.2667,9.5012,-0.1313,0.0896,-0.0186
4.94,0.3515,-0.1157,9.6545,-0.1546,0.1533,0.0077
4.96,0.2018,0.164,9.6962,-0.1692,0.0892,-0.0053
4.98,0.275,-0.16,10.0091,-0.0354,0.0427,0.0722
5.0,0.333,0.0492,9.8966,-0.0459,0.0149,0.0236
5.02,0.4271,-0.083,9.8956,-0.0352,-0.0532,0.0026
5.04,0.2643,-0.389,10.0709,-0.0406,-0.0645,-0.0148
5.06,0.2398,-0.2534,10.023,0.0081,-0.0733,-0.0128
5.08,0.4099,-0.0391,9.9326,0.0452,-0.0443,0.0098
5.1,0.5077,-0.2304,10.0318,0.0939,-0.0064,0.014
5.12,0.7759,-0.2947,9.6406,0.1269,0.0448,0.0057
5.14,0.6712,-0.34,9.4968,0.1312,0.1333,0.0086
5.16,0.4949,-0.4054,9.2504,0.1025,0.1447,0.0144
5.18,0.2304,-0.469,9.4106,0.1303,0.1597,-0.0255
5.2,0.3428,-0.0805,9.2849,0.0446,0.0591,-0.0663
5.22,0.3927,-0.1454,9.0591,-0.1711,-0.1062,-0.0901
5.24,0.0987,-0.2784,8.7377,-0.3067,-0.3118,-0.1298
5.26,-0.2794,0.0036,9.0703,-0.4971,-0.3872,-0.1497
5.28,-0.4147,0.3021,9.2321,-0.5976,-0.3444,-0.0979
5.3,-1.3529,0.1357,9.7747,-0.6176,-0.0925,-0.166
5.32,-1.0022,0.1793,11.3888,-0.4484,0.2533,-0.1077
5.34,-0.2965,0.2317,12.9241,-0.2361,0.5127,-0.0841
5.36,0.522,0.2725,13.3575,0.1333,0.5559,0.0556
5.38,1.1511,0.312,12.6077,0.3725,0.4342,0.1061
5.4,1.3506,0.0609,10.5158,0.5632,0.0974,0.0849
5.42,1.4631,0.1051,9.3798,0.5487,-0.2384,0.1209
5.44,0.9377,-0.1529,8.905,0.578,-0.4183,0.1553
5.46,1.1246,-0.0029,9.1109,0.4222,-0.3975,0.1679
5.48,0.9031,0.0272,8.9557,0.2535,-0.2241,0.1473
5.5,0.4299,-0.119,9.1343,0.0286,-0.0632,0.055
5.52,0.1455,-0.566,9.2027,-0.0785,0.0876,0.016
5.54,0.6527,0.2336,9.9117,-0.0818,0.218,0.0474
5.56,0.2882,-0.6907,9.1205,-0.1462,0.1236,-0.0029
5.58,-0.2285,-0.0998,9.5963,-0.1052,0.1034,-0.0606
5.6,-0.2923,-0.0696,9.8529,-0.0968,-0.0065,-0.0759
5.62,0.6256,0.1835,10.4413,-0.0514,-0.0016,-0.0506
5.64,0.5803,0.062,10.2834,0.0439,-0.0256,0.0052
5.66,0.2613,0.0054,9.9766,0.0382,0.0284,-0.0225
5.68,0.4295,-0.0971,9.8494,0.0264,-0.002,0.0118
5.7,-0.0764,-0.309,9.7192,-0.0076,-0.0175,-0.0048
5.72,-0.0139,-0.6352,9.74,0.0045,-0.0197,-0.048
5.74,0.3208,0.0198,9.7916,0.0547,-0.0476,0.0251
5.76,0.463,-0.135,9.8712,0.0814,-0.0162,-0.0211
5.78,0.27,-0.1356,9.5834,0.087,0.0326,-0.0711
5.8,0.725,-0.1002,9.7586,0.1819,0.1287,-0.036
5.82,0.4192,-0.3542,9.2026,0.138,0.1505,0.0042
5.84,0.4021,0.2284,9.5364,0.2251,0.1911,-0.0133
5.86,0.4066,0.1948,9.1214,0.0922,0.1162,0.0504
5.88,0.1576,-0.1416,8.9094,-0.0352,-0.0478,0.0885
5.9,0.1777,0.1808,9.2807,-0.1933,-0.2494,0.1132
5.92,-0.0607,0.0111,8.914,-0.4169,-0.387,0.164
5.94,-0.3616,-0.261,8.831,-0.5029,-0.345,0.1392
5.96,-1.1709,-0.669,9.2383,-0.6779,-0.2338,0.1314
5.98,-1.1892,-0.2022,10.6932,-0.4848,0.099,0.1281
6.0,-0.4066,-0.2584,12.3001,-0.3275,0.4274,0.0881
6.02,-0.2346,-0.9513,12.7003,-0.0887,0.5698,-0.0246
6.04,0.7949,-0.4567,13.0439,0.2455,0.5365,-0.0459
6.06,1.3202,-0.9398,11.0083,0.4769,0.2316,-0.1236
6.08,1.5337,-0.165,9.5828,0.6237,-0.0626,-0.1637
6.1,1.6541,-0.2204,8.9779,0.6222,-0.2655,-0.1507
6.12,0.6786,-0.0408,8.5031,0.5145,-0.424,-0.154
6.14,0.9445,0.1286,8.9585,0.3335,-0.3275,-0.1016
6.16,-0.0864,-0.319,8.565,0.1208,-0.2033,-0.1135
6.18,0.4056,0.0102,8.5518,-0.0814,0.0145,-0.0872
6.2,0.2952,-0.3266,9.0989,-0.1536,0.1243,0.0175
6.22,0.0447,-0.2031,9.1121,-0.1414,0.17,-0.0132
6.24,-0.0035,-0.1816,9.1317,-0.1943,0.0674,-0.0006
6.26,0.1523,0.0528,9.7725,-0.1043,0.0489,0.0305
6.28,-0.2227,-0.2982,9.6634,-0.099,-0.0273,-0.0143
6.3,-0.266,-0.1173,9.8527,-0.0784,-0.0591,0.0084
6.32,-0.1723,-0.3883,9.8488,-0.0372,-0.0511,-0.0015
6.34,0.0783,-0.4303,9.7613,0.0208,-0.0303,0.0503
6.36,0.0398,-0.4791,9.894,0.0363,0.0289,0.0011
6.38,0.3045,-0.0596,9.6318,0.0272,0.0013,-0.0026
6.4,0.024,-0.4122,9.2598,0.0259,0.0125,-0.0115
6.42,0.1287,-0.1533,9.4063,-0.0087,-0.0186,0.0451
6.44,0.1713,-0.277,9.666,0.0277,0.0143,0.0018
6.46,0.2652,-0.2339,9.6303,-0.0077,-0.0179,0.0038
6.48,0.1143,-0.1179,9.8073,0.018,-0.0319,0.0221
6.5,0.0601,-0.4834,9.8533,-0.0073,-0.0352,-0.0078
6.52,0.2509,-0.218,10.0383,0.1019,0.0041,0.0661
6.54,0.2564,0.1254,9.8068,0.083,0.0337,0.016
6.56,0.1959,-0.5905,9.6409,0.1212,0.0921,0.0124
6.58,0.4842,-0.3853,9.2936,0.1969,0.1796,0.0517
6.6,0.0744,-0.1881,9.2311,0.1867,0.1594,0.0246
6.62,0.3019,-0.2004,8.9289,0.1241,0.1708,-0.0345
6.64,0.3342,-0.1488,8.9807,0.0256,-0.017,-0.0251
6.66,0.091,-0.1036,8.9574,-0.1239,-0.1754,-0.0648
6.68,0.0915,-0.5955,8.6893,-0.3306,-0.3446,-0.1385
6.7,-0.2777,-0.3259,8.4899,-0.4688,-0.4369,-0.1572
6.72,-0.6603,0.1433,9.1425,-0.5816,-0.2731,-0.1316
6.74,-1.2779,-0.1831,9.9528,-0.591,-0.1117,-0.1933
6.76,-1.1668,-0.0013,11.0831,-0.4099,0.29,-0.1302
6.78,-0.2632,0.3354,12.8669,-0.1466,0.5116,-0.048
6.8,0.4863,0.0346,12.7422,0.1243,0.5255,-0.0044
6.82,1.1485,0.1233,12.125,0.3195,0.3683,0.1102
6.84,1.4183,-0.3663,10.0667,0.5112,0.0037,0.101
6.86,1.3577,-0.1178,9.3213,0.6032,-0.2103,0.133
6.88,1.0508,-0.1149,9.0112,0.6026,-0.3748,0.1489
6.9,0.8145,-0.3345,8.9425,0.3717,-0.3621,0.124
6.92,0.1864,-0.4136,9.029,0.1785,-0.235,0.1203
6.94,0.3479,-0.4625,9.0613,0.0218,-0.0503,0.0883
6.96,0.0115,-0.2978,9.1004,-0.0898,0.1091,0.045
6.98,-0.1092,-0.4065,9.1511,-0.1547,0.1371,0.0306
7.0,0.0934,-0.4024,9.5516,-0.116,0.1565,-0.0122
7.02,0.1154,-0.2608,9.5727,-0.0962,0.0834,-0.0381
7.04,0.1261,-0.4484,9.5132,-0.0636,-0.0126,-0.0804
7.06,0.1613,-0.3483,9.8075,-0.039,-0.0026,-0.0176
7.08,0.0764,-0.37,9.701,-0.0626,-0.0465,-0.0761
7.1,0.3429,-0.3689,9.7206,-0.0397,-0.0383,-0.0214
7.12,0.5681,0.0311,10.0574,0.056,0.0045,0.0259
7.14,0.3228,-0.3086,9.8372,0.036,-0.0117,0.022
7.16,0.3442,-0.2127,9.7321,0.0456,-0.0059,0.0057
7.18,0.1128,-0.1088,9.801,0.0175,0.0315,0.0109
7.2,0.116,-0.2854,9.7574,0.0016,-0.0102,-0.0016
7.22,0.3049,-0.183,9.9219,0.0407,-0.015,-0.0101
7.24,0.1693,-0.2308,9.9816,-0.0212,0.0057,0.0536
7.26,0.4375,0.059,9.9296,0.0315,0.0279,-0.035
7.28,0.6222,0.0402,9.944,0.0924,0.0302,0.0027
7.3,0.4595,-0.4902,9.7928,0.1156,0.0269,-0.0463
7.32,0.5196,-0.0932,9.4565,0.1333,0.0853,-0.0384
7.34,0.7662,0.3794,9.8571,0.1969,0.1566,0.0145
7.36,0.503,0.1639,9.4866,0.1362,0.1468,0.0203
7.38,0.1611,0.024,9.1614,0.0058,0.026,0.0125
7.4,0.3337,0.2079,9.4872,-0.0757,-0.1073,0.0651
7.42,0.2064,0.1885,9.139,-0.2037,-0.2353,0.1513
7.44,-0.2155,-0.2939,8.7527,-0.4353,-0.3708,0.1019
7.46,-0.5594,0.0699,9.4085,-0.4261,-0.2591,0.1313
7.48,-0.6979,-0.2007,9.8259,-0.4486,-0.0794,0.1507
7.5,-0.9061,-0.5178,10.5939,-0.3933,0.1619,0.0625
7.52,-0.2782,-0.1932,12.3445,-0.2164,0.3815,0.0725
7.54,0.4928,0.0185,13.1635,0.0838,0.4916,0.0325
7.56,0.9956,-0.5428,12.0508,0.2132,0.3634,-0.1062
7.58,1.317,-0.3692,10.8384,0.3889,0.1541,-0.0865
7.6,1.5216,-0.1408,9.6472,0.5178,-0.1505,-0.1279
7.62,0.94,-0.1977,8.8965,0.4606,-0.3143,-0.1637
7.64,0.8388,-0.1671,9.2573,0.413,-0.3451,-0.1155
7.66,0.5862,0.0291,9.4526,0.2378,-0.2135,-0.1092
7.68,0.1796,0.0109,9.3388,0.0869,-0.0931,-0.0577
7.7,0.3139,0.0735,9.4796,-0.0058,0.0903,-0.0232
7.72,0.0188,-0.0486,9.7434,-0.1671,0.1196,-0.0198
