time_s,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
6.4,0.2853,-1.0291,9.9435,-0.0114,-0.0203,0.0079
6.42,0.4792,-0.8821,9.7325,0.0484,-0.0109,0.0047
6.44,1.081,-0.8558,9.7143,0.1431,0.0318,0.01
6.46,0.5832,-1.0362,9.3893,0.1411,0.0502,-0.0251
6.48,0.5821,-0.8808,9.3052,0.1318,0.087,-0.0295
6.5,0.5941,-0.9423,9.2367,0.034,0.0203,-0.0657
6.52,0.3022,-0.9439,9.3992,-0.1432,-0.1036,-0.1738
6.54,-0.0078,-1.0864,9.13,-0.4046,-0.2082,-0.235
6.56,-0.1445,-0.9323,9.0994,-0.5383,-0.2034,-0.2761
6.58,-0.2092,-0.769,9.8049,-0.5557,-0.0255,-0.2089
6.6,-0.3033,-0.3531,11.4899,-0.3464,0.2163,-0.1332
6.62,0.6484,-0.1342,12.478,0.007,0.3238,-0.0006
6.64,1.2031,-0.4675,11.8753,0.3098,0.2102,0.0573
6.66,1.4489,-0.4594,10.0138,0.5247,0.0021,0.1908
6.68,1.5384,-0.5988,9.4921,0.5889,-0.1633,0.2689
6.7,0.7764,-0.7491,9.0473,0.4064,-0.2275,0.1714
6.72,0.8557,-0.6801,9.3093,0.2548,-0.0983,0.188
6.74,0.4307,-0.9655,9.2664,-0.0232,-0.0301,0.0492
6.76,0.5817,-0.9078,9.46,-0.0999,0.0696,0.0487
6.78,0.3091,-0.9756,9.5407,-0.18,0.0624,-0.025
6.8,0.4206,-0.8577,9.5883,-0.0986,-0.0058,-0.0263
6.82,0.8185,-0.7878,9.9294,-0.0239,-0.0088,0.0111
6.84,0.5734,-0.7844,9.8308,0.0149,0.0068,-0.0162
6.86,0.6517,-0.8872,9.6943,-0.0236,-0.0239,-0.0062
6.88,0.7741,-0.6722,9.851,0.0587,0.011,-0.0004
6.9,0.6242,-0.8528,9.7177,-0.0298,0.0009,-0.023
6.92,0.527,-0.8745,9.6865,0.0073,0.0219,0.009
6.94,0.6833,-0.6603,9.9234,0.0482,0.0376,-0.0183
6.96,0.6281,-0.7066,9.8419,-0.0085,0.0208,-0.0692
6.98,0.636,-0.7156,9.7752,0.0469,-0.0045,-0.0089
7.0,0.3348,-0.8377,9.2847,0.0388,-0.07,-0.0446
7.02,0.5452,-0.7745,9.3906,0.172,0.054,-0.0412
7.04,0.5756,-0.6857,9.3775,0.2013,0.0951,-0.0569
7.06,1.182,-0.0922,10.1119,0.1928,0.1414,0.0143
7.08,0.6466,-0.4557,9.3742,-0.021,-0.028,0.1465
7.1,0.2077,-0.6005,8.9359,-0.2956,-0.2297,0.2232
7.12,-0.1384,-1.1553,8.5965,-0.5704,-0.2572,0.2815
7.14,-0.1443,-0.7235,9.3856,-0.6229,-0.1624,0.3186
7.16,-0.482,-1.1471,10.5901,-0.6457,0.0417,0.1617
7.18,0.1054,-1.1709,12.6835,-0.2375,0.3243,0.1052
7.2,0.5889,-1.2812,12.4832,0.1519,0.3327,-0.0771
7.22,1.7763,-0.8656,11.5158,0.5462,0.1646,-0.2138
7.24,1.3693,-1.0132,9.3389,0.6965,-0.1048,-0.2817
7.26,1.3199,-0.826,8.9551,0.6273,-0.2355,-0.3003
7.28,0.9184,-0.7498,8.8082,0.4083,-0.2025,-0.2473
7.3,0.6737,-0.6775,9.1596,0.1754,-0.0928,-0.149
7.32,0.6807,-0.649,9.4621,-0.0454,0.0925,-0.0466
7.34,0.5648,-0.8422,9.3987,-0.0973,0.1119,0.0144
7.36,0.1585,-0.6294,9.5887,-0.1116,0.0736,0.054
7.38,0.1728,-0.7411,9.5053,-0.1657,-0.0077,0.0383
7.4,0.1452,-0.8857,9.4731,-0.0539,-0.0404,0.036
7.42,0.2067,-0.7516,10.0597,-0.0435,-0.0106,0.0355
7.44,0.5487,-0.7745,9.7351,0.0221,-0.0421,0.0327
7.46,0.6077,-0.9458,9.9141,0.0299,-0.0305,0.0017
7.48,0.5654,-0.9642,9.7009,0.023,0.0028,0.0328
7.5,0.3676,-0.8371,9.724,0.0383,0.0231,-0.0162
7.52,0.7124,-0.7701,9.7033,0.0379,0.0624,0.001
7.54,0.4004,-0.9742,9.7116,-0.0148,-0.005,0.0034
7.56,0.3921,-1.1171,9.6419,0.0084,-0.0243,0.0031
7.58,0.1759,-0.9844,9.8701,-0.0007,0.0078,0.0211
7.6,0.5807,-0.8765,9.8254,0.0992,-0.0028,0.055
7.62,0.3989,-0.8988,9.3505,0.079,-0.024,0.0248
7.64,0.3174,-1.0836,9.3624,0.1339,0.0998,0.0406
7.66,0.4746,-0.9492,9.2157,0.141,0.0846,0.0174
7.68,0.2076,-1.1142,9.2622,0.013,0.0195,-0.0525
7.7,0.4602,-1.0311,8.8115,-0.1073,-0.1168,-0.1145
