time_s,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.24,0.2943,0.0777,9.8728,0.0175,0.0131,0.0087
1.26,0.3643,-0.1361,9.903,0.0108,0.0081,0.0054
1.28,0.255,-0.1854,9.6354,-0.0176,-0.0132,-0.0088
1.3,0.2947,-0.1398,9.9001,0.0107,0.008,0.0054
1.32,0.3269,-0.1443,9.7108,-0.0034,-0.0026,-0.0017
1.34,0.2499,-0.0847,9.728,0.0064,0.0048,0.0032
1.36,0.6377,0.0575,10.0959,0.0553,0.0415,0.0276
1.38,0.388,-0.1063,9.8399,0.0042,0.0032,0.0021
1.4,0.3541,-0.1217,9.9352,0.0156,0.0117,0.0078
1.42,0.4089,-0.1311,9.9998,0.0199,0.0149,0.01
1.44,0.242,-0.1414,9.7283,-0.0038,-0.0028,-0.0019
1.46,0.2229,-0.167,9.6874,-0.0207,-0.0155,-0.0103
1.48,0.2625,-0.2414,9.5868,-0.0244,-0.0183,-0.0122
1.5,0.4377,0.0361,9.8363,0.0152,0.0114,0.0076
1.52,0.1757,-0.1108,9.6648,-0.0142,-0.0107,-0.0071
1.54,0.2412,-0.1357,9.7864,-0.0023,-0.0017,-0.0012
1.56,0.3669,-0.032,9.9093,0.0235,0.0176,0.0118
1.58,0.4039,0.0419,9.9423,0.0271,0.0204,0.0136
1.6,0.2927,-0.0815,9.7597,0.0011,0.0008,0.0005
1.62,0.3874,-0.1565,9.8062,0.0123,0.0092,0.0061
1.64,0.3361,-0.1344,9.8059,-0.0015,-0.0011,-0.0008
1.66,0.2607,-0.2433,9.74,-0.002,-0.0015,-0.001
1.68,0.2691,-0.2443,9.535,-0.0229,-0.0172,-0.0114
1.7,0.27,-0.1956,9.6626,-0.0092,-0.0069,-0.0046
1.72,0.4391,-0.0477,10.0115,0.0229,0.0172,0.0115
1.74,0.4438,-0.0186,9.9026,0.0157,0.0118,0.0079
1.76,0.3271,-0.16,9.7558,0.0033,0.0025,0.0016
1.78,0.3435,-0.182,9.7098,-0.011,-0.0085,-0.0059
1.8,0.3623,-0.17,9.8444,-0.0003,0.0017,-0.0012
1.82,0.1469,-0.1852,9.7184,-0.014,-0.0121,-0.0066
1.84,0.2296,-0.1998,9.8281,-0.0052,-0.0031,0.0016
1.86,0.4245,-0.0523,9.9376,0.0221,0.023,0.0098
1.88,0.3101,-0.2426,9.6582,-0.0108,-0.0125,-0.007
1.9,0.2625,-0.1518,9.5911,-0.0132,-0.0127,-0.01
1.92,0.355,-0.0301,9.9564,0.0129,0.0253,0.0111
1.94,0.4549,0.0422,9.8404,0.019,0.0002,0.0054
1.96,0.3425,-0.0807,9.7265,0.0044,-0.0039,-0.0006
1.98,0.3871,-0.0286,9.8268,0.017,0.0087,0.0113
2.0,0.3244,-0.1951,9.6685,-0.0055,0.0015,-0.0028
2.02,0.3675,-0.0491,9.8667,0.0059,0.0083,-0.0048
2.04,0.244,-0.1712,9.6882,-0.0044,-0.0151,-0.0061
2.06,0.4654,-0.0778,9.8782,0.0098,0.0155,-0.0012
2.08,0.1808,-0.1839,9.8115,0.0242,0.0084,0.0077
2.1,0.3274,-0.1285,9.7955,0.0123,0.0102,0.0012
2.12,0.3442,-0.1022,9.752,-0.0008,0.0007,-0.0023
2.14,0.3233,-0.0897,9.7929,0.0039,-0.0087,0.0002
2.16,0.205,-0.2219,9.4235,-0.0306,-0.0248,-0.0177
2.18,0.3485,-0.1618,9.5265,-0.0177,-0.0143,-0.0266
2.2,0.1831,-0.2004,9.7976,-0.0107,-0.0005,-0.0016
2.22,0.462,0.0272,10.0449,0.0256,0.0368,0.0075
2.24,0.2529,-0.0237,9.8157,0.0,0.0032,0.0029
2.26,0.2332,-0.2349,9.5877,-0.0045,-0.0164,-0.0032
2.28,0.2738,-0.0429,9.8325,-0.0032,0.0115,0.0016
2.3,0.5083,0.001,9.7115,0.037,0.0399,0.0045
2.32,0.3044,0.0041,9.8714,0.0196,0.0334,-0.008
2.34,0.3318,0.016,10.1505,0.0291,0.0265,0.0088
2.36,0.203,-0.3071,9.4643,-0.0345,-0.0275,-0.0465
2.38,0.339,-0.192,9.7582,-0.0046,-0.0097,-0.0087
2.4,0.3653,-0.0949,9.9693,0.0188,0.0013,-0.0006
2.42,0.4183,-0.0059,9.8663,0.0131,0.0204,-0.0125
2.44,0.086,-0.2831,9.6675,-0.012,0.0004,-0.0096
2.46,0.0229,-0.3893,9.6167,-0.0469,-0.0233,0.0015
2.48,0.1071,-0.2414,9.7681,-0.0484,-0.0135,0.0056
2.5,0.0542,-0.0622,9.7203,-0.0118,-0.0311,0.0256
2.52,0.1488,-0.1633,9.8994,0.0351,0.0084,0.0131
2.54,0.5136,-0.0178,10.0442,0.0799,0.0204,0.0151
2.56,0.5348,0.05,10.0292,0.1372,0.0378,0.053
2.58,0.4514,-0.0783,9.5324,0.1402,0.0396,-0.011
2.6,0.4204,-0.2855,9.586,0.1956,0.083,0.0045
2.62,0.4421,-0.1814,9.4785,0.1867,0.1235,-0.0017
2.64,0.4009,-0.5013,9.3275,-0.0053,-0.0225,-0.0237
2.66,0.3134,-0.083,9.2451,-0.2789,-0.1694,-0.1247
2.68,0.0349,-0.3185,8.9168,-0.6047,-0.3376,-0.1657
2.7,-0.5055,-0.0164,9.2791,-0.7689,-0.2659,-0.2087
2.72,-0.5454,0.2223,10.4432,-0.7587,0.0598,-0.1674
2.74,-0.7547,0.1102,11.7289,-0.4893,0.3653,-0.1224
2.76,0.0716,0.4469,12.4979,0.0668,0.5117,0.0313
2.78,1.2333,0.4542,11.7719,0.5846,0.3534,0.1118
2.8,1.399,0.3268,9.9901,0.8754,0.0045,0.2101
2.82,1.1597,-0.3321,8.9442,0.8179,-0.2862,0.2131
2.84,0.4092,-0.3868,8.9272,0.6217,-0.4027,0.1639
2.86,0.4769,-0.4914,8.9834,0.2304,-0.2328,0.1304
2.88,0.3035,-0.087,9.2517,-0.0211,0.0594,0.0422
2.9,0.2812,-0.3289,9.2026,-0.2403,0.0754,-0.0344
2.92,0.5791,-0.1712,9.9407,-0.161,0.1847,0.0215
2.94,0.2315,-0.1772,9.8672,-0.163,0.0954,-0.007
2.96,0.0242,-0.068,9.7937,-0.0894,0.0189,-0.0211
2.98,0.5529,0.1124,10.2849,-0.0342,0.0349,-0.0264
3.0,0.1889,-0.2932,9.8792,0.0347,0.012,-0.0319
3.02,-0.1136,-0.2936,9.5299,-0.0198,-0.0383,0.0105
3.04,0.3352,-0.0751,10.1286,0.0472,0.0003,-0.0158
3.06,0.4844,-0.2654,9.9373,0.095,-0.0067,-0.0701
3.08,0.4743,0.1627,9.8268,0.1535,0.0626,-0.0295
3.1,0.456,-0.044,9.5005,0.2499,0.1015,-0.0808
3.12,0.5388,-0.1365,9.348,0.2656,0.1874,0.0268
3.14,0.6333,0.1724,9.605,0.1778,0.1645,0.0222
3.16,-0.0058,-0.0184,9.0648,-0.0451,-0.0016,0.1195
3.18,-0.0547,-0.0069,8.9033,-0.4629,-0.3167,0.1302
3.2,-0.3395,-0.0734,8.8751,-0.7632,-0.3837,0.1848
3.22,-0.8934,-0.4741,9.2787,-0.9498,-0.1935,0.2431
3.24,-0.6717,-0.6911,10.4499,-0.7631,0.1775,0.1771
3.26,-0.5031,-0.5741,11.948,-0.341,0.4977,0.094
3.28,0.5116,-0.6888,12.3774,0.1539,0.4691,-0.0521
3.3,1.3323,-0.4432,11.1028,0.7171,0.2854,-0.1034
3.32,1.2246,-0.2623,9.5066,0.9245,-0.1183,-0.2163
3.34,1.0416,-0.158,8.8283,0.8634,-0.3663,-0.1939
3.36,0.413,-0.192,8.9047,0.533,-0.2702,-0.1626
3.38,0.5061,-0.1253,9.0413,0.2018,-0.1066,-0.111
3.4,0.5574,-0.2821,9.5421,-0.0839,0.0796,-0.0438
3.42,-0.1058,0.033,9.2864,-0.2216,0.1478,0.014
3.44,-0.0442,-0.0439,9.6745,-0.1991,0.0788,0.0546
3.46,-0.0695,-0.2347,9.633,-0.2043,0.0254,0.0445
3.48,0.1058,0.0035,9.868,-0.0916,-0.0318,-0.0011
3.5,0.2349,-0.1032,9.8653,0.0014,-0.0648,0.0053
3.52,0.4105,-0.1832,9.8917,-0.0022,-0.0485,0.0177
3.54,0.4768,0.017,9.7618,0.0179,0.0118,0.0102
3.56,0.2079,-0.1353,9.7155,0.0085,-0.005,-0.0008
3.58,0.1366,-0.3514,9.6167,-0.0461,-0.0055,-0.0275
3.6,0.095,-0.3193,9.8406,-0.0707,-0.0522,-0.0098
3.62,0.4393,0.1037,10.407,0.0907,-0.007,0.0567
3.64,0.2725,-0.1768,9.8069,0.0929,-0.0415,0.0437
3.66,0.6104,-0.1622,9.6501,0.124,0.0254,0.0205
3.68,0.4812,-0.1991,9.7452,0.2531,0.1001,0.0269
3.7,0.3101,-0.2842,9.3973,0.2394,0.1429,-0.0395
3.72,0.3612,-0.3297,8.8695,0.0654,0.0402,-0.026
3.74,0.1896,-0.5573,8.9041,-0.2442,-0.1663,-0.1222
3.76,0.0155,0.1121,9.3539,-0.5368,-0.3255,-0.161
3.78,-0.4396,-0.1289,9.1616,-0.8368,-0.3534,-0.2026
3.8,-0.8205,0.1083,9.5871,-0.9344,-0.0987,-0.1966
3.82,-0.7213,0.091,11.3479,-0.6614,0.2838,-0.1721
3.84,0.1768,-0.01,12.563,-0.1163,0.537,-0.0258
3.86,1.3741,0.4818,12.4665,0.4493,0.4821,0.0949
3.88,1.4308,0.311,10.4425,0.8457,0.1001,0.2119
3.9,1.5391,0.074,9.3923,0.9708,-0.2464,0.165
3.92,0.7641,-0.0641,9.0744,0.7461,-0.3439,0.2047
3.94,0.4425,-0.0368,9.2777,0.4124,-0.2364,0.1567
3.96,0.7369,-0.0596,9.3421,0.0773,0.0224,0.1015
3.98,0.1625,-0.0401,9.4366,-0.1887,0.0894,0.0411
4.0,0.2162,-0.4561,9.5228,-0.2738,0.0991,0.0062
4.02,0.3639,0.0287,9.6834,-0.1641,0.0806,-0.0143
4.04,0.2286,0.1425,9.9374,-0.1256,0.0288,-0.0503
4.06,0.3837,0.1177,10.1023,-0.057,0.0085,0.0072
4.08,0.2212,-0.1853,9.968,-0.0326,-0.0229,-0.035
4.1,0.3851,-0.2272,9.8996,0.0339,-0.0466,0.0047
4.12,0.4861,0.0701,10.1747,0.0952,0.0384,0.0044
4.14,0.8113,0.1628,10.4157,0.1131,0.0241,0.0032
4.16,0.3424,0.006,9.9499,0.1109,-0.0355,-0.0053
4.18,0.4566,0.0666,9.8538,0.1908,0.0874,-0.0205
4.2,0.5623,0.1114,9.6853,0.2415,0.1478,-0.0251
4.22,0.5957,0.0489,9.6382,0.1965,0.1321,0.0497
4.24,0.1369,0.0524,9.3427,-0.0751,-0.044,0.0766
4.26,0.2586,0.1124,9.1657,-0.3323,-0.2162,0.146
4.28,-0.2449,-0.2829,8.8134,-0.7541,-0.365,0.2003
4.3,-0.8283,-0.3543,9.0988,-0.9094,-0.2546,0.2182
4.32,-0.845,-0.1842,10.5706,-0.7759,0.08,0.1607
4.34,-0.0344,-0.0823,12.2423,-0.3157,0.4189,0.0846
4.36,0.502,-0.5962,12.1166,0.1651,0.5037,-0.0737
4.38,1.5327,-0.3338,11.3762,0.6088,0.2704,-0.1196
4.4,1.2345,-0.2366,9.6975,0.8352,-0.1227,-0.2293
4.42,1.0754,-0.1867,8.9991,0.7873,-0.3348,-0.1694
4.44,0.6519,0.1379,9.038,0.5845,-0.2722,-0.1362
4.46,0.4344,-0.049,9.1569,0.1482,-0.0995,-0.0873
4.48,0.3551,-0.0961,9.4996,-0.0495,0.1145,-0.017
4.5,-0.022,-0.041,9.4033,-0.2232,0.0926,-0.0175
4.52,0.2786,0.1884,9.6667,-0.2235,0.1319,0.0522
4.54,0.3031,0.0995,9.6417,-0.1197,0.0449,-0.0042
4.56,0.1926,-0.3102,10.0824,-0.0876,-0.004,0.0004
4.58,0.5598,-0.0373,10.1712,0.0107,-0.0402,0.0493
4.6,0.4348,-0.2202,9.7904,-0.01,-0.0211,0.0077
4.62,0.7296,0.0744,10.321,0.0616,0.0731,0.0137
4.64,0.3337,0.1426,9.7503,-0.0036,-0.0381,-0.0153
4.66,0.5631,0.0839,10.2892,0.0558,0.012,0.0527
4.68,0.5175,0.2323,10.0699,0.173,0.0208,0.0236
4.7,0.4606,-0.3953,9.515,0.1204,0.08,-0.0029
4.72,0.1882,-0.3514,9.2767,0.1464,0.1609,0.0301
4.74,0.1799,-0.4126,9.3049,0.1686,0.0993,-0.0041
4.76,0.376,-0.1855,9.5694,0.0127,0.0209,-0.0833
4.78,0.1787,0.2689,9.0497,-0.2958,-0.2386,-0.1901
4.8,-0.5992,-0.251,8.4915,-0.6676,-0.3794,-0.1972
4.82,-0.5235,-0.2785,9.2165,-0.7387,-0.2093,-0.1636
4.84,-0.6442,-0.0588,10.3228,-0.6505,0.0888,-0.1216
4.86,0.1193,0.5388,12.1549,-0.2653,0.3843,-0.0747
4.88,-0.0269,-0.1337,11.7628,0.1003,0.4041,0.0158
4.9,0.9128,0.1512,11.2169,0.5205,0.2126,0.111
4.92,1.1655,0.1387,9.5321,0.8204,-0.0812,0.183
4.94,0.5155,-0.3645,8.9166,0.7254,-0.3032,0.1625
4.96,0.3756,-0.239,8.8089,0.4549,-0.2576,0.1413
4.98,0.0806,-0.2027,8.7526,0.1034,-0.186,0.0756
5.0,-0.0743,-0.4705,9.3835,-0.0685,0.0658,0.0486
5.02,0.1015,-0.209,9.4451,-0.1492,0.1325,-0.0287
5.04,0.453,-0.142,9.2789,-0.1842,0.0587,-0.0564
5.06,-0.6272,-0.4669,9.4188,-0.1133,0.0261,-0.0287
5.08,0.6093,0.185,10.0185,-0.0321,0.0056,-0.0044
5.1,0.457,-0.0741,9.9499,-0.0371,-0.0105,-0.0285
5.12,-0.1575,-0.4677,9.8949,0.0144,-0.0111,0.0413
5.14,0.3001,-0.2876,9.902,0.0502,0.0221,0.0299
5.16,0.2141,-0.5394,9.6608,-0.0048,-0.0414,-0.0098
5.18,0.1711,0.2264,9.9313,0.0256,-0.0224,0.0014
5.2,0.4631,-0.136,9.9874,0.0261,0.0009,-0.0136
5.22,0.3621,-0.3935,9.7608,0.0695,-0.0308,-0.0258
5.24,0.6794,-0.0688,9.7448,0.2146,0.0829,0.0042
5.26,0.7427,0.2517,9.6838,0.3004,0.115,-0.0008
5.28,0.2684,-0.3155,9.2119,0.2125,0.1126,0.0146
5.3,0.0033,-0.1493,9.1691,0.0146,0.0372,0.0448
5.32,-0.0551,-0.2998,8.7762,-0.2848,-0.1498,0.1291
5.34,-0.2446,-0.3908,8.9295,-0.5408,-0.3122,0.1928
5.36,-0.528,-0.5295,8.7763,-0.868,-0.3634,0.2047
5.38,-1.0084,-0.2036,9.757,-0.8204,-0.0653,0.1728
5.4,-0.954,-0.4351,11.1651,-0.5186,0.3067,0.1462
5.42,-0.155,-0.6147,12.4358,-0.0814,0.4934,0.0448
5.44,0.8091,-0.2279,11.7926,0.4433,0.3926,-0.1001
5.46,1.0472,-0.4376,10.2866,0.8647,0.0445,-0.1838
5.48,0.9057,-0.4052,8.6002,0.8614,-0.3125,-0.227
5.5,0.2847,-0.6363,8.7985,0.5987,-0.3924,-0.2029
5.52,0.1931,-0.1543,8.8352,0.3465,-0.1924,-0.1581
5.54,0.2472,-0.3041,9.0287,0.0025,-0.0361,-0.1143
5.56,0.0679,-0.1163,9.3952,-0.1709,0.1162,0.0032
5.58,-0.0956,-0.031,9.3217,-0.2038,0.1636,0.0252
5.6,-0.1338,-0.2404,9.537,-0.2456,0.0534,0.0248
5.62,-0.0724,-0.3799,9.4855,-0.1414,-0.021,-0.0186
5.64,0.025,-0.2745,10.0127,0.0081,0.0016,0.0282
5.66,0.2479,0.0108,10.0688,0.0291,-0.0019,0.0426
5.68,0.1714,-0.0149,9.9292,0.0272,-0.0069,-0.0048
5.7,0.1526,-0.1434,9.8269,-0.0038,-0.0395,-0.0059
5.72,0.3409,0.2609,10.2974,0.0694,0.0398,0.0167
5.74,-0.2702,-0.4413,9.8995,-0.0279,-0.0102,-0.0429
5.76,-0.0061,-0.1179,9.9139,0.0413,-0.0508,0.0134
5.78,0.3864,-0.0412,9.8844,0.073,-0.0245,0.029
5.8,0.5664,-0.3246,9.9213,0.1619,0.0461,0.0093
5.82,0.4336,-0.0856,9.555,0.2311,0.0563,-0.0022
5.84,0.6064,-0.2802,9.5146,0.2536,0.1282,0.0286
5.86,0.1942,-0.5564,9.2285,0.1437,0.0478,-0.053
5.88,0.0708,-0.1664,8.9986,-0.1453,-0.0634,-0.0787
5.9,0.0445,-0.2968,8.8633,-0.3879,-0.276,-0.1248
5.92,-0.3539,-0.1585,8.9759,-0.7242,-0.3309,-0.1923
5.94,-0.764,-0.016,9.3476,-0.8912,-0.2034,-0.2267
5.96,-0.6209,0.6519,10.9681,-0.7205,0.1588,-0.2009
5.98,-0.2118,-0.1206,12.2603,-0.283,0.4541,-0.0597
6.0,0.3297,0.4324,12.436,0.2493,0.5124,0.0564
6.02,1.5813,0.0354,11.6603,0.7014,0.2609,0.1381
6.04,1.5553,0.1606,9.8662,0.9103,-0.1163,0.2033
6.06,0.917,-0.0636,8.9695,0.812,-0.3393,0.2404
6.08,0.5754,-0.4067,9.183,0.4875,-0.2947,0.1218
6.1,0.4736,-0.1936,9.3831,0.1993,-0.0576,0.1221
6.12,0.4897,-0.3878,9.2481,-0.0997,0.0578,0.0651
6.14,0.2329,-0.2751,9.6436,-0.1625,0.1557,0.0292
6.16,0.0809,-0.1834,9.4699,-0.2303,0.0714,-0.0853
6.18,0.0519,0.0239,9.8502,-0.113,0.052,-0.0373
6.2,0.1831,-0.0759,9.9955,-0.0584,-0.0264,-0.0213
6.22,0.0257,0.0024,10.2005,-0.0065,-0.0252,-0.0136
6.24,0.3815,-0.2307,9.8844,-0.0169,-0.0183,-0.0195
6.26,0.5036,0.2909,10.112,0.0676,0.0047,-0.019
6.28,0.2734,-0.0583,9.9516,0.018,-0.0129,-0.0332
6.3,0.6459,-0.0568,10.1556,0.0124,-0.0164,0.0014
6.32,0.342,-0.3186,10.1996,0.0458,-0.0685,-0.0326
6.34,0.529,-0.3562,9.6156,0.1387,-0.0227,-0.0167
6.36,0.6912,0.0477,9.8445,0.2345,0.0866,-0.0115
6.38,0.4254,-0.0122,9.4503,0.2333,0.1002,-0.0669
6.4,0.4704,0.2407,9.6981,0.1803,0.1629,0.0063
6.42,0.1752,0.0822,9.3496,0.0356,0.0077,0.1118
6.44,0.502,0.1897,9.0475,-0.3019,-0.2541,0.1097
6.46,-0.1145,-0.1247,9.0864,-0.6714,-0.3604,0.203
6.48,-0.6866,-0.0462,9.1028,-0.9162,-0.3095,0.1969
6.5,-0.9454,-0.6203,10.1212,-0.8615,0.0016,0.1516
6.52,-0.5235,-0.6725,12.1298,-0.4442,0.418,0.1178
6.54,0.4836,-0.1629,13.0938,0.0895,0.5426,0.0112
6.56,0.9195,-0.6957,11.3201,0.5056,0.3222,-0.1735
6.58,1.203,-0.2926,9.7634,0.8759,-0.0717,-0.2076
6.6,1.1808,-0.2917,9.1518,0.8644,-0.345,-0.2138
6.62,0.6014,0.1596,8.9568,0.5996,-0.3772,-0.2257
6.64,0.8364,0.0222,9.1596,0.2788,-0.1582,-0.1349
6.66,0.4112,0.19,9.3422,0.0042,0.0795,-0.0257
6.68,0.4759,-0.0925,9.5474,-0.218,0.1569,-0.007
6.7,0.0405,0.0551,9.3088,-0.2156,0.1157,-0.0195
6.72,0.0411,0.0642,9.8941,-0.1046,0.0677,0.0688
6.74,-0.1213,-0.1391,10.0968,-0.1114,0.007,0.0222
6.76,0.1045,-0.1904,9.9317,-0.0103,-0.0887,0.0239
6.78,0.2364,-0.2854,9.9993,-0.0046,-0.0453,0.0327
6.8,0.6879,-0.2764,9.9048,0.0714,0.0461,-0.0118
6.82,0.1524,-0.1666,10.0432,0.0203,0.014,0.0473
6.84,0.1817,-0.3792,9.9458,0.0154,-0.0199,-0.0233
6.86,0.5916,0.0563,10.0646,0.1017,-0.0156,0.0379
6.88,0.1904,-0.4469,9.6355,0.0872,-0.0494,0.0083
6.9,0.648,-0.3602,9.5482,0.191,0.0576,0.0159
6.92,0.4814,0.1758,9.4442,0.2911,0.1588,0.0478
6.94,0.5084,-0.4373,9.0202,0.1638,0.106,-0.0404
6.96,0.4419,-0.3197,9.2407,0.0155,0.0408,-0.0865
6.98,-0.1177,-0.4503,9.0624,-0.3256,-0.2137,-0.1489
7.0,-0.0793,-0.0825,8.9459,-0.6888,-0.3491,-0.1834
7.02,-0.9053,-0.0881,8.895,-0.8873,-0.2504,-0.2104
7.04,-1.0543,0.0782,10.1459,-0.8116,0.0293,-0.2022
7.06,-0.6044,-0.0943,12.082,-0.4704,0.4395,-0.1196
7.08,0.6479,0.182,13.147,0.1259,0.5391,0.0438
7.1,0.994,0.0253,11.1879,0.6125,0.3271,0.1561
7.12,1.6323,0.1163,9.7838,0.9646,-0.077,0.205
7.14,1.1399,-0.4657,9.0223,0.9171,-0.3379,0.1527
7.16,0.7098,-0.3032,8.8612,0.606,-0.3103,0.2046
7.18,0.3964,-0.1001,9.1363,0.2893,-0.1546,0.125
7.2,0.1104,-0.5898,8.8672,-0.0456,0.0216,0.0522
7.22,0.0024,-0.4919,9.1264,-0.2247,0.1403,0.0362
7.24,0.1735,-0.3358,9.1995,-0.1772,0.109,0.0332
7.26,0.3866,-0.1208,9.7416,-0.1928,0.056,-0.049
7.28,0.2057,-0.1138,9.9806,-0.0211,0.0303,0.0003
7.3,0.1863,-0.0562,10.0151,-0.0274,-0.0158,-0.0111
7.32,0.4126,-0.2694,9.8802,0.0345,0.0055,-0.0152
7.34,0.0794,-0.1275,9.5851,0.0113,-0.0091,-0.0424
7.36,0.312,-0.4583,9.6012,-0.0016,-0.0685,-0.0252
7.38,0.1805,-0.1842,9.9757,0.0411,-0.0309,0.0297
7.4,0.1622,-0.5104,9.5684,0.0915,-0.0738,-0.0176
7.42,0.0449,-0.4635,9.3361,0.0962,-0.0053,-0.0298
7.44,0.5747,-0.0942,9.4343,0.2061,0.0794,0.0297
7.46,-0.1618,-0.3301,9.0739,0.2242,0.1099,-0.0432
7.48,0.2353,-0.2148,8.9086,0.1332,0.1051,0.0134
7.5,-0.0839,-0.3024,8.9073,-0.1146,-0.094,0.1104
7.52,-0.0791,-0.2834,8.8426,-0.431,-0.2861,0.1134
7.54,-0.3895,-0.2334,8.901,-0.7598,-0.3538,0.184
7.56,-1.0871,-0.6174,9.1688,-0.8656,-0.1717,0.1417
7.58,-0.7447,-0.5144,10.9943,-0.7009,0.1655,0.1127
7.6,0.0713,-0.4527,12.6523,-0.2054,0.4687,0.1089
7.62,0.6366,-0.5938,11.9747,0.3405,0.4337,-0.0211
7.64,1.0021,-0.867,10.6111,0.6938,0.1071,-0.2026
7.66,1.1002,-0.6765,8.9821,0.8507,-0.2013,-0.2079
7.68,0.6606,-0.3979,9.0432,0.7042,-0.3406,-0.1935
7.7,0.3385,0.0559,9.1081,0.4464,-0.2642,-0.1241
7.72,0.3545,0.079,9.4386,0.1191,-0.0719,-0.0617
7.74,0.0792,0.0754,9.3807,-0.052,0.1351,-0.0772
7.76,0.1134,-0.3094,9.2327,-0.2394,0.0796,-0.0063
