time_s,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
3.34,0.6029,-0.4505,8.9613,0.5959,-0.336,0.1795
3.36,0.3069,-0.4419,9.0632,0.2913,-0.1712,0.1254
3.38,0.321,-0.694,9.2093,0.0056,0.0713,0.0645
3.4,0.0351,-0.363,9.3819,-0.1801,0.151,0.0062
3.42,-0.019,-0.4296,9.2778,-0.217,0.1238,-0.0269
3.44,-0.0101,-0.3521,9.7375,-0.1336,0.0359,-0.0247
3.46,0.1224,-0.3533,9.9131,-0.0799,-0.0439,-0.022
3.48,0.0814,-0.494,9.7181,-0.0097,-0.0535,-0.0413
3.5,0.4034,-0.2989,9.9679,-0.0135,-0.0308,-0.0189
3.52,0.6633,-0.4277,9.7706,0.0357,0.0011,0.012
3.54,0.3615,-0.217,9.6316,0.0034,0.0102,0.0076
3.56,0.3863,-0.1465,9.8348,0.0204,-0.0068,-0.002
3.58,0.3849,-0.2204,9.8003,0.0002,0.0295,0.0072
3.6,0.1667,-0.3615,9.8318,-0.0107,0.001,-0.0058
3.62,0.4431,-0.0291,9.7833,0.009,-0.0187,-0.0055
3.64,0.1968,-0.2303,9.8824,0.097,-0.0325,0.0019
3.66,0.379,0.0823,9.8457,0.1031,-0.0432,-0.0477
3.68,0.6718,0.0069,9.7607,0.1835,0.0751,-0.0338
3.7,0.4982,0.1653,9.5941,0.2064,0.1597,-0.0387
3.72,0.6095,0.147,9.2944,0.1871,0.1285,0.0112
3.74,0.5806,-0.0726,9.2894,-0.0324,0.0147,0.0657
3.76,0.236,0.0967,9.0632,-0.3286,-0.2299,0.1192
3.78,0.0606,-0.1321,8.8684,-0.6444,-0.3789,0.1876
3.8,-0.7658,-0.5291,9.2837,-0.8376,-0.2933,0.2065
3.82,-0.8738,-0.555,10.3317,-0.7909,0.0438,0.1738
3.84,-0.6405,-0.2298,12.1698,-0.478,0.3691,0.0965
3.86,0.59,-0.6704,12.0026,0.0725,0.5047,-0.0041
3.88,1.517,-0.5594,11.3607,0.571,0.2998,-0.1272
3.9,1.3173,-0.2647,9.7972,0.8524,-0.0355,-0.202
3.92,1.5813,-0.2128,9.0682,0.8369,-0.3433,-0.1963
3.94,0.5606,-0.1365,9.1643,0.6112,-0.3632,-0.1622
3.96,0.1688,0.1692,8.9738,0.2323,-0.1699,-0.1098
3.98,0.3862,-0.0304,9.352,-0.0221,0.0416,-0.0545
4.0,0.266,0.1094,9.5162,-0.1929,0.1706,-0.0008
4.02,0.0973,-0.126,9.6505,-0.2156,0.096,0.0196
4.04,0.0665,0.0666,9.6233,-0.1623,0.039,0.0234
4.06,0.1845,0.2672,9.5975,-0.0785,-0.0232,0.0254
4.08,0.0441,0.0482,9.9258,-0.0125,-0.0034,0.0193
4.1,0.2831,-0.0749,9.7759,0.0389,-0.0235,0.0177
4.12,0.3795,-0.1929,9.7213,-0.0088,-0.0249,-0.0147
4.14,0.2458,-0.2532,9.7008,0.0344,-0.0045,0.0127
4.16,0.2268,-0.2908,9.9394,0.0053,-0.0125,0.0211
4.18,0.6932,-0.2152,9.6822,0.0085,-0.0315,-0.0034
4.2,0.3941,-0.2432,9.8544,0.0642,-0.0136,0.0128
4.22,0.35,0.0724,9.7468,0.1675,-0.0044,0.0497
4.24,0.8051,-0.1368,9.5269,0.1753,0.0746,0.0214
4.26,0.5096,-0.5326,8.955,0.2173,0.1402,0.0064
4.28,0.4287,-0.369,9.3898,0.131,0.0986,-0.0482
4.3,0.3055,-0.2534,9.0507,-0.0797,-0.0763,-0.0727
4.32,0.3027,-0.2123,8.7827,-0.4018,-0.2602,-0.1649
4.34,-0.0793,-0.4075,8.946,-0.6896,-0.3551,-0.1745
4.36,-0.7439,0.2419,9.2846,-0.8217,-0.1853,-0.1658
4.38,-0.5007,0.1088,10.9355,-0.6444,0.1166,-0.1463
4.4,-0.3978,0.1829,12.0428,-0.2689,0.4404,-0.0648
4.42,0.5667,0.1535,12.1634,0.2015,0.4832,0.065
4.44,1.6951,0.5325,11.154,0.6515,0.1744,0.1515
4.46,1.5739,0.1824,9.5765,0.8166,-0.1429,0.2046
4.48,0.8666,0.1592,8.9623,0.7162,-0.3576,0.1982
4.5,0.3711,-0.2586,8.8431,0.4354,-0.2733,0.147
4.52,0.4341,-0.1904,9.3365,0.0849,-0.0875,0.0781
4.54,0.0836,-0.6907,9.0587,-0.1214,0.0626,0.0392
4.56,-0.0105,-0.5694,9.4029,-0.1878,0.1565,0.0148
4.58,-0.1878,-0.3925,9.7664,-0.1836,0.1063,-0.0516
4.6,0.4266,-0.2806,9.8597,-0.1629,0.0283,-0.0229
4.62,0.2339,-0.2384,9.8671,-0.0222,-0.0375,-0.0078
4.64,-0.0093,-0.0092,9.9018,0.0098,-0.0566,-0.0297
4.66,0.1002,-0.1748,9.9546,0.012,-0.0049,-0.021
4.68,0.1521,0.0561,9.7923,0.0104,-0.0112,0.0043
4.7,0.0884,-0.6461,9.923,0.0495,0.0017,-0.0142
4.72,0.0997,-0.3565,9.9916,0.035,-0.0367,-0.0219
4.74,0.395,-0.2202,9.9685,0.1091,-0.006,-0.0357
4.76,0.5015,-0.3196,9.6387,0.2018,0.0483,-0.0276
4.78,0.2903,-0.4816,9.4051,0.248,0.1095,-0.0099
4.8,0.0085,-0.2,9.3389,0.2578,0.1599,0.0128
4.82,0.0679,0.2985,9.2733,0.0636,0.0252,0.0538
4.84,-0.017,-0.346,9.067,-0.2445,-0.1826,0.1483
4.86,0.1036,-0.301,8.8749,-0.6358,-0.3996,0.1893
4.88,-0.782,-0.1895,8.9572,-0.8868,-0.3469,0.2293
4.9,-1.2407,-0.2565,10.0395,-0.877,-0.0547,0.1891
4.92,-0.774,-0.5248,12.2358,-0.5462,0.386,0.1224
4.94,0.3102,-0.6065,12.5872,-0.0091,0.5649,0.015
4.96,1.1809,-0.7263,11.5588,0.5393,0.4291,-0.1105
4.98,1.6334,-0.6627,10.3603,0.871,0.0071,-0.2049
5.0,1.2923,-0.3825,9.1588,0.9178,-0.3632,-0.2132
5.02,0.4372,-0.4353,8.8825,0.7416,-0.3896,-0.1838
5.04,0.2461,-0.0541,8.759,0.3069,-0.2314,-0.1375
5.06,0.2135,0.0243,9.2167,-0.0091,0.0128,-0.0593
5.08,0.1461,-0.3786,9.3754,-0.2109,0.1595,-0.0017
5.1,-0.1543,-0.2677,9.4185,-0.2319,0.1158,0.0247
5.12,-0.1278,-0.6209,9.5254,-0.1789,0.0737,0.0581
5.14,0.0636,-0.2107,9.7894,-0.1037,-0.0284,0.0312
5.16,0.2245,-0.2004,9.9514,-0.034,-0.0372,0.0273
5.18,-0.0171,-0.4075,10.0973,0.0146,-0.0343,0.0018
5.2,0.2151,-0.3173,9.8284,0.0361,0.0307,0.003
5.22,0.0216,-0.5603,9.7456,0.0057,0.0044,-0.0006
5.24,0.2078,-0.4529,9.9649,0.0335,-0.0119,0.0005
5.26,0.2715,-0.3813,10.0907,-0.019,-0.0246,-0.0025
5.28,0.5695,-0.3088,9.977,0.0773,-0.0256,0.0324
5.3,0.5232,-0.6224,10.1509,0.1042,0.0305,0.0233
5.32,0.6643,-0.3779,9.7658,0.2025,0.0654,0.0302
5.34,0.5234,-0.3494,9.2318,0.2719,0.1416,0.0131
5.36,0.1763,-0.247,9.1988,0.2113,0.1658,-0.0222
5.38,0.1947,-0.4135,9.2396,0.001,0.0216,-0.0676
5.4,0.3481,-0.4562,8.8769,-0.3287,-0.251,-0.1413
5.42,-0.0121,-0.3191,8.7074,-0.6449,-0.4151,-0.1937
5.44,-1.0556,-0.0169,8.8273,-0.927,-0.3308,-0.2421
5.46,-0.922,0.2218,10.3569,-0.9148,-0.0175,-0.1873
5.48,-0.6623,0.1679,12.5159,-0.4821,0.4196,-0.0969
5.5,0.3341,0.1488,12.8415,0.0382,0.5833,0.0041
5.52,1.6051,0.5322,12.118,0.593,0.3468,0.1109
5.54,1.7904,0.1904,9.7398,0.9226,-0.0443,0.225
5.56,1.3551,0.0805,8.9833,0.9384,-0.3503,0.2372
5.58,0.439,0.045,8.9807,0.646,-0.3916,0.1936
5.6,0.4956,-0.0772,8.7744,0.2831,-0.1698,0.1481
5.62,0.1243,-0.2797,9.1625,-0.0293,0.0504,0.0689
5.64,0.2598,-0.2429,9.2173,-0.1973,0.1288,0.0103
5.66,0.248,-0.4849,9.5039,-0.2413,0.1535,-0.0175
5.68,0.2122,-0.3107,9.7357,-0.158,0.0613,-0.0164
5.7,0.0893,-0.3776,10.0013,-0.0767,-0.0326,-0.0222
5.72,0.5655,-0.116,9.7726,-0.061,-0.0154,-0.0279
5.74,0.59,-0.17,9.8158,0.0187,-0.0113,-0.0106
5.76,0.7227,-0.1823,10.171,0.0543,-0.019,0.0231
5.78,0.3234,-0.0979,9.9494,0.0218,-0.0039,-0.0089
5.8,0.7181,-0.2396,9.6083,0.0149,0.0121,0.0009
5.82,0.4142,-0.0461,9.9367,0.0337,-0.0215,-0.0077
5.84,0.0879,0.1628,9.8247,0.0754,-0.0266,-0.0219
5.86,0.3984,-0.0561,9.7951,0.1168,-0.0127,-0.0271
5.88,0.6177,-0.0578,9.6139,0.2005,0.0635,-0.0119
5.9,0.6069,0.1745,9.7006,0.2181,0.0819,-0.0173
5.92,0.2294,-0.037,9.479,0.1977,0.1243,0.0175
5.94,0.4081,0.0524,9.3331,0.0412,0.0048,0.0666
5.96,0.2139,0.0652,9.1787,-0.3272,-0.2205,0.1365
5.98,0.2269,0.0577,9.1139,-0.5976,-0.3496,0.1688
6.0,-0.6406,0.0111,9.0132,-0.794,-0.2634,0.1956
6.02,-0.6857,-0.1136,10.5647,-0.73,0.0456,0.1797
6.04,-0.6947,-0.3779,11.3559,-0.42,0.3624,0.0697
6.06,0.5881,-0.3014,12.4552,0.0548,0.4776,-0.0173
6.08,1.445,-0.3534,11.6616,0.5591,0.2947,-0.1164
6.1,1.488,-0.4022,9.7226,0.8283,-0.0768,-0.1792
6.12,0.6817,-0.1861,9.1693,0.7824,-0.3267,-0.1957
6.14,0.5568,0.1001,8.9561,0.5361,-0.326,-0.1816
6.16,0.1605,-0.1653,9.0276,0.2152,-0.1496,-0.1106
6.18,0.2632,-0.1588,9.1719,-0.0459,0.0286,-0.0516
6.2,0.4352,-0.1,9.3527,-0.2074,0.1352,0.0191
6.22,0.3673,-0.0453,9.6071,-0.216,0.127,0.0338
6.24,0.2178,0.1998,9.6339,-0.1734,0.0315,0.0258
6.26,0.3159,-0.0731,9.9313,-0.0838,-0.0225,0.0199
6.28,0.3594,-0.167,9.8444,0.0028,-0.0137,0.0006
6.3,0.4767,-0.1991,9.948,0.0016,-0.0148,-0.0
6.32,0.1943,-0.0589,9.9619,-0.028,-0.0103,0.004
6.34,0.2266,-0.1111,9.9286,-0.0041,-0.0451,0.0141
6.36,0.3373,-0.4018,9.7825,-0.0032,0.0029,0.0015
6.38,0.3462,-0.116,10.2036,0.072,-0.0032,0.0232
6.4,-0.0512,-0.3654,9.7454,0.1414,-0.025,0.0143
6.42,0.1409,-0.3077,9.5406,0.1854,0.0753,0.057
6.44,0.577,-0.3404,9.4809,0.266,0.1684,0.0321
6.46,0.1959,-0.5171,9.3413,0.1963,0.1474,-0.0237
6.48,0.1926,-0.6134,9.0821,0.0045,-0.0371,-0.0799
6.5,0.08,-0.7052,8.9318,-0.3295,-0.2638,-0.1317
6.52,-0.2967,-0.2078,8.7326,-0.6615,-0.3724,-0.1814
6.54,-1.0817,-0.3164,9.3635,-0.8529,-0.2528,-0.2134
6.56,-1.0092,0.0529,10.2342,-0.7741,0.0272,-0.1704
6.58,-0.4951,-0.07,12.1116,-0.4377,0.3845,-0.0902
6.6,-0.0401,0.0441,12.7571,0.0783,0.5384,0.025
6.62,1.4262,-0.0988,11.9871,0.5736,0.3074,0.1025
6.64,1.5535,-0.3381,9.7058,0.8777,-0.0449,0.1955
6.66,1.0969,-0.0293,9.1815,0.8548,-0.3269,0.202
6.68,0.4846,-0.0419,8.7767,0.5839,-0.3484,0.1777
6.7,-0.1031,-0.6436,9.0876,0.1789,-0.1494,0.14
6.72,0.1837,-0.5694,9.4346,-0.0801,0.0093,0.0519
6.74,-0.3628,-0.4366,9.1526,-0.2146,0.1413,0.0035
6.76,0.2101,-0.3543,9.3984,-0.2325,0.1106,-0.0164
6.78,0.1053,-0.282,9.372,-0.1952,0.0392,-0.0143
6.8,0.1671,-0.4726,9.8925,-0.0922,-0.0199,-0.0275
6.82,-0.0106,-0.6298,9.9643,0.0256,-0.0063,-0.0158
6.84,0.149,-0.3636,9.7458,-0.0003,-0.0066,-0.0188
6.86,0.2827,-0.4625,9.8538,-0.003,0.0346,-0.0022
6.88,0.193,-0.5074,9.8043,0.0023,-0.007,-0.0142
6.9,0.3506,-0.6206,9.6592,0.0039,0.0016,0.0066
6.92,0.0979,-0.0737,9.916,0.0048,-0.0592,-0.0174
6.94,0.2885,-0.2531,9.8358,0.0781,-0.0306,-0.0393
6.96,0.5399,-0.2744,9.6291,0.135,0.0254,-0.0148
6.98,0.3745,-0.2893,9.5573,0.2089,0.0754,-0.0113
7.0,0.2281,-0.1594,9.4818,0.2471,0.1797,-0.0085
7.02,0.2591,-0.2028,9.274,0.1361,0.0867,0.0297
7.04,0.3043,-0.3307,9.2007,-0.1388,-0.1071,0.0977
7.06,-0.1669,-0.3029,8.8749,-0.4547,-0.3051,0.1512
7.08,-0.5988,-0.4059,8.7896,-0.6843,-0.3584,0.192
7.1,-0.6532,-0.5475,9.7038,-0.8407,-0.1539,0.1908
7.12,-1.1406,-0.7373,11.0119,-0.6131,0.1668,0.136
7.14,-0.3893,-0.7008,12.1318,-0.2351,0.4706,0.0671
7.16,0.8748,-0.8226,12.4347,0.3058,0.4501,-0.054
7.18,1.5001,-0.4203,10.7559,0.7114,0.1747,-0.1435
7.2,1.4664,-0.7047,9.6396,0.8392,-0.2154,-0.2029
7.22,0.8518,-0.0826,8.6983,0.7313,-0.3812,-0.1778
7.24,0.5948,-0.0107,9.0606,0.452,-0.2873,-0.1405
7.26,0.4876,-0.4377,9.1691,0.073,-0.0769,-0.1108
7.28,-0.2275,-0.1148,9.3315,-0.1486,0.1291,-0.0132
7.3,0.2139,-0.4278,9.3305,-0.2334,0.1248,0.0006
7.32,0.4368,-0.2159,9.3482,-0.2315,0.0972,0.026
7.34,0.1583,-0.1445,9.6263,-0.1649,0.0315,0.0289
7.36,0.271,-0.4611,10.0746,-0.0699,-0.0307,0.0274
7.38,0.272,-0.0829,9.7307,-0.0173,-0.0041,0.026
7.4,0.3908,-0.2093,9.9814,0.0137,0.0177,0.0151
7.42,0.369,-0.2293,9.9369,0.0343,-0.0094,0.03
7.44,0.607,-0.3482,9.6619,0.0293,-0.0479,0.0108
7.46,0.5596,0.0109,9.8688,0.1291,-0.0028,0.0178
7.48,0.6274,0.0365,9.7916,0.1882,0.0371,0.0129
7.5,0.341,0.1646,9.3822,0.2287,0.0991,0.0123
7.52,0.1582,-0.2365,9.4865,0.2565,0.172,-0.027
7.54,0.3015,-0.2474,9.115,0.0476,0.0224,-0.0665
7.56,0.376,-0.2878,8.7482,-0.2515,-0.194,-0.1411
7.58,-0.1463,-0.3265,8.9549,-0.6656,-0.4149,-0.1956
7.6,-0.6871,0.0049,9.0093,-0.8741,-0.3719,-0.2307
7.62,-1.046,0.2423,9.8304,-0.8937,-0.0279,-0.2207
7.64,-0.7989,0.2152,11.8313,-0.5915,0.3735,-0.1361
7.66,0.2898,-0.0008,13.1336,-0.0373,0.5495,-0.029
7.68,1.3186,0.2265,11.8194,0.5208,0.4257,0.1233
7.7,1.8989,0.3721,10.3726,0.8901,0.0239,0.1903
7.72,1.4557,0.4922,9.0952,0.9342,-0.3292,0.2334
7.74,0.9761,-0.3431,8.8464,0.7336,-0.4132,0.1933
7.76,0.2336,-0.3098,9.0036,0.3523,-0.2299,0.1387
7.78,0.2539,-0.0689,8.8698,-0.0264,-0.0127,0.0879
7.8,0.3987,-0.1788,9.246,-0.1818,0.1395,0.0336
7.82,0.1225,0.068,9.4635,-0.251,0.1455,-0.0176
7.84,-0.3581,0.0517,9.6951,-0.1643,0.0713,-0.0182
7.86,0.0009,-0.0523,9.8558,-0.1258,-0.0432,-0.0239
7.88,0.2415,0.1918,9.9516,-0.0403,-0.0113,-0.027
7.9,0.2317,-0.0348,10.1797,-0.0008,-0.0144,-0.0142
7.92,0.3475,-0.243,10.0172,0.0164,-0.0046,-0.0194
