time_s,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2.14,1.2174,-3.1976,10.1689,-0.1195,0.3234,-0.0486
2.16,1.2932,-3.5723,10.5275,-0.0495,0.434,-0.0028
2.18,1.5356,-3.3175,10.4074,0.1095,0.3449,0.0178
2.2,1.5267,-3.3018,9.2746,0.2312,0.2232,0.0738
2.22,1.7298,-3.5401,8.7752,0.2853,-0.0333,0.0704
2.24,1.858,-3.3878,8.647,0.2924,-0.22,0.1107
2.26,1.5742,-3.4536,8.3182,0.2502,-0.3038,0.1137
2.28,1.1715,-3.626,8.3142,0.1289,-0.2528,0.0608
2.3,1.2144,-3.4008,8.5952,0.064,-0.1153,0.0636
2.32,1.3068,-3.5591,8.5175,-0.0012,0.0761,0.0726
2.34,1.1587,-3.615,8.4499,-0.0262,0.129,0.0001
2.36,1.3669,-3.6322,8.3707,-0.068,0.1384,0.0033
2.38,0.9713,-3.4914,8.508,-0.1068,0.0575,-0.0414
2.4,1.1814,-3.4426,8.7916,-0.0242,0.035,0.0108
2.42,1.1209,-3.5886,8.9135,-0.0519,0.0073,-0.0274
2.44,0.8081,-3.4842,8.8274,-0.0447,-0.0448,-0.0379
2.46,1.4455,-3.5488,9.297,0.027,0.0229,-0.0226
2.48,1.4018,-3.5614,8.892,0.0287,-0.0069,0.0044
2.5,1.346,-3.5472,8.6998,-0.0108,-0.008,-0.0179
2.52,1.2332,-3.5291,8.8614,0.0173,-0.008,-0.0201
2.54,1.272,-3.6282,8.8343,-0.0166,0.0367,0.0074
2.56,1.4585,-3.3026,8.9548,0.012,0.0107,-0.0035
2.58,1.223,-3.4099,9.0248,0.0105,0.0114,-0.0115
2.6,1.2211,-3.6442,8.978,0.0271,-0.0713,0.0006
2.62,1.5122,-3.3664,9.1043,0.0749,0.0693,-0.0078
2.64,1.3252,-3.6308,8.845,0.0558,0.0418,-0.0053
2.66,1.4211,-3.3774,8.6516,0.0665,0.0948,-0.0369
2.68,1.5152,-3.4002,8.6014,0.066,0.0582,-0.0189
2.7,1.3748,-3.4198,8.6345,0.0526,0.1044,0.0221
2.72,1.1251,-3.2232,8.4265,0.0255,0.0618,0.0244
2.74,1.5421,-3.4931,8.3303,-0.0457,-0.0788,0.0678
2.76,1.343,-3.0284,8.3559,-0.0839,-0.1999,0.1181
2.78,1.0185,-3.4601,8.2673,-0.2128,-0.2937,0.1132
2.8,0.9369,-3.6541,8.3141,-0.2447,-0.2588,0.1095
2.82,0.9677,-3.7645,8.4366,-0.2967,-0.123,0.1056
2.84,0.8689,-3.7757,9.4843,-0.2146,0.131,0.0556
2.86,0.9555,-3.8685,10.0313,-0.1012,0.2786,0.0475
2.88,1.0276,-3.6762,10.548,-0.0264,0.4117,0.012
2.9,1.6406,-3.8698,10.2275,0.1608,0.3764,-0.0453
2.92,1.5877,-3.6099,9.3144,0.2297,0.1352,-0.0408
2.94,1.7663,-3.5864,8.5823,0.3127,-0.1128,-0.1173
2.96,1.5106,-3.6334,8.347,0.2793,-0.2784,-0.1422
2.98,1.4975,-3.6209,8.1354,0.223,-0.3022,-0.0711
3.0,1.3431,-3.5276,8.0945,0.1429,-0.2523,-0.1055
3.02,1.2991,-3.2643,8.6337,0.0659,-0.0502,-0.0801
3.04,1.0744,-3.283,8.4762,-0.0408,0.0235,-0.0455
3.06,1.1085,-3.4499,8.6606,-0.054,0.1181,-0.0216
3.08,1.5228,-3.33,8.8441,-0.0287,0.1205,0.0191
3.1,1.3281,-3.5138,8.7439,-0.0585,0.0673,0.003
3.12,1.318,-3.1177,8.8794,-0.0432,0.0523,0.014
3.14,1.2905,-3.4656,8.9149,-0.0427,-0.0194,-0.01
3.16,0.9736,-3.292,8.7711,-0.0152,-0.0453,0.0117
3.18,1.2545,-3.2503,8.9346,0.017,-0.0296,-0.0002
3.2,1.1506,-3.4527,8.8895,0.0345,0.0011,0.0158
3.22,1.2509,-3.5033,9.1517,-0.0156,0.0212,-0.0111
3.24,1.1932,-3.5549,8.5975,-0.0399,-0.0503,-0.0097
3.26,1.2995,-3.5668,9.0478,0.0008,-0.0191,-0.0059
3.28,1.3584,-3.5069,9.0264,0.0474,0.0213,0.0357
3.3,0.8746,-3.3814,8.8106,0.04,0.0329,0.0194
3.32,1.2785,-3.4454,8.538,0.0129,0.0447,-0.0143
3.34,1.6157,-3.5191,8.6099,0.0674,0.1143,0.0083
3.36,1.3636,-3.4233,8.5594,0.0748,0.1476,-0.0163
3.38,1.1569,-3.4878,8.5253,0.0409,0.0831,0.0019
3.4,1.2969,-3.6424,8.343,-0.0202,-0.0384,-0.0538
3.42,1.0051,-3.5245,8.2529,-0.0894,-0.1548,-0.0709
3.44,1.1726,-3.7122,8.2081,-0.1639,-0.2688,-0.1258
3.46,0.9182,-3.4535,8.0251,-0.2159,-0.3065,-0.0797
3.48,0.6951,-3.5814,8.2615,-0.2918,-0.2089,-0.1055
3.5,0.821,-3.4034,8.7076,-0.2163,-0.0231,-0.1063
3.52,0.7913,-3.4191,9.4789,-0.1576,0.2335,-0.061
3.54,1.295,-3.3339,10.2181,-0.0723,0.3409,-0.0031
3.56,1.3717,-3.3678,10.0968,0.0866,0.379,0.0473
3.58,1.7389,-3.2216,9.5905,0.1702,0.2417,0.069
3.6,1.6685,-3.4949,8.749,0.2405,0.0295,0.0696
3.62,1.8255,-3.1809,8.5265,0.3047,-0.1531,0.1204
3.64,1.6913,-3.7158,8.469,0.2508,-0.2797,0.0983
3.66,1.1372,-3.3012,8.0561,0.1226,-0.2641,0.0823
3.68,1.3034,-3.6825,8.1814,0.0524,-0.1725,0.0561
3.7,1.318,-3.5093,8.3217,0.0073,0.0033,0.0649
3.72,1.5002,-3.3985,8.5623,-0.027,0.1092,0.0474
3.74,1.2141,-3.9332,8.5808,-0.052,0.1135,-0.0267
3.76,1.0354,-3.5524,8.331,-0.027,0.0968,0.013
3.78,1.3536,-3.661,8.7686,-0.0335,0.0682,-0.0321
3.8,1.0335,-3.6702,8.8956,-0.0183,0.0353,0.0044
3.82,1.2406,-3.6631,8.8879,-0.0259,-0.0206,-0.0185
3.84,1.2278,-3.526,8.9509,0.0159,0.0366,-0.0143
3.86,1.245,-3.6041,8.8202,-0.0165,-0.0351,-0.0254
3.88,1.3352,-3.295,8.7455,-0.0043,-0.0057,-0.0194
3.9,1.0812,-3.5619,8.7877,-0.0064,-0.022,-0.0061
3.92,1.2162,-3.2618,8.8018,-0.0153,-0.0124,-0.0214
3.94,1.5614,-3.459,9.0963,0.0456,-0.0327,0.0035
3.96,0.9147,-3.6522,8.7562,0.0095,-0.0168,-0.0375
3.98,1.4328,-3.5361,8.6132,0.0641,0.0202,-0.0493
4.0,1.0251,-3.7775,8.5073,0.0116,0.0221,-0.0256
4.02,1.5059,-3.6536,8.7489,0.0713,0.112,-0.0071
4.04,1.5347,-3.3595,8.8398,0.1106,0.1434,-0.0182
4.06,1.5378,-3.339,8.6132,0.0235,0.1152,0.026
4.08,1.3332,-3.452,8.4045,-0.0204,-0.0068,0.0231
4.1,1.4765,-3.4216,8.562,-0.0434,-0.1177,0.0413
4.12,1.1126,-3.1466,8.3038,-0.157,-0.2945,0.0839
4.14,1.1967,-3.3639,8.5512,-0.2074,-0.2731,0.1353
4.16,0.9728,-3.8731,8.6021,-0.2799,-0.1678,0.1009
4.18,0.9982,-3.3761,9.0984,-0.2559,0.0205,0.0918
4.2,0.9627,-3.7723,9.5619,-0.1799,0.2222,0.0491
4.22,1.3919,-3.4501,10.6237,-0.0524,0.4,-0.0481
4.24,1.5352,-3.8735,10.4049,0.1064,0.3917,-0.0441
4.26,1.6873,-3.6842,9.5294,0.1665,0.2153,-0.0911
4.28,1.7877,-3.5277,8.8171,0.2748,-0.0042,-0.1191
4.3,1.5362,-3.8031,8.4564,0.2484,-0.1968,-0.1603
4.32,1.7076,-3.5472,8.4941,0.1961,-0.313,-0.0876
4.34,1.6368,-3.3322,8.4453,0.1718,-0.2354,-0.1018
4.36,1.2002,-3.2254,8.3373,0.0523,-0.1416,-0.0793
4.38,1.3071,-3.28,8.7848,0.011,0.0281,-0.0167
4.4,1.4076,-3.416,8.5653,-0.0568,0.106,-0.0091
4.42,1.5476,-3.2642,8.8266,-0.0393,0.131,-0.0234
4.44,1.0747,-3.5387,8.5821,-0.0883,0.0987,-0.0085
4.46,1.2444,-3.4777,8.9669,-0.0301,0.0774,-0.033
4.48,1.4452,-3.4186,8.859,-0.0207,-0.0015,0.0118
4.5,1.3157,-3.2835,8.7049,-0.0486,-0.0403,0.02
4.52,1.6324,-3.6027,9.1545,0.0021,-0.0344,0.0242
4.54,1.4755,-3.4099,8.8014,0.0227,-0.0179,0.0047
4.56,1.5541,-3.4783,8.9928,0.0114,-0.0176,-0.0275
4.58,1.4162,-3.2298,8.7603,-0.0215,-0.037,-0.0111
4.6,1.3099,-3.4867,8.8184,-0.0105,0.0039,-0.0386
4.62,1.1038,-3.5394,8.635,-0.0039,-0.0729,0.018
4.64,1.2584,-3.4078,8.7338,0.0201,-0.0166,0.0099
4.66,1.6501,-3.7513,8.9053,0.0545,0.0287,0.056
4.68,1.5881,-3.5042,8.8277,0.1038,0.0596,0.0253
4.7,1.5921,-3.5137,8.5248,0.1159,0.0896,0.0435
4.72,1.1661,-3.5474,8.7707,0.1031,0.0924,0.0119
4.74,1.1244,-3.499,8.4938,0.0605,0.0618,0.0085
4.76,1.2078,-3.7311,8.1946,-0.032,-0.0085,-0.0534
4.78,1.2413,-3.5304,8.337,-0.0695,-0.1504,-0.0339
4.8,1.298,-3.547,8.3097,-0.144,-0.2233,-0.1274
4.82,1.1065,-3.5544,8.6256,-0.2232,-0.257,-0.0988
4.84,0.8433,-3.4336,8.4198,-0.2493,-0.1805,-0.0886
4.86,1.1473,-3.4346,8.9878,-0.2183,0.0202,-0.0743
4.88,0.7166,-3.3217,9.3803,-0.2013,0.2379,-0.0619
4.9,0.8845,-3.3275,9.8787,-0.0743,0.3752,-0.0558
4.92,1.5399,-3.17,10.2644,0.0467,0.3905,-0.0071
4.94,1.5876,-3.3563,9.4672,0.2104,0.2386,0.0639
4.96,1.5595,-3.4298,8.6888,0.2407,0.0315,0.0581
4.98,1.583,-3.4426,8.495,0.2899,-0.1693,0.1312
5.0,1.3843,-3.4561,8.3085,0.2154,-0.2672,0.0996
5.02,1.3266,-3.6664,8.2073,0.1654,-0.2677,0.0354
5.04,1.2935,-3.6719,8.2633,0.1302,-0.152,0.082
5.06,1.2623,-3.4184,8.3516,0.0503,-0.0256,0.0355
5.08,1.2343,-3.773,8.5382,-0.0113,0.0829,0.0141
5.1,1.0024,-3.4543,8.5574,-0.0616,0.1108,-0.0205
5.12,0.9908,-3.7146,8.4905,-0.1006,0.0777,-0.0132
5.14,0.929,-3.6433,8.5885,-0.0226,0.053,-0.0341
5.16,0.9326,-3.5507,8.4526,-0.0644,-0.0106,-0.0368
5.18,1.4286,-3.5615,8.9203,0.0235,-0.0059,0.013
5.2,1.2047,-3.3761,8.8457,-0.0084,-0.0201,-0.0028
5.22,1.2819,-3.67,8.6966,-0.019,-0.0147,-0.011
5.24,1.123,-3.6284,8.6837,0.0039,-0.0447,0.0113
5.26,1.3481,-3.5321,8.947,0.0443,0.0135,-0.0055
5.28,1.3652,-3.543,8.9021,0.0042,0.0171,0.004
5.3,1.2026,-3.4819,8.8304,0.0506,0.0008,0.0423
5.32,1.2284,-3.4062,8.7398,0.037,0.0385,-0.0206
5.34,1.5282,-3.4609,8.8947,0.0687,0.064,0.0171
5.36,1.3923,-3.2214,8.6624,0.0666,0.0701,-0.0247
5.38,1.0996,-3.3185,8.5003,0.0919,0.0711,0.0004
5.4,1.2585,-3.2599,8.5115,0.0022,0.0154,0.0241
5.42,1.4031,-3.3469,8.6842,-0.029,-0.0836,0.0614
5.44,1.263,-3.2921,8.5552,-0.0832,-0.2258,0.0722
5.46,1.2379,-3.7208,8.5871,-0.1586,-0.2848,0.0771
5.48,1.1316,-3.5354,8.689,-0.194,-0.2062,0.1044
5.5,1.0193,-3.5264,8.9896,-0.204,-0.0362,0.0951
5.52,1.0185,-3.6259,9.2519,-0.1654,0.1633,0.0774
5.54,1.2739,-3.6545,9.8363,-0.1182,0.2969,0.0208
5.56,1.5168,-3.4742,10.2156,0.0284,0.3425,0.0344
5.58,1.4274,-3.4055,9.7189,0.1546,0.2763,-0.0482
5.6,1.7793,-3.5661,9.4795,0.2164,0.0941,-0.0849
5.62,1.8423,-3.7157,8.7582,0.2386,-0.1406,-0.0834
5.64,1.6988,-3.4391,8.5588,0.2545,-0.2448,-0.0987
5.66,1.4527,-3.5647,8.3776,0.1825,-0.246,-0.0787
5.68,1.4107,-3.1715,8.2388,0.0694,-0.1644,-0.0552
5.7,1.0567,-3.589,8.4582,-0.0071,-0.0369,-0.0607
5.72,1.3974,-3.2627,8.5778,-0.0151,0.0568,-0.0428
5.74,1.5061,-3.3656,8.8424,-0.0529,0.1124,-0.0061
5.76,1.2113,-3.4423,8.7528,-0.0638,0.1238,0.0033
5.78,1.355,-3.5595,8.6717,-0.1347,0.0517,0.0092
5.8,1.4415,-3.3541,9.2172,0.008,0.0382,-0.0004
5.82,1.5118,-3.3201,9.3484,-0.0127,0.0154,0.0146
5.84,1.4881,-3.453,8.9893,-0.0272,-0.0081,-0.0204
5.86,1.1936,-3.3329,8.8482,0.0002,0.0048,-0.0031
5.88,1.1125,-3.8366,8.6082,-0.0127,-0.0131,-0.0133
5.9,1.3384,-3.2479,8.9565,0.0175,0.0524,-0.0034
5.92,1.3761,-3.1626,8.8738,0.0407,0.0069,0.0118
5.94,1.2627,-3.4193,8.6454,-0.0074,-0.033,-0.0149
5.96,1.3152,-3.3218,8.8234,0.034,0.0041,-0.0248
5.98,1.3152,-3.5019,8.8629,0.0279,-0.0365,-0.0177
6.0,1.3409,-3.3572,8.9535,0.05,-0.0079,0.0307
6.02,1.3523,-3.4764,8.6183,0.049,0.0206,-0.006
6.04,1.6591,-3.498,8.536,0.0673,0.0594,-0.0052
6.06,1.513,-3.5868,8.4243,0.0803,0.0803,-0.0011
6.08,1.4383,-3.598,8.7194,0.0647,0.0915,0.0
6.1,1.3365,-3.6234,8.4501,0.0158,0.0188,-0.0431
6.12,1.3792,-3.7472,8.3456,-0.0446,-0.0531,-0.032
6.14,1.2544,-3.6431,8.2461,-0.1083,-0.1853,-0.0582
6.16,1.1636,-3.5906,8.2745,-0.1874,-0.2472,-0.1143
6.18,1.0098,-3.3311,8.1435,-0.244,-0.2391,-0.0878
6.2,0.7405,-3.391,8.4819,-0.2054,-0.0811,-0.0888
6.22,0.7914,-3.3233,9.2721,-0.1748,0.1172,-0.0792
6.24,1.1,-3.5281,9.9163,-0.0963,0.2859,-0.0767
6.26,1.0858,-3.4285,9.8114,-0.0022,0.3888,-0.0212
6.28,1.1888,-3.3062,9.5609,0.1246,0.3055,0.0367
6.3,1.4766,-3.2605,9.0679,0.1988,0.1109,0.0577
6.32,1.4773,-3.4427,8.2943,0.2421,-0.0999,0.0711
6.34,1.6842,-3.5433,8.432,0.2486,-0.2278,0.1188
6.36,1.4333,-3.4267,8.3263,0.2001,-0.2453,0.0701
6.38,1.3435,-3.5581,8.5362,0.0931,-0.2123,0.0693
6.4,1.3042,-3.5436,8.4239,0.0897,-0.0557,0.0438
6.42,1.1416,-3.6547,8.2478,-0.0096,0.0127,0.0082
6.44,1.0169,-3.6385,8.389,-0.0518,0.0994,0.0209
6.46,1.2042,-3.4457,8.7401,-0.0396,0.1235,0.0025
6.48,1.1023,-3.3695,8.5329,-0.082,0.069,-0.0325
6.5,0.9862,-3.5304,8.4076,-0.0939,-0.006,-0.0605
6.52,1.0839,-3.5003,8.6269,-0.0208,-0.0397,-0.0145
6.54,1.3034,-3.4793,8.8705,-0.0062,0.0021,0.0095
6.56,1.2208,-3.5902,8.8882,-0.0229,-0.0257,-0.0174
6.58,1.1788,-3.5981,8.5301,-0.0037,-0.0385,-0.0078
6.6,1.3962,-3.3892,9.0259,0.0244,-0.0056,0.0064
6.62,1.1852,-3.3912,8.6959,0.0243,-0.0351,-0.0011
6.64,1.2396,-3.4928,8.9498,-0.0057,0.0168,-0.0155
6.66,1.7311,-3.3215,9.0542,0.0592,-0.0264,0.0138
6.68,1.3111,-3.7307,8.8022,0.0415,0.0227,-0.0014
6.7,1.4372,-3.6497,8.721,0.0586,0.0286,-0.031
6.72,1.3215,-3.338,8.4895,0.019,0.0795,-0.01
6.74,1.4595,-3.3031,8.6957,0.0732,0.0881,-0.0089
6.76,1.4079,-3.3722,8.7845,0.0688,0.0802,-0.0289
6.78,1.3355,-3.1915,8.5641,0.0384,0.0168,0.0431
6.8,1.3919,-3.3784,8.779,-0.0288,-0.0867,0.0754
6.82,1.2824,-3.3695,8.411,-0.1244,-0.2321,0.065
6.84,1.2782,-3.4256,8.4514,-0.2274,-0.2976,0.0938
6.86,1.1854,-3.5629,8.5001,-0.2924,-0.2605,0.1139
6.88,0.8073,-3.4392,8.5585,-0.2886,-0.084,0.0977
6.9,0.9781,-3.6168,9.393,-0.1576,0.1614,0.084
6.92,1.2887,-3.3205,10.324,-0.0993,0.3883,0.065
6.94,1.5072,-3.7093,10.4259,0.0181,0.4313,-0.021
6.96,1.3186,-3.791,9.7998,0.1357,0.3407,-0.0524
6.98,1.8649,-3.5275,9.345,0.2534,0.0977,-0.0999
7.0,1.7213,-3.5135,8.8374,0.2786,-0.1375,-0.0649
7.02,1.8318,-3.4991,8.484,0.2606,-0.303,-0.0785
7.04,1.6536,-3.3016,8.5665,0.2682,-0.2795,-0.0959
7.06,1.5141,-3.35,8.3889,0.1071,-0.1837,-0.1028
7.08,1.6949,-3.5132,8.6539,0.0254,-0.0381,-0.0186
7.1,1.5731,-3.2022,8.8255,-0.0218,0.0788,-0.0145
7.12,1.3507,-3.3714,8.5981,-0.0771,0.1111,-0.0286
7.14,1.4758,-3.2701,8.9154,-0.053,0.1134,-0.0005
7.16,1.3286,-3.2368,8.9553,-0.0065,0.1008,0.0055
7.18,1.5247,-3.0893,8.8201,-0.007,0.014,0.011
7.2,1.4778,-3.4592,9.0613,-0.0149,0.0108,0.0269
7.22,1.4245,-3.2982,8.9055,0.0086,-0.0381,0.0326
7.24,1.3908,-3.3449,8.7902,-0.0019,-0.0408,-0.018
7.26,1.6629,-3.5198,8.879,-0.0175,-0.0157,0.0129
7.28,1.4269,-3.3609,8.6302,0.0004,0.005,-0.0213
7.3,1.4478,-3.5116,8.8112,-0.0274,0.0347,-0.0164
7.32,1.1461,-3.4325,8.7333,-0.0343,-0.008,-0.0223
7.34,1.5102,-3.5753,8.8586,0.0235,0.0214,0.0277
7.36,1.3026,-3.4891,8.7002,0.0011,-0.0145,0.0043
7.38,1.3298,-3.4944,8.8952,0.01,-0.0395,0.0138
7.4,1.4747,-3.3959,9.2787,0.0265,-0.0184,0.0517
7.42,1.3021,-3.6301,8.6766,0.0332,0.0129,0.0274
7.44,1.3593,-3.4439,8.6534,0.0525,0.0352,0.0261
7.46,1.5529,-3.5521,8.6773,0.0951,0.0743,0.0536
7.48,1.3224,-3.62,8.4009,0.0641,0.0637,0.0178
7.5,1.3256,-3.6273,8.3151,0.0607,0.073,-0.0148
7.52,1.1668,-3.6354,8.3621,0.01,0.0096,-0.0523
7.54,1.0325,-3.5353,8.1705,-0.0731,-0.1089,-0.0685
7.56,1.4359,-3.5992,8.4631,-0.1314,-0.2518,-0.0503
7.58,1.1896,-3.4674,8.5322,-0.1685,-0.2648,-0.1216
7.6,1.0675,-3.3567,8.4909,-0.2368,-0.1715,-0.1185
7.62,0.9121,-3.3469,8.9518,-0.2663,-0.0137,-0.0876
7.64,0.8767,-3.2526,9.3533,-0.1433,0.2153,-0.0363
7.66,1.0659,-3.1818,9.6585,-0.0593,0.3414,0.0027
7.68,1.4236,-3.131,10.0995,0.0538,0.3287,0.026
7.7,1.534,-3.2999,9.403,0.22,0.2469,0.0255
7.72,1.8329,-3.3145,8.8853,0.2755,-0.0025,0.1188
7.74,1.3719,-3.4238,8.4781,0.3022,-0.1878,0.1222
