time_s,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
6.14,0.4754,-1.0224,9.4013,-0.0635,0.0701,0.0469
6.16,0.4451,-1.0749,9.3178,-0.1216,0.0596,-0.0107
6.18,0.2582,-0.9348,9.6157,-0.0932,0.0553,-0.0298
6.2,0.1046,-0.9562,9.4352,-0.1084,-0.0025,-0.0134
6.22,0.4437,-0.8624,9.3986,-0.0404,0.0417,-0.0056
6.24,0.7664,-0.729,10.1458,0.0292,0.0124,-0.0423
6.26,0.4846,-0.8092,9.6049,-0.0033,0.0163,-0.0062
6.28,0.0795,-1.1096,9.5472,-0.0226,0.0016,-0.0456
6.3,0.3313,-1.065,9.6429,0.0081,0.024,-0.0427
6.32,0.2411,-0.6676,9.7003,0.014,0.0162,0.0179
6.34,0.4638,-0.8765,9.805,0.037,0.0244,0.0217
6.36,0.3422,-1.0742,9.6365,-0.0168,-0.035,0.0213
6.38,0.2001,-1.1048,9.3746,0.0119,-0.0053,-0.0104
6.4,0.3389,-0.9673,9.7031,0.0315,-0.0078,-0.0066
6.42,0.4997,-0.8011,9.7264,0.0317,-0.0267,-0.0323
6.44,0.7084,-0.7044,9.6848,0.1082,0.0126,-0.0139
6.46,0.801,-0.8113,9.5824,0.1333,0.0393,-0.0332
6.48,0.7213,-0.9778,9.3678,0.0964,0.0147,-0.0012
6.5,0.4051,-1.07,9.4627,0.082,0.0488,-0.009
6.52,0.2115,-0.7656,9.3361,0.1419,0.0436,0.0271
6.54,0.436,-0.7156,9.4444,0.0127,0.0191,0.1198
6.56,0.2045,-0.8583,9.2373,-0.1004,-0.0648,0.1269
6.58,0.0935,-1.0162,9.2684,-0.2571,-0.1513,0.1909
6.6,0.1691,-0.8097,9.2794,-0.3787,-0.1714,0.2866
6.62,-0.1806,-0.8412,9.5136,-0.4249,-0.1213,0.2778
6.64,-0.4755,-1.0601,9.706,-0.4434,-0.0027,0.2222
6.66,-0.1077,-0.8911,10.6297,-0.3492,0.125,0.1432
6.68,-0.1484,-1.5564,10.6793,-0.1765,0.2436,0.0469
6.7,0.5558,-0.9542,11.3644,0.0779,0.2359,-0.0221
6.72,0.8902,-1.0407,10.5187,0.337,0.1903,-0.152
6.74,1.1953,-0.9505,9.9233,0.4632,0.0522,-0.1899
6.76,1.057,-1.177,9.6188,0.4761,-0.1494,-0.2551
6.78,0.7771,-0.8895,9.2228,0.4296,-0.1755,-0.2634
6.8,0.7389,-0.9052,9.2916,0.3201,-0.1648,-0.1809
6.82,0.703,-0.6114,9.6451,0.2224,-0.1141,-0.1388
6.84,0.7293,-1.0334,9.4791,0.07,0.0092,-0.0924
6.86,0.4802,-0.7192,9.4416,-0.0754,0.044,-0.0222
6.88,0.4832,-0.8285,9.6331,-0.136,0.0798,0.0046
6.9,0.3395,-0.6846,9.6301,-0.14,0.0604,0.0074
6.92,0.46,-0.6357,9.7847,-0.0772,0.0129,0.0078
6.94,0.3687,-0.8177,9.8717,-0.0169,0.0441,0.019
6.96,0.6321,-1.0829,9.9924,-0.0084,0.0008,-0.0154
6.98,0.4301,-1.0198,9.8872,-0.0528,-0.0332,0.0367
7.0,0.5072,-0.819,9.9502,-0.0135,-0.0217,-0.0172
7.02,0.6847,-0.7594,10.266,0.0763,0.0273,0.0359
7.04,0.5978,-0.7107,9.9746,0.0135,0.0037,0.0323
7.06,0.6648,-0.7652,9.9011,0.0392,-0.0265,0.0131
7.08,0.6538,-0.7813,10.0134,0.0447,-0.0067,0.0219
7.1,0.8924,-0.4085,10.0596,0.0908,0.0607,0.0298
7.12,0.8749,-0.6216,9.8994,0.0833,0.0974,-0.0068
7.14,0.7192,-0.8865,9.8647,0.1629,0.0602,-0.0127
7.16,0.5571,-0.7899,9.6419,0.0861,0.0814,-0.0131
7.18,0.4969,-0.9019,9.4303,0.0084,-0.0199,-0.0703
7.2,0.4653,-0.9841,9.5617,-0.1056,-0.0786,-0.1334
7.22,0.3946,-0.7348,9.527,-0.2482,-0.1915,-0.1819
7.24,0.1226,-0.8394,9.4899,-0.3542,-0.2102,-0.2252
7.26,0.3246,-0.5911,9.4945,-0.4666,-0.1622,-0.2498
7.28,-0.4771,-0.8825,9.7421,-0.4582,-0.0818,-0.2626
7.3,0.0218,-0.4079,10.4534,-0.3177,0.0915,-0.1499
7.32,-0.0153,-0.5108,11.11,-0.146,0.2374,-0.1162
7.34,0.5097,-0.6456,10.9251,0.0504,0.2706,0.0391
7.36,1.41,-0.28,10.9513,0.3045,0.1931,0.1021
7.38,1.1379,-0.4476,10.1787,0.4386,0.0527,0.1971
7.4,0.9286,-0.6647,9.6697,0.4756,-0.1149,0.2776
7.42,0.872,-0.8156,9.4713,0.4532,-0.1835,0.2438
7.44,0.8367,-0.9508,9.3749,0.3463,-0.1852,0.1857
7.46,0.3774,-0.777,9.4288,0.2177,-0.1378,0.1476
7.48,0.313,-0.8911,9.4019,0.0328,-0.0231,0.121
7.5,0.4566,-1.1233,9.587,-0.0309,0.0314,0.052
7.52,0.359,-0.9079,9.5756,-0.1175,0.0286,0.0134
7.54,0.5022,-0.9894,9.659,-0.1154,0.0589,0.01
7.56,0.1405,-1.1307,9.3301,-0.1217,0.0147,-0.0189
7.58,0.4467,-0.8538,9.8258,-0.0525,-0.0083,-0.0486
7.6,0.2737,-1.0112,9.7115,-0.0518,-0.0457,-0.0483
7.62,0.3246,-0.9331,9.815,0.0022,0.0216,-0.0156
7.64,0.2858,-0.6419,9.7126,0.0248,-0.012,-0.0319
7.66,0.3316,-0.8678,9.5926,-0.0151,-0.0069,-0.0077
7.68,0.4768,-0.7054,9.7917,0.0281,-0.013,-0.0217
7.7,0.3662,-0.8765,9.6535,-0.017,-0.0057,-0.0172
7.72,0.0246,-0.8104,9.537,-0.014,-0.0205,-0.0197
7.74,0.2584,-0.9858,9.4573,-0.0054,-0.0181,-0.0757
