time_s,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.74,0.4549,-0.1084,10.2105,0.0492,0.0369,0.0246
0.76,0.3608,-0.1192,9.8972,0.0161,0.0121,0.008
0.78,0.3534,-0.0876,9.8942,0.0174,0.013,0.0087
0.8,0.2151,-0.1982,9.7532,-0.0064,-0.0048,-0.0032
0.82,0.3698,-0.1973,9.8546,0.0036,0.0027,0.0018
0.84,0.1301,-0.2674,9.6225,-0.021,-0.0157,-0.0105
0.86,0.3774,-0.0871,9.8641,0.0199,0.0149,0.0099
0.88,0.1817,-0.3038,9.6016,-0.0134,-0.01,-0.0067
0.9,0.4752,-0.0571,9.9561,0.0292,0.0219,0.0146
0.92,0.1159,-0.2704,9.4652,-0.0414,-0.0311,-0.0207
0.94,0.3598,-0.0938,9.8048,0.0033,0.0025,0.0017
0.96,0.3366,-0.03,9.8196,0.0018,0.0013,0.0009
0.98,0.4894,-0.0858,10.1422,0.0439,0.0329,0.0219
1.0,0.2441,-0.1821,9.8447,0.0043,0.0032,0.0021
1.02,0.2611,-0.2009,9.8266,0.0043,0.0032,0.0021
1.04,0.2874,-0.162,9.6804,-0.0087,-0.0065,-0.0043
1.06,0.4534,-0.0614,9.9936,0.0214,0.0161,0.0107
1.08,0.4185,-0.1556,9.8836,0.0084,0.0063,0.0042
1.1,0.3958,-0.1325,9.919,0.0197,0.0148,0.0099
1.12,0.3556,-0.0764,9.7673,0.0072,0.0054,0.0036
1.14,0.3801,-0.0652,9.9909,0.0237,0.0178,0.0119
1.16,0.3158,-0.0917,9.7729,-0.0017,-0.0012,-0.0008
1.18,0.3395,-0.1944,9.7316,0.001,0.0007,0.0005
1.2,0.2925,-0.1519,9.6551,-0.0122,-0.0092,-0.0061
1.22,0.3732,-0.1505,9.7799,0.0105,0.0079,0.0053
1.24,0.3111,-0.1549,9.8156,0.0105,0.0082,0.0057
1.26,0.0905,-0.1498,9.5957,-0.0275,-0.0209,-0.0148
1.28,0.3637,-0.2539,9.7923,-0.0013,0.0012,0.0003
1.3,0.2271,-0.2473,9.7008,-0.0211,-0.013,-0.0107
1.32,0.2791,-0.1479,9.8404,0.002,0.0027,0.0013
1.34,0.1545,-0.2826,9.6323,-0.02,-0.0093,-0.0112
1.36,0.1076,-0.2237,9.4607,-0.0424,-0.0304,-0.0167
1.38,0.3151,-0.1385,9.7088,-0.0058,-0.0096,0.0023
1.4,0.2239,-0.2081,9.7679,-0.0086,-0.0019,-0.0028
1.42,0.1152,-0.1874,9.6144,-0.0263,-0.022,-0.018
1.44,0.314,-0.165,9.6907,-0.0099,-0.0064,-0.0047
1.46,0.5044,-0.0508,10.1073,0.0568,0.0385,0.0342
1.48,0.4019,-0.0752,9.8802,0.0239,0.0221,0.0068
1.5,0.5314,-0.0677,10.0587,0.0393,0.0244,0.0156
1.52,0.4412,-0.0515,9.9225,0.0199,0.0179,0.0123
1.54,0.4717,-0.0668,10.0634,0.0573,0.0382,0.0263
1.56,0.1415,-0.3027,9.6149,-0.0281,-0.0334,-0.0019
1.58,0.1649,-0.2423,9.5691,-0.0218,-0.0017,-0.0157
1.6,0.3575,-0.2138,9.7269,-0.0224,0.008,-0.0007
1.62,0.4703,-0.1169,9.9941,0.0315,0.0286,0.0129
1.64,0.3669,0.0366,9.963,0.0337,0.0237,0.0458
1.66,0.2231,-0.0858,9.7892,0.017,0.0235,-0.0033
1.68,0.2141,-0.3561,9.6272,-0.0237,-0.0133,-0.0402
1.7,0.3646,-0.2071,9.7823,0.0057,0.0213,-0.007
1.72,0.2115,-0.039,9.6786,-0.0034,-0.0074,-0.0153
1.74,0.2268,-0.4079,9.6933,0.0143,0.007,0.0163
1.76,0.1191,-0.1668,9.901,0.005,0.0083,0.009
1.78,0.2279,-0.1291,9.7468,-0.0186,0.0089,-0.0044
1.8,0.4226,0.1167,9.6614,0.0293,0.0234,0.0413
1.82,0.2517,-0.1728,9.6714,0.0094,0.0026,-0.0116
1.84,0.2395,-0.1031,9.5535,-0.0259,-0.0089,0.0112
1.86,0.2973,-0.2376,9.7223,0.0019,-0.0162,-0.0368
1.88,0.2828,-0.1258,9.6509,0.0017,-0.0087,0.0058
1.9,-0.0807,-0.1594,9.5487,-0.0216,-0.0107,-0.0089
1.92,0.3361,-0.1479,9.9722,0.035,0.0114,0.0005
1.94,0.1793,-0.2095,9.4977,0.0022,-0.0373,0.0117
1.96,0.0625,-0.2746,9.4102,-0.0548,-0.0259,-0.0255
1.98,0.002,-0.2273,9.6296,-0.0313,-0.0355,-0.0197
2.0,0.3798,-0.2201,9.7657,0.01,0.0531,-0.0
2.02,0.0386,-0.3451,9.999,0.0121,-0.012,-0.0323
2.04,0.7135,0.2457,10.4505,0.0611,0.0548,0.0302
2.06,0.6221,-0.1792,9.7376,0.1155,-0.0116,0.0143
2.08,0.6088,-0.3232,9.793,0.2908,0.1089,0.0337
2.1,0.3338,-0.2248,9.1921,0.2709,0.1469,-0.0016
2.12,0.3664,-0.0155,9.3508,0.1411,0.0929,-0.0361
2.14,0.125,-0.2432,9.061,-0.316,-0.1345,-0.1689
2.16,-0.4512,-0.2932,8.4399,-0.9628,-0.4042,-0.2624
2.18,-1.0225,-0.0979,9.0996,-1.2446,-0.2402,-0.2781
2.2,-1.0045,0.1711,11.4721,-0.9808,0.2403,-0.2075
2.22,0.013,0.4652,13.8971,-0.0929,0.6276,-0.0474
2.24,1.3743,0.3585,12.5724,0.7415,0.3856,0.1488
2.26,1.8734,0.4134,9.519,1.2877,-0.1297,0.2752
2.28,1.3026,0.22,8.8566,1.1681,-0.4446,0.3154
2.3,0.2668,-0.3183,8.672,0.6064,-0.3229,0.2125
2.32,-0.0926,-0.4716,8.6993,-0.0162,0.0099,0.0518
2.34,0.2783,-0.1132,9.4552,-0.2914,0.1657,0.0009
2.36,-0.1985,-0.2788,9.432,-0.3096,0.1557,-0.0136
2.38,0.2983,-0.474,10.1823,-0.2157,0.082,-0.0277
2.4,0.0874,0.2056,10.144,-0.0184,0.0407,0.0007
2.42,0.4074,-0.0466,10.0821,0.0334,-0.0387,-0.0349
2.44,0.3624,-0.1933,10.0315,0.0298,0.0183,-0.0245
2.46,0.1393,-0.0328,10.082,-0.0095,-0.0004,-0.0258
2.48,0.2448,-0.1613,9.6328,-0.0009,0.009,-0.0078
2.5,0.1917,-0.3122,9.948,0.0455,0.0182,-0.0438
2.52,0.5648,-0.1234,10.138,0.0937,0.0069,-0.0455
2.54,0.6693,0.1553,9.6495,0.201,0.0752,-0.0424
2.56,0.6284,0.1399,9.4101,0.34,0.1563,-0.0839
2.58,0.4759,-0.109,9.1491,0.2956,0.2019,0.0062
2.6,0.3759,0.1164,8.7409,-0.0452,0.002,0.1146
2.62,0.0209,-0.037,8.3959,-0.669,-0.3552,0.2337
2.64,-0.7086,-0.0333,8.6662,-1.2284,-0.4199,0.3206
2.66,-1.1928,-0.5147,9.9229,-1.1817,0.0571,0.2454
2.68,-0.7611,-0.666,13.2278,-0.5928,0.5201,0.1215
2.7,0.4957,-0.4384,13.7496,0.373,0.5953,-0.0684
2.72,1.6693,-0.5159,11.0002,1.0977,0.1686,-0.2602
2.74,1.4877,-0.2972,8.9606,1.2514,-0.3513,-0.3025
2.76,0.6935,0.2574,8.6692,0.856,-0.3891,-0.2584
2.78,0.3761,0.3726,8.7698,0.2656,-0.1364,-0.1221
2.8,0.4566,0.3216,9.1865,-0.1667,0.1247,-0.0512
2.82,0.1058,0.173,9.5214,-0.3517,0.1765,0.0733
2.84,0.2313,0.0273,9.6991,-0.2094,0.1175,0.0334
2.86,0.133,0.0015,9.8908,-0.117,0.0037,0.0302
2.88,0.4801,-0.1705,10.1187,-0.0026,-0.0284,-0.055
2.9,0.2698,-0.103,9.6111,0.0031,0.0099,0.0303
2.92,0.0956,-0.1242,9.6704,-0.0193,0.0006,0.0287
2.94,0.2457,-0.0632,9.6961,0.0105,0.0358,-0.0198
2.96,0.4452,-0.1045,10.2866,0.0583,-0.0021,0.0569
2.98,0.6444,-0.0799,9.8167,0.106,0.0053,0.0435
3.0,0.2733,-0.2041,9.6543,0.2339,0.0765,0.0031
3.02,0.4861,-0.2365,9.3802,0.3056,0.1522,-0.0139
3.04,0.3215,-0.2711,9.502,0.2484,0.1353,-0.0414
3.06,0.3609,-0.3432,8.8978,-0.1106,-0.0775,-0.122
3.08,0.051,-0.2712,8.6677,-0.6777,-0.35,-0.2403
3.1,-0.6614,-0.0021,8.7489,-1.1172,-0.3501,-0.3056
3.12,-1.0462,0.2708,10.2962,-1.0854,0.0561,-0.2356
3.14,0.1639,0.4566,13.6687,-0.4805,0.5293,-0.0742
3.16,0.8353,0.463,13.5526,0.3919,0.5233,0.0802
3.18,1.6486,0.0816,10.3823,1.0921,0.097,0.1907
3.2,1.3851,-0.158,8.7249,1.1827,-0.3513,0.3
3.22,0.5058,-0.2439,8.6854,0.7534,-0.3581,0.202
3.24,0.7276,-0.211,9.2634,0.2087,-0.0754,0.1308
3.26,0.5573,-0.027,9.3176,-0.1836,0.1192,0.0445
3.28,0.001,-0.1563,9.3619,-0.2775,0.175,-0.061
3.3,0.1803,-0.183,10.2498,-0.2238,0.1089,-0.0304
3.32,0.2948,-0.0229,10.3682,-0.0383,0.0229,-0.0028
3.34,0.4561,0.0433,10.3441,-0.032,-0.0216,-0.0179
3.36,0.0917,0.0845,9.983,0.0059,-0.013,0.014
3.38,0.488,-0.1302,9.924,0.0048,-0.0388,0.0275
3.4,0.6572,-0.1108,10.4905,0.0495,-0.0274,-0.0524
3.42,0.6652,-0.0592,9.9778,0.171,0.0384,-0.0578
3.44,0.7408,-0.0957,9.8419,0.3442,0.1406,-0.0216
3.46,0.4566,0.1986,9.307,0.4015,0.1996,-0.0031
3.48,0.1791,0.0971,8.8357,0.1307,0.0705,0.0989
3.5,0.1105,-0.0952,8.1434,-0.4452,-0.2467,0.1996
3.52,-0.4852,-0.1139,8.2905,-1.0309,-0.5119,0.2568
3.54,-1.3626,-0.5389,9.2872,-1.377,-0.2596,0.3353
3.56,-0.7202,-0.5744,12.2689,-0.9959,0.2708,0.2103
3.58,-0.3228,-1.1845,13.8424,-0.1398,0.5944,-0.0108
3.6,1.1809,-0.7558,12.5722,0.8328,0.3689,-0.2115
3.62,1.9232,-0.6075,9.3582,1.3727,-0.1572,-0.3078
3.64,1.1713,-0.3598,8.3399,1.2167,-0.4677,-0.2928
3.66,0.614,0.3726,8.9307,0.6238,-0.2691,-0.1903
3.68,-0.0265,0.106,8.9481,0.0059,0.0016,-0.0992
3.7,0.1208,0.101,9.2217,-0.3133,0.224,-0.0172
3.72,-0.4503,-0.2029,9.0195,-0.3865,0.1054,0.0062
3.74,0.0102,-0.1894,9.5092,-0.1996,-0.0093,0.0394
3.76,-0.2649,-0.241,10.0695,-0.0847,0.0025,0.0209
3.78,0.2669,-0.3035,9.9352,0.0181,-0.0562,0.0418
3.8,0.3474,-0.2553,10.0504,0.0164,0.0546,-0.0124
3.82,0.3932,-0.4988,10.0315,0.062,0.0035,0.0271
3.84,0.0315,-0.3515,9.6109,0.0417,-0.0295,0.0132
3.86,0.6747,-0.1449,9.6392,0.188,0.0068,0.0439
3.88,0.2758,-0.5173,9.3683,0.2885,0.0765,0.005
3.9,0.4949,-0.3472,9.1173,0.3595,0.1808,-0.0282
3.92,0.1167,-0.3523,8.9457,0.0912,0.0243,-0.0722
3.94,-0.1421,-0.2433,8.695,-0.4815,-0.2447,-0.1385
3.96,-0.4055,-0.2206,8.5128,-0.9675,-0.4399,-0.2547
3.98,-1.3944,0.2302,9.2877,-1.1952,-0.1707,-0.2424
4.0,-1.3324,-0.1454,11.4329,-0.8598,0.3095,-0.2103
4.02,0.3735,0.6543,14.0992,0.1046,0.5743,0.0363
4.04,1.1686,0.0384,11.1107,0.8509,0.2545,0.13
4.06,1.6608,0.0981,9.1926,1.2731,-0.1179,0.2278
4.08,0.7553,-0.2025,8.6943,1.0204,-0.3795,0.2138
4.1,-0.0157,-0.8444,8.6308,0.4103,-0.1887,0.1632
4.12,0.1897,-0.4227,9.0899,-0.0805,0.0601,0.0243
4.14,-0.2858,-0.6719,8.771,-0.3255,0.1052,-0.0126
4.16,0.1738,-0.5149,9.3252,-0.2425,0.0865,-0.048
4.18,-0.2239,-0.3084,9.7687,-0.1488,0.004,-0.0221
4.2,-0.1317,-0.4247,9.8549,-0.0217,-0.0086,0.0178
4.22,0.0699,0.0179,9.8597,0.0131,-0.0276,0.0496
4.24,0.2789,0.0806,9.6544,-0.0034,-0.0203,-0.0594
4.26,0.3123,-0.1663,9.7561,-0.0225,-0.0001,-0.0333
4.28,-0.0915,-0.2192,10.0301,0.0442,-0.0377,-0.0399
4.3,0.489,-0.1821,10.0906,0.0773,0.0199,-0.0552
4.32,0.2905,-0.2607,9.742,0.1918,0.0335,-0.0752
4.34,0.7591,-0.0786,9.5252,0.3149,0.1367,-0.0075
4.36,0.3376,0.0211,9.1012,0.2608,0.1242,-0.0045
4.38,0.2147,-0.1885,8.9334,-0.1263,-0.0993,0.1089
4.4,0.2874,-0.2427,8.5275,-0.6031,-0.373,0.1878
4.42,-0.6724,-0.0908,9.0311,-0.9647,-0.2907,0.2548
4.44,-1.1385,-0.8175,10.3057,-1.0041,0.0287,0.2043
4.46,-0.7893,-1.0827,12.7305,-0.4283,0.4966,0.1149
4.48,1.3578,-0.426,13.6533,0.3426,0.4648,-0.0471
4.5,1.2725,-0.8023,10.6265,0.9684,0.1009,-0.2109
4.52,1.4292,-0.2553,9.4075,1.0337,-0.2654,-0.2789
4.54,0.8318,-0.118,9.3449,0.7278,-0.2703,-0.1707
4.56,0.4274,0.0785,9.0861,0.1995,-0.0701,-0.1259
4.58,-0.0932,0.1322,9.3858,-0.175,0.0844,-0.0409
4.6,-0.0601,-0.2597,9.3054,-0.2888,0.0905,0.0206
4.62,0.1646,-0.0272,9.8585,-0.2255,0.043,0.0332
4.64,0.3561,0.0265,10.413,-0.0405,0.036,0.0682
4.66,0.444,0.0074,10.3755,0.026,0.0075,0.0896
4.68,0.6248,-0.5016,10.2216,0.0163,-0.0036,-0.0011
4.7,-0.1714,-0.3823,9.9633,-0.0233,-0.0366,-0.0087
4.72,0.3042,0.0443,9.9111,-0.0422,0.0061,-0.037
4.74,0.3714,0.1605,10.222,0.0907,-0.0283,-0.0124
4.76,0.6479,-0.2887,10.2334,0.1517,0.0033,0.0535
4.78,0.8998,-0.5356,9.5694,0.3506,0.0732,0.0352
4.8,0.8732,-0.1752,9.5643,0.3954,0.1979,0.0045
4.82,0.4844,-0.3518,8.9473,0.1076,0.0996,-0.0525
4.84,0.2002,-0.1977,9.1065,-0.2564,-0.184,-0.1257
4.86,-0.1958,-0.3165,8.6902,-0.9512,-0.4324,-0.28
4.88,-0.933,-0.2112,9.1072,-1.3348,-0.304,-0.24
4.9,-0.6834,0.5806,12.4773,-1.017,0.2398,-0.1831
4.92,-0.0971,0.6827,14.3295,-0.1408,0.6237,-0.0118
4.94,1.452,0.5732,13.3302,0.7724,0.4163,0.1849
4.96,1.6977,0.234,9.8735,1.2574,-0.1219,0.2806
4.98,1.3468,-0.1205,8.7835,1.1416,-0.4017,0.3005
5.0,0.5215,-0.3507,8.4927,0.5857,-0.3159,0.1904
5.02,0.6055,-0.3323,9.1126,0.0272,0.0288,0.1085
5.04,0.1355,-0.4537,9.4887,-0.251,0.1983,0.0558
5.06,0.0478,-0.2872,9.2196,-0.3159,0.1395,-0.0382
5.08,0.219,-0.1431,9.9907,-0.1339,0.0435,-0.0462
5.1,0.3925,-0.1747,10.5029,-0.0355,-0.0234,-0.0393
5.12,0.1117,-0.1088,10.0342,0.0347,-0.0095,-0.022
5.14,0.1518,-0.1936,9.3761,-0.0036,-0.0367,-0.0437
5.16,0.2895,0.0413,10.3127,0.0445,0.0388,0.0082
5.18,0.049,-0.1729,9.8963,0.0147,-0.0321,0.0257
5.2,0.0118,-0.1581,9.7382,0.0423,-0.0443,-0.0765
5.22,0.3404,-0.1484,9.6747,0.2151,-0.0302,-0.0551
5.24,0.6049,0.2052,9.3167,0.3145,0.1138,-0.0253
5.26,0.5442,0.0,9.0637,0.3513,0.2056,0.0594
5.28,0.2901,0.0948,8.5032,0.022,0.047,0.102
5.3,0.2653,0.101,8.5541,-0.5306,-0.3091,0.2338
5.32,-0.6126,0.0551,8.4105,-1.1319,-0.477,0.3256
5.34,-1.3771,-0.7167,9.132,-1.3145,-0.1629,0.303
5.36,-0.7984,-0.6334,13.0204,-0.8177,0.4066,0.1313
5.38,0.1215,-1.0796,14.0696,0.0736,0.6287,-0.0213
5.4,1.842,-0.7168,12.3772,1.018,0.2943,-0.2173
5.42,1.5729,-0.6556,9.0919,1.3758,-0.2182,-0.2876
5.44,0.7443,-0.271,8.2752,1.0813,-0.4363,-0.2859
5.46,0.6664,-0.0722,8.2823,0.4754,-0.2271,-0.1844
5.48,0.2172,-0.1083,8.682,-0.0809,0.0958,-0.053
5.5,-0.1075,-0.0488,8.9699,-0.3336,0.175,-0.042
5.52,0.3327,0.0215,9.8441,-0.2582,0.1436,0.0528
5.54,0.2534,-0.1085,9.9241,-0.1376,0.0117,0.0703
5.56,0.0671,-0.0528,9.5796,-0.0128,-0.027,0.0124
5.58,0.1959,-0.1152,9.6893,-0.006,-0.0398,0.0169
5.6,-0.1403,-0.0731,9.8821,0.0044,0.0007,0.0179
5.62,0.4679,-0.1327,10.0765,0.0163,-0.0227,0.0234
5.64,0.1174,-0.2338,9.9675,0.0822,-0.0355,0.0218
5.66,0.5434,-0.0105,9.8197,0.2164,0.0228,0.0161
5.68,0.3692,-0.1991,9.2235,0.3467,0.0803,0.0213
5.7,0.4756,-0.5256,9.1428,0.3802,0.1893,0.0201
5.72,0.3835,-0.5051,9.0058,0.1764,0.0772,-0.106
5.74,0.1815,-0.5561,8.2575,-0.4675,-0.3081,-0.2549
5.76,-0.5573,-0.0542,8.5176,-1.0708,-0.4828,-0.3149
5.78,-0.8268,0.4061,9.8422,-1.2653,-0.1584,-0.2751
5.8,-1.3285,0.0611,11.9302,-0.9521,0.3329,-0.169
5.82,0.7154,0.7013,15.2009,0.021,0.7073,0.0067
5.84,1.5499,0.322,12.2649,0.9561,0.3646,0.1703
5.86,1.838,0.2299,9.3484,1.4181,-0.1988,0.3085
5.88,1.1913,-0.394,8.4391,1.1294,-0.4855,0.2618
5.9,0.3172,-0.0223,8.8974,0.5875,-0.2556,0.1767
5.92,0.1549,-0.1601,8.6994,-0.0868,0.0313,0.0676
5.94,0.0588,-0.2156,9.5184,-0.3192,0.1876,0.026
5.96,-0.2091,-0.3505,9.1596,-0.3656,0.0501,-0.0526
5.98,0.2717,-0.2684,9.6117,-0.1732,0.0172,-0.1095
6.0,0.2286,-0.2264,10.126,-0.0161,-0.056,0.0172
6.02,0.146,-0.3701,10.0768,0.0154,-0.0148,0.0255
6.04,0.2274,-0.0248,10.0637,-0.0133,-0.0306,-0.0479
6.06,0.2899,-0.0802,10.1182,0.0376,-0.0217,0.0022
6.08,0.314,-0.2094,10.4026,0.0773,-0.023,0.0204
6.1,0.2489,-0.038,9.8268,0.129,-0.0143,-0.0182
6.12,0.6441,-0.0893,9.6035,0.2757,0.1392,-0.0338
6.14,0.4826,0.2821,9.4684,0.2566,0.1604,0.0079
6.16,0.3259,0.0828,8.9923,0.0846,0.055,0.0863
6.18,0.2697,-0.1899,8.9407,-0.3519,-0.1908,0.1719
6.2,-0.6015,-0.064,8.6737,-0.94,-0.3963,0.2321
6.22,-1.1468,-0.5327,9.5322,-1.1406,-0.1941,0.2701
6.24,-0.7833,-0.4764,12.153,-0.7954,0.2553,0.1707
6.26,-0.0893,-0.789,13.5034,-0.0306,0.5255,0.0359
6.28,1.4875,-0.3399,12.7326,0.7861,0.3082,-0.1603
6.3,1.4494,-0.4104,9.1204,1.1196,-0.1766,-0.264
6.32,1.3047,-0.1562,8.8859,1.0177,-0.3794,-0.2329
6.34,0.7828,0.1479,9.0946,0.4441,-0.2119,-0.1666
6.36,0.2146,0.163,9.1549,-0.0432,0.0012,-0.0918
6.38,0.276,0.0415,9.3162,-0.2375,0.134,-0.0169
6.4,-0.0325,0.3469,9.8743,-0.2847,0.1252,0.0506
6.42,0.1905,-0.3132,9.9309,-0.1592,-0.0228,0.0243
6.44,0.1119,-0.1124,10.5079,-0.0479,-0.028,-0.0025
6.46,0.4346,-0.3171,10.2596,0.0411,-0.0158,0.0393
6.48,0.2446,-0.1694,10.0044,-0.0038,-0.0053,0.0141
6.5,0.4722,-0.3153,9.8137,0.0037,-0.003,-0.0301
6.52,0.0415,0.0072,10.0999,0.0349,-0.0363,0.0045
6.54,0.2476,-0.0589,9.9846,0.0696,-0.0395,-0.0052
6.56,0.2803,0.0506,10.1769,0.0968,-0.0112,0.0365
6.58,0.602,-0.2599,9.5838,0.2618,0.0288,0.0516
6.6,0.4396,-0.2843,8.9094,0.35,0.1732,-0.022
6.62,0.6486,-0.6226,8.6277,0.281,0.1743,-0.0436
6.64,0.0966,-0.2882,8.7026,-0.1822,-0.1254,-0.1371
6.66,-0.2182,-0.2711,8.217,-0.839,-0.4338,-0.2676
6.68,-1.0966,0.1831,8.4897,-1.2692,-0.416,-0.3115
6.7,-1.6777,0.2615,10.614,-1.2982,-0.0003,-0.2434
6.72,-0.938,0.3212,13.8542,-0.5475,0.5445,-0.1217
6.74,1.2013,0.4969,14.9464,0.5613,0.6,0.0657
6.76,1.9215,-0.064,10.7137,1.2692,0.0652,0.2645
6.78,1.264,0.178,8.2297,1.3966,-0.4136,0.3356
6.8,0.2891,-0.1425,8.1119,0.8993,-0.4628,0.2966
6.82,-0.1479,-0.3362,8.6208,0.2071,-0.1257,0.1233
6.84,-0.3045,-0.561,9.0208,-0.2609,0.1066,0.0285
6.86,-0.3255,-0.4017,9.2031,-0.3551,0.1454,-0.0336
6.88,0.1391,-0.3448,9.8219,-0.229,0.0918,0.0053
6.9,-0.1691,-0.2002,9.489,-0.1258,-0.0892,-0.0505
6.92,0.1572,-0.3571,9.6885,-0.0264,-0.0623,-0.051
6.94,0.2007,-0.2603,9.7412,0.0524,-0.0627,-0.0524
6.96,-0.2218,-0.3808,9.4452,-0.0172,-0.0368,-0.035
6.98,0.23,-0.4115,9.7762,-0.0189,0.0144,-0.0051
7.0,0.0654,-0.2438,9.7466,-0.0229,-0.0319,-0.0783
7.02,0.1876,-0.2666,9.6748,0.0641,-0.056,-0.0423
7.04,0.5378,-0.2693,9.6297,0.2251,0.0199,-0.0384
7.06,0.2637,-0.0244,9.3609,0.3374,0.0989,-0.0462
7.08,0.4522,-0.2768,9.0858,0.3227,0.2096,-0.0337
7.1,0.0412,0.1313,8.3431,0.0583,0.0237,0.049
7.12,-0.386,0.0091,8.4583,-0.4885,-0.2859,0.1747
7.14,-0.6096,-0.2947,8.7166,-1.0925,-0.4291,0.3318
7.16,-1.0623,-0.1411,9.1255,-1.2905,-0.1722,0.2574
7.18,-1.5605,-0.756,12.0494,-0.821,0.4153,0.1816
7.2,0.2091,-0.5795,14.9332,0.0332,0.5784,-0.0049
7.22,1.6553,-0.5451,12.1351,0.9568,0.3249,-0.1829
7.24,1.6147,-0.8242,9.1253,1.357,-0.1691,-0.3022
7.26,0.8904,-0.0181,8.4131,1.0372,-0.403,-0.2718
7.28,0.7194,-0.0548,8.7499,0.4559,-0.2262,-0.1405
7.3,0.5213,-0.0226,8.8924,-0.0243,0.0885,-0.0701
7.32,-0.0732,-0.2405,9.0843,-0.3324,0.142,0.0022
7.34,-0.0207,-0.294,9.3217,-0.3049,0.0801,0.0578
7.36,-0.0879,-0.421,9.858,-0.1606,-0.069,0.0344
7.38,0.1111,-0.3389,10.1104,-0.0409,-0.0314,0.0095
7.4,0.6356,-0.5083,9.8764,0.0392,-0.0509,0.0454
7.42,0.3285,-0.2425,9.6812,0.0052,-0.0009,-0.0195
7.44,0.4001,-0.3422,10.1776,0.0527,0.0124,0.0115
7.46,0.5707,0.0574,10.1484,0.0182,-0.0527,-0.0197
7.48,0.2699,-0.106,10.1525,0.0663,-0.0777,0.0388
7.5,0.4666,-0.4119,9.5966,0.2101,-0.0208,0.0184
7.52,0.5125,-0.4337,9.4352,0.3378,0.142,0.066
7.54,0.0259,-0.4211,8.8711,0.2895,0.1158,-0.0266
7.56,0.3611,-0.3423,8.6663,-0.0182,-0.0482,-0.1415
7.58,-0.2007,-0.2107,8.7253,-0.6081,-0.3266,-0.2217
7.6,-0.5519,0.2264,8.5219,-1.1535,-0.4065,-0.2955
7.62,-1.1964,0.0891,10.2413,-1.2638,-0.0505,-0.28
7.64,-0.9877,0.0897,13.0498,-0.7339,0.4733,-0.1317
7.66,1.0983,0.5674,14.9226,0.3001,0.5922,0.0592
7.68,1.9584,0.2473,11.8558,1.1194,0.2036,0.2513
7.7,1.6172,0.2239,9.1516,1.3278,-0.321,0.312
7.72,1.1301,-0.2871,8.7855,0.9873,-0.4456,0.2966
7.74,0.4045,-0.5499,8.2329,0.3234,-0.2274,0.168
7.76,-0.1192,-0.2954,9.0185,-0.0971,0.0569,0.0606
