time_s,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2.52,0.8125,-2.2745,9.2684,-0.0304,-0.0204,-0.0002
2.54,1.1597,-2.3589,9.5023,0.0224,0.0111,0.0112
2.56,0.8128,-2.3306,9.1924,-0.0289,-0.026,-0.0204
2.58,1.0286,-2.1933,9.4207,0.0033,0.0153,0.0085
2.6,0.6379,-2.3651,9.2419,-0.0163,-0.0158,0.0018
2.62,0.8607,-2.0988,9.4435,0.0119,0.0087,0.0094
2.64,0.6861,-2.3156,9.1638,-0.021,-0.0176,-0.0211
2.66,0.8814,-2.245,9.5266,0.0064,0.0214,0.0183
2.68,0.6705,-2.1687,9.3939,0.0081,0.0385,-0.0177
2.7,0.7537,-2.5411,9.3234,-0.0185,-0.0431,-0.0129
2.72,0.8035,-2.1818,9.3167,-0.0075,-0.032,0.014
2.74,0.7502,-2.2563,9.6477,0.0178,-0.0124,0.0376
2.76,1.0464,-2.2241,9.4284,0.0247,0.0156,0.0002
2.78,0.8037,-2.4803,9.2567,0.0759,0.0856,0.0233
2.8,0.7884,-2.6583,9.1603,0.081,0.1361,0.0005
2.82,0.9872,-2.4525,9.0034,0.0281,0.0977,-0.0095
2.84,0.7895,-2.2867,9.1051,-0.0322,-0.0427,-0.0226
2.86,0.6871,-2.4831,8.9602,-0.1214,-0.2675,-0.0423
2.88,0.3673,-2.1883,8.6913,-0.2959,-0.3937,-0.1486
2.9,0.1227,-1.8241,8.9679,-0.3551,-0.1915,-0.1141
2.92,0.2676,-1.9955,10.1567,-0.2801,0.183,-0.1038
2.94,0.4963,-1.8328,11.3752,-0.1495,0.5253,-0.0179
2.96,0.7916,-1.861,11.4978,0.073,0.5495,0.0255
2.98,1.2329,-2.0731,10.5189,0.2804,0.2258,0.1261
3.0,1.1667,-2.1633,8.9923,0.3228,-0.199,0.1092
3.02,0.7557,-2.062,8.573,0.27,-0.4196,0.1034
3.04,0.8784,-2.2907,8.7538,0.1895,-0.3636,0.1078
3.06,0.884,-2.3625,9.0123,0.0588,-0.0846,0.0544
3.08,0.6551,-2.3872,8.9787,-0.0353,0.0945,0.0108
3.1,0.6064,-2.2361,9.0942,-0.0894,0.1523,0.0334
3.12,0.6032,-2.4717,9.1753,-0.0644,0.1233,-0.0569
3.14,0.7714,-2.2891,9.2649,-0.0415,0.0164,-0.0191
3.16,0.69,-2.389,9.6148,0.0054,-0.0092,-0.0457
3.18,0.7981,-2.1502,9.5313,0.0115,-0.0241,-0.0852
3.2,0.6242,-2.2144,9.4537,0.0118,-0.0026,0.0198
3.22,0.6992,-2.4293,9.1938,-0.0138,-0.0234,-0.0415
3.24,0.6235,-2.2542,9.426,0.0092,-0.0395,-0.0624
3.26,0.6209,-2.2596,9.3517,0.0267,-0.0189,-0.0538
3.28,0.862,-2.2149,9.4883,0.0685,0.0196,-0.04
3.3,0.5708,-2.2773,9.3405,0.0598,0.0718,-0.0207
3.32,0.9796,-2.4491,9.0903,0.0789,0.1164,0.0014
3.34,0.8111,-2.2101,8.9267,0.0758,0.1299,-0.0188
3.36,0.6998,-2.3389,9.115,0.0322,0.049,0.0213
3.38,0.7216,-2.1531,8.9462,-0.1091,-0.189,0.0759
3.4,0.7176,-2.1792,8.879,-0.2218,-0.398,0.1171
3.42,0.4977,-2.402,8.9716,-0.2649,-0.331,0.1167
3.44,0.0154,-2.4928,9.3472,-0.313,-0.0677,0.1192
3.46,0.1085,-2.7145,10.407,-0.2222,0.3794,0.1096
3.48,0.7202,-2.5277,11.2111,-0.012,0.5188,0.0086
3.5,1.2889,-2.394,10.8381,0.1698,0.4259,-0.0459
3.52,1.2105,-2.3975,9.6095,0.3265,0.0533,-0.1008
3.54,1.0339,-2.462,8.8331,0.2915,-0.321,-0.124
3.56,0.8531,-2.1373,8.6485,0.2185,-0.4205,-0.128
3.58,0.9364,-2.0695,8.7808,0.109,-0.2019,-0.053
3.6,0.737,-2.1415,8.9956,-0.0128,0.0021,-0.0503
3.62,0.4239,-2.2365,8.8069,-0.0665,0.1413,-0.0265
3.64,0.8196,-2.292,9.2461,-0.0852,0.1913,-0.027
3.66,0.8016,-1.9906,9.194,-0.0511,0.0665,-0.0062
3.68,0.4489,-2.4138,9.5796,-0.1193,0.0042,-0.0202
3.7,0.8578,-2.1317,9.5316,0.0045,-0.0162,0.0059
3.72,0.7916,-2.1097,9.5632,0.026,-0.0195,-0.0089
3.74,0.7724,-2.5761,9.3938,0.0148,0.026,0.0082
3.76,0.7709,-2.1514,9.2228,-0.0585,-0.0552,0.0191
3.78,0.848,-2.1504,9.571,0.0116,0.0056,0.0295
3.8,0.6771,-2.4107,9.3876,-0.0185,-0.0489,0.0085
3.82,0.6283,-2.2689,9.5697,-0.0057,-0.0188,0.0229
3.84,1.0828,-2.0839,9.3684,0.0436,-0.023,0.0403
3.86,0.9236,-2.253,9.2137,0.0484,0.0533,0.0215
3.88,1.0516,-2.3825,9.1421,0.1008,0.1465,0.0044
3.9,0.7914,-2.317,9.2665,0.0787,0.1822,0.0188
3.92,0.781,-2.4399,8.8597,0.0209,0.0109,-0.0465
3.94,0.6846,-2.0249,8.932,-0.1254,-0.2433,-0.0898
3.96,0.402,-2.0977,8.871,-0.2784,-0.4401,-0.1337
3.98,0.4395,-2.0511,8.9486,-0.3695,-0.3345,-0.1273
4.0,0.1943,-2.0882,9.5506,-0.3042,-0.0398,-0.1104
4.02,0.7711,-1.9899,11.2282,-0.2066,0.3858,-0.0456
4.04,0.9353,-1.7718,11.7345,-0.0316,0.5655,-0.0099
4.06,1.1195,-1.8765,10.8303,0.177,0.3684,0.0455
4.08,1.5354,-1.8388,9.581,0.323,-0.0353,0.0882
4.1,1.4272,-1.9056,9.1368,0.3169,-0.3575,0.154
4.12,1.475,-2.1437,8.9347,0.2413,-0.4135,0.1083
4.14,0.7284,-2.2327,9.1697,0.0965,-0.2346,0.0539
4.16,0.6643,-2.3605,8.9871,0.0176,0.0574,0.0428
4.18,0.8057,-2.3824,8.8716,-0.0902,0.1508,0.0242
4.2,0.7315,-2.4965,9.4012,-0.0979,0.1478,-0.0258
4.22,0.9736,-2.2016,9.6787,-0.0588,0.0467,-0.0083
4.24,0.8848,-2.2524,9.6433,-0.0627,0.001,-0.0264
4.26,0.8099,-2.165,9.513,0.007,-0.0511,-0.0136
4.28,0.9471,-2.1097,9.5807,-0.0424,-0.0383,-0.0277
4.3,0.9098,-2.0075,9.4569,-0.0074,0.009,0.0295
4.32,0.7744,-2.2742,9.4723,0.0156,-0.0308,0.0058
4.34,1.2916,-2.2167,9.5607,0.0208,-0.0125,0.0289
4.36,0.913,-2.1752,9.5035,0.0198,-0.0049,-0.0118
4.38,0.9416,-2.1626,9.561,-0.0245,0.0178,-0.0161
4.4,0.5769,-2.087,9.5922,0.0021,-0.0423,-0.0156
4.42,0.9737,-2.0401,9.7358,0.0502,0.0108,0.002
4.44,0.8308,-2.3348,9.4211,0.0409,-0.042,-0.0243
4.46,0.8296,-2.0195,9.3375,0.061,0.0645,-0.0199
4.48,0.9217,-1.9698,9.1606,0.1047,0.1858,-0.0212
4.5,0.7555,-2.2405,9.0942,0.0789,0.1313,0.0077
4.52,0.9584,-2.2281,8.8486,-0.0022,-0.0239,0.0708
4.54,0.7928,-1.9546,8.8533,-0.1245,-0.2928,0.1279
4.56,0.4567,-2.1983,8.8806,-0.2696,-0.4207,0.1097
4.58,0.3174,-2.1445,9.1827,-0.3041,-0.2997,0.1277
4.6,0.1028,-2.3924,9.6967,-0.2897,0.124,0.0964
4.62,0.5874,-2.7272,11.0988,-0.1942,0.487,0.0429
4.64,0.7296,-2.5626,11.4616,0.0785,0.5887,-0.0123
4.66,1.3431,-2.6669,10.3716,0.2293,0.3068,-0.0772
4.68,1.3809,-2.4615,9.1135,0.3507,-0.0876,-0.0826
4.7,0.9662,-2.7243,8.5552,0.2767,-0.4039,-0.1543
4.72,0.8706,-2.0808,8.571,0.1676,-0.3813,-0.1531
4.74,1.1936,-2.3466,8.8606,0.0488,-0.1869,-0.0845
4.76,0.9526,-2.196,8.8166,-0.029,0.0329,-0.0627
4.78,0.8377,-2.1568,9.1067,-0.0735,0.1863,0.0239
4.8,0.8106,-2.1056,9.2547,-0.0454,0.1422,0.0029
4.82,0.5413,-2.5485,9.1445,-0.0611,0.0443,0.0351
4.84,0.7249,-2.1823,9.4087,-0.0528,0.0155,0.0364
4.86,0.8165,-2.319,9.5122,0.0285,-0.0167,0.0028
4.88,0.7816,-2.4092,9.3904,0.0198,-0.0151,0.0269
4.9,0.6835,-2.2255,9.1731,0.0008,-0.013,-0.0126
4.92,0.8854,-2.3971,9.4292,0.0006,0.0087,0.0106
4.94,0.6137,-2.4526,9.307,0.0112,-0.0456,0.003
4.96,0.8617,-2.2235,9.5025,0.0291,-0.0373,0.0366
4.98,0.9376,-2.279,9.2621,0.089,0.0249,-0.0208
5.0,0.9683,-2.3564,9.2606,0.1384,0.1532,0.0243
5.02,1.0635,-2.5322,8.9105,0.0862,0.1543,0.0016
5.04,0.9128,-2.5189,9.005,0.0722,0.0848,-0.0314
5.06,0.6919,-2.4436,8.732,-0.0681,-0.1394,-0.0959
5.08,0.4536,-2.3109,8.7893,-0.171,-0.3652,-0.1387
5.1,0.5148,-1.9442,8.7424,-0.2825,-0.4643,-0.1671
5.12,0.1291,-2.1391,9.1593,-0.4022,-0.2074,-0.1477
5.14,0.3729,-1.9819,10.6237,-0.2847,0.2961,-0.1118
5.16,0.5241,-1.8105,11.6481,-0.0562,0.5841,-0.0091
5.18,0.9639,-1.8823,11.0769,0.1268,0.5673,0.0634
5.2,1.6615,-1.9999,10.2452,0.3208,0.1824,0.0865
5.22,1.0006,-2.1222,8.79,0.3264,-0.321,0.1243
5.24,1.088,-2.2438,8.6087,0.3112,-0.4424,0.1472
5.26,0.9186,-2.3074,8.6297,0.1552,-0.3167,0.1084
5.28,0.9042,-2.1989,8.9903,0.1092,-0.0898,0.0611
5.3,0.6871,-2.1567,9.0851,-0.0435,0.1334,0.0303
5.32,0.8245,-2.2611,9.0929,-0.097,0.1635,-0.0079
5.34,0.5119,-2.2691,9.1834,-0.1098,0.1186,-0.0027
5.36,0.567,-2.2629,9.3283,-0.0706,0.0241,-0.0282
5.38,0.819,-2.1964,9.3476,-0.041,-0.0476,-0.0495
5.4,0.6384,-2.145,9.7347,-0.0159,-0.047,-0.0082
5.42,0.7456,-2.0989,9.9448,0.0286,-0.0226,0.0178
5.44,0.7893,-2.3402,9.1879,0.0526,-0.0499,-0.0132
5.46,1.0869,-2.0357,9.4187,0.0787,0.0156,0.0088
5.48,0.6467,-2.2035,9.2693,0.0863,0.0631,-0.0509
5.5,0.9013,-1.9306,9.2136,0.0868,0.1346,-0.0001
5.52,0.8542,-2.0877,9.2483,0.0937,0.1649,0.0364
5.54,0.6596,-2.2222,8.7768,-0.0678,0.0011,0.034
5.56,0.8295,-2.2573,8.8192,-0.145,-0.2518,0.0529
5.58,0.5614,-2.221,8.5853,-0.3032,-0.4184,0.0918
5.6,0.2992,-2.3014,8.9154,-0.3263,-0.3109,0.0882
5.62,0.6468,-2.3496,10.0038,-0.2779,0.0698,0.082
5.64,0.1521,-2.4543,10.8638,-0.1313,0.4427,0.0563
5.66,1.0209,-2.1769,11.6735,0.047,0.5243,0.0113
5.68,1.6737,-2.4072,10.8905,0.2146,0.3525,-0.0526
5.7,1.58,-2.4389,9.491,0.2962,-0.0906,-0.0938
5.72,1.4905,-2.1395,9.0345,0.3086,-0.3693,-0.1316
5.74,0.9353,-2.0757,8.8734,0.2303,-0.3752,-0.1376
5.76,1.1043,-1.9812,9.2976,0.1268,-0.1589,-0.0565
5.78,0.8471,-2.0279,9.1735,-0.0505,0.0274,-0.0587
5.8,0.7651,-1.7805,9.2337,-0.0792,0.1517,-0.0089
5.82,1.0645,-1.8769,9.4664,-0.0358,0.1291,0.0221
5.84,0.8491,-1.8571,9.4228,-0.0713,0.0664,0.0071
5.86,1.0184,-2.1618,9.7187,-0.0086,-0.0073,0.0213
5.88,0.6929,-2.3349,9.4466,-0.0521,-0.0239,0.0117
5.9,1.0147,-2.247,9.7609,0.0216,-0.0188,0.0135
5.92,1.239,-2.0262,9.4709,0.027,0.0208,-0.0187
5.94,0.9167,-2.0816,9.5167,0.0116,0.0222,0.0222
5.96,0.7514,-2.0935,9.5907,0.0079,0.0106,-0.0022
5.98,0.9872,-2.3522,9.5302,0.0051,-0.0424,0.0112
6.0,0.9234,-2.2448,9.3911,-0.0048,-0.0687,-0.0015
6.02,0.814,-2.2029,9.4989,0.0767,0.0353,0.0073
6.04,1.131,-2.1226,9.3382,0.1141,0.118,0.0102
6.06,0.9994,-2.4798,9.1635,0.1252,0.2008,0.0253
6.08,1.1791,-2.2358,9.1217,0.0527,0.1736,-0.0005
6.1,1.0552,-2.388,8.9201,-0.0141,-0.0135,-0.0501
6.12,0.9495,-2.2837,9.0222,-0.1366,-0.3186,-0.0844
6.14,0.6912,-2.1826,8.819,-0.2881,-0.5293,-0.0961
6.16,0.0372,-2.1947,8.9649,-0.3886,-0.3432,-0.1485
6.18,0.1579,-2.0529,9.7899,-0.3773,0.1283,-0.1543
6.2,0.7987,-1.6957,11.4708,-0.1728,0.5722,-0.0691
6.22,0.7439,-1.9043,11.4823,0.0258,0.6307,0.0047
6.24,1.0475,-2.0319,10.1989,0.2243,0.3548,0.0794
6.26,1.194,-2.1257,8.8735,0.3401,-0.1394,0.1188
6.28,1.5343,-2.3229,8.8162,0.362,-0.4433,0.1306
6.3,0.9466,-2.2384,8.7648,0.2353,-0.4774,0.1166
6.32,0.7586,-2.402,8.7175,0.1096,-0.1825,0.0961
6.34,0.9107,-2.2197,8.9955,-0.0299,0.0909,0.0543
6.36,0.6703,-2.3198,8.9381,-0.092,0.1817,0.0032
6.38,0.7604,-2.2709,9.1003,-0.0857,0.1243,0.0082
6.4,0.8976,-2.224,9.4854,-0.0516,0.074,-0.04
6.42,0.5976,-2.1257,9.6067,0.0065,0.0152,-0.0319
6.44,0.9053,-2.2655,9.4357,-0.0227,-0.0413,-0.0074
6.46,0.9296,-2.1528,9.458,0.0406,-0.0363,0.007
6.48,0.6539,-2.0686,9.429,0.0618,-0.0327,-0.0238
6.5,0.6961,-2.1474,9.2886,0.0837,0.0183,-0.009
6.52,0.8635,-2.198,9.2747,0.1144,0.139,-0.0009
6.54,0.9292,-2.2187,9.1872,0.0768,0.1527,0.0244
6.56,0.9338,-2.0129,8.8921,0.0582,0.1117,0.0433
6.58,0.7513,-2.1045,8.6453,-0.0616,-0.1525,0.0158
6.6,0.763,-2.1705,8.9078,-0.1571,-0.3061,0.0656
6.62,0.4215,-2.2386,8.9718,-0.2443,-0.3663,0.1085
6.64,-0.0286,-2.4274,8.8784,-0.3046,-0.1295,0.0956
6.66,0.2905,-2.4231,10.2096,-0.2155,0.1925,0.082
6.68,0.6204,-2.5881,11.1258,-0.0416,0.4643,0.0307
6.7,0.8854,-2.5682,10.5498,0.1186,0.4266,-0.0804
6.72,1.3987,-2.4912,9.9995,0.2686,0.1087,-0.0926
6.74,1.1855,-2.2903,9.0644,0.302,-0.223,-0.0993
6.76,1.0485,-2.2464,8.8906,0.2805,-0.3928,-0.1093
6.78,1.0576,-2.0258,8.8115,0.133,-0.2623,-0.0712
6.8,0.8469,-2.0941,9.0531,0.0755,-0.0367,-0.0676
6.82,1.0286,-2.1434,9.0741,-0.0409,0.1218,-0.0032
6.84,0.9051,-2.223,9.1832,-0.0644,0.1421,-0.0053
6.86,0.9317,-2.0538,9.6604,0.0008,0.1137,0.044
6.88,0.8033,-2.17,9.4415,-0.0101,0.0304,0.013
6.9,0.5142,-2.195,9.3957,-0.028,-0.0231,-0.0236
6.92,0.9239,-2.2089,9.7153,0.0457,-0.0051,0.0539
6.94,0.8562,-2.3164,9.3823,0.0528,-0.0221,0.0083
6.96,0.9039,-2.1136,9.3027,0.015,-0.0095,-0.046
6.98,0.9064,-2.0922,9.387,0.0133,0.0228,0.0129
7.0,0.9478,-2.406,9.5331,-0.0099,-0.0003,-0.0058
7.02,0.8775,-2.0518,9.4005,0.0014,0.0052,0.0051
7.04,0.6442,-2.3228,9.3984,-0.0077,-0.0239,-0.0154
7.06,0.9492,-2.4412,9.4943,0.0191,-0.0408,-0.0222
7.08,0.6366,-2.469,9.3896,0.0327,-0.0278,-0.003
7.1,1.0069,-2.0306,9.4301,0.1021,0.0607,0.0406
7.12,1.0938,-2.3862,9.1585,0.0837,0.1562,-0.0103
7.14,0.812,-2.3289,9.0454,0.0289,0.0606,-0.0015
7.16,0.8508,-2.3224,9.1991,-0.0003,-0.0536,-0.0636
7.18,0.976,-2.2755,9.1027,-0.1603,-0.2637,-0.0917
7.2,0.9152,-2.1004,9.1434,-0.2739,-0.4437,-0.1349
7.22,0.5945,-2.2973,9.2335,-0.334,-0.3386,-0.1131
7.24,0.7262,-2.2163,9.7627,-0.3381,0.1016,-0.1192
7.26,0.8711,-1.9275,10.7752,-0.1513,0.4507,-0.0437
7.28,0.6871,-2.1477,10.6725,0.0683,0.5564,0.007
7.3,1.2484,-2.245,10.2495,0.2409,0.3075,0.0455
7.32,1.7158,-1.8653,9.8341,0.3542,-0.0759,0.1013
7.34,1.241,-2.1239,8.9303,0.3857,-0.3833,0.1416
7.36,0.9303,-2.1782,8.965,0.1887,-0.3662,0.1106
7.38,0.8749,-2.5315,8.9882,0.0742,-0.2167,0.0216
7.4,1.0759,-2.09,9.1229,-0.0007,0.0604,0.0185
7.42,0.6563,-2.1468,9.1849,-0.0687,0.1436,-0.032
7.44,0.5491,-2.3569,9.3123,-0.0753,0.1282,-0.0283
7.46,0.9302,-1.9769,9.6441,-0.0337,0.0574,0.0054
7.48,0.7833,-2.2486,9.5357,0.0002,-0.0354,-0.0306
7.5,1.0021,-2.1967,9.5631,-0.0043,-0.0052,-0.0218
7.52,1.0431,-2.2194,9.6785,0.0292,-0.0379,-0.0232
7.54,0.9799,-2.3575,9.6217,0.027,0.0254,-0.0074
7.56,0.9391,-2.3359,9.4642,0.0435,-0.0112,0.0138
7.58,1.1935,-1.993,9.5548,0.0433,0.0308,0.0041
7.6,1.0747,-2.1407,9.7094,0.0171,-0.0352,-0.0023
7.62,0.7673,-2.3549,9.5385,0.0139,-0.0185,0.0008
7.64,0.8748,-2.2692,9.735,0.0171,-0.0442,-0.0097
7.66,0.9692,-2.2381,9.6737,0.065,-0.0512,0.0447
7.68,1.0611,-2.0095,9.332,0.0616,0.0454,0.0098
7.7,0.9534,-2.2186,9.1885,0.0911,0.1128,0.0245
7.72,1.0564,-2.1287,9.3054,0.1202,0.16,0.0213
7.74,1.1155,-2.1588,8.9824,0.045,0.1364,0.0391
