time_s,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2.46,1.0574,-2.2701,9.358,0.0,0.0,-0.0
2.48,0.972,-2.3385,9.3362,0.0,0.0,-0.0
2.5,0.9775,-2.3039,9.2925,0.0,-0.0,0.0
2.52,0.9685,-2.3502,9.3259,0.0,-0.0,0.0
2.54,1.0189,-2.3035,9.3412,-0.0,-0.0,-0.0
2.56,0.9679,-2.4213,9.3436,-0.0,0.0,0.0
2.58,0.9895,-2.3418,9.3885,-0.0,0.0,-0.0
2.6,1.0319,-2.2882,9.3078,0.0,-0.0,0.0
2.62,1.0153,-2.3803,9.3474,0.0,-0.0,0.0
2.64,1.0288,-2.3957,9.3661,-0.0,0.0,0.0
2.66,1.0228,-2.3185,9.3185,0.0,-0.0,0.0
2.68,1.0076,-2.4047,9.3555,0.0,0.0,-0.0
2.7,0.9722,-2.3279,9.3424,0.0004,-0.0003,0.0001
2.72,1.0091,-2.3686,9.311,0.0007,0.0007,-0.0004
2.74,0.9551,-2.2904,9.3286,-0.0003,0.0,0.0006
2.76,1.0395,-2.3339,9.2534,0.0014,-0.0008,0.0019
2.78,0.968,-2.3625,9.3748,-0.0036,-0.002,-0.0019
2.8,0.9873,-2.4129,9.3383,0.0027,-0.0026,0.0018
2.82,1.0318,-2.4191,9.2718,0.0026,0.0008,-0.0011
2.84,1.0093,-2.3281,9.2996,0.0011,-0.001,0.0005
2.86,0.9752,-2.318,9.3403,-0.0008,-0.0019,0.003
2.88,1.0206,-2.2702,9.3069,0.0046,0.0048,0.0021
2.9,0.9309,-2.2672,9.3458,0.0004,0.0046,0.0026
2.92,0.9875,-2.3459,9.3038,0.0012,0.0042,-0.0063
2.94,1.0841,-2.3828,9.3276,0.0005,0.0036,-0.0004
2.96,0.9506,-2.4068,9.267,0.0033,-0.0001,0.002
2.98,1.0655,-2.3774,9.2797,0.001,0.0014,0.0045
3.0,1.0287,-2.419,9.3809,0.0021,-0.0036,-0.0104
3.02,0.9612,-2.2632,9.3413,0.0043,-0.0067,-0.001
3.04,0.8051,-2.5447,9.3267,0.0061,0.0039,0.0054
3.06,0.9523,-2.2547,9.3051,0.001,0.0016,-0.0019
3.08,1.0696,-2.3077,9.3366,0.009,0.0145,-0.0027
3.1,1.1466,-2.4936,9.3439,0.0166,0.0032,0.0165
3.12,0.9386,-2.3621,9.2567,0.0102,0.0004,-0.0071
3.14,0.9107,-2.4223,9.2375,0.0139,0.0035,0.0018
3.16,0.9746,-2.285,9.3891,-0.0016,0.0074,0.0179
3.18,0.951,-2.423,9.1875,-0.0033,0.0012,-0.0029
3.2,0.9089,-2.2283,9.4237,0.0113,-0.0017,-0.0032
3.22,0.9232,-2.3212,9.3981,0.0137,-0.0344,0.0044
3.24,0.9848,-2.2284,9.3865,-0.0147,-0.0227,0.0072
3.26,0.8566,-2.4805,9.5338,0.0104,-0.0347,0.0045
3.28,1.1778,-2.2562,9.3797,0.0334,-0.0099,0.0072
3.3,1.0419,-2.3271,9.1985,0.0335,0.0365,0.046
3.32,1.0587,-2.4819,9.2666,0.0594,0.143,0.0147
3.34,0.8488,-2.3725,9.0792,0.0504,0.148,-0.0211
3.36,0.8632,-2.4339,8.9927,0.0132,0.0363,-0.0219
3.38,1.0596,-2.3409,8.842,-0.0529,-0.1995,-0.0784
3.4,0.8891,-2.2608,8.7583,-0.1612,-0.4572,-0.1307
3.42,0.5589,-2.1987,9.0003,-0.2618,-0.4407,-0.1605
3.44,0.5164,-2.4711,9.4838,-0.2289,-0.0951,-0.1532
3.46,0.4849,-1.8966,10.375,-0.1865,0.4263,-0.1045
3.48,0.8957,-1.9762,11.3953,-0.019,0.6783,-0.0302
3.5,1.3555,-2.1495,10.4803,0.171,0.5357,0.0782
3.52,1.4889,-2.2118,9.786,0.2556,0.0352,0.1438
3.54,1.2868,-2.3557,8.822,0.2786,-0.3916,0.1632
3.56,1.2926,-2.3943,8.8622,0.2081,-0.5145,0.1737
3.58,1.1502,-2.5735,8.9716,0.0929,-0.3198,0.1161
3.6,0.8773,-2.3509,9.0608,0.0038,0.0094,0.058
3.62,0.8762,-2.3916,9.0819,-0.0413,0.1527,0.0165
3.64,0.7372,-2.1172,9.1805,-0.08,0.1683,-0.0152
3.66,1.1712,-2.2957,9.382,-0.0582,0.0962,-0.0342
3.68,1.0487,-2.1828,9.4735,-0.0182,0.0031,-0.0148
3.7,1.0352,-2.3475,9.4456,-0.0015,-0.0056,-0.0089
3.72,0.9613,-2.087,9.5731,0.0243,-0.0239,-0.0262
3.74,1.1233,-2.3325,9.4698,-0.0051,0.0078,-0.012
3.76,0.9692,-2.1302,9.4873,-0.008,0.0155,-0.0121
3.78,1.0926,-2.0573,9.3305,0.0314,-0.0157,-0.0316
3.8,1.0541,-2.2968,9.4309,0.0175,-0.0439,-0.0383
3.82,1.2483,-2.1608,9.2994,0.0319,0.0087,-0.0053
3.84,1.2849,-2.2092,9.1554,0.03,0.0892,-0.0203
3.86,1.1888,-1.977,9.1785,0.0898,0.1666,-0.0058
3.88,1.044,-2.0579,9.0385,0.1043,0.1753,0.004
3.9,1.0225,-2.0473,9.0088,0.01,0.0369,0.0667
3.92,1.1491,-1.7837,8.9511,-0.073,-0.2511,0.103
3.94,0.9118,-2.157,8.6633,-0.1589,-0.4824,0.1387
3.96,0.4139,-2.3443,8.9658,-0.2259,-0.4219,0.1797
3.98,0.3789,-2.4042,9.4208,-0.2505,-0.0431,0.157
4.0,0.4074,-2.4103,10.124,-0.1823,0.4653,0.0974
4.02,1.0277,-2.1954,11.3004,-0.0056,0.6745,-0.0008
4.04,1.4622,-2.2892,10.8036,0.1603,0.4688,-0.0694
4.06,1.5445,-2.3192,9.3784,0.2596,-0.0017,-0.1334
4.08,1.53,-2.0969,9.0799,0.2586,-0.4234,-0.1614
4.1,1.2182,-2.1202,8.7457,0.1955,-0.4919,-0.1449
4.12,1.2339,-2.1469,9.0806,0.0991,-0.2683,-0.1149
4.14,0.9198,-2.1389,9.0474,-0.0072,-0.0011,-0.0612
4.16,1.2007,-1.8858,9.1895,-0.0411,0.1832,-0.0017
4.18,0.8314,-2.5548,9.3117,-0.0548,0.179,0.0044
4.2,0.9527,-2.3077,9.255,-0.0392,0.0903,0.0124
4.22,1.0234,-2.3526,9.2891,-0.0032,-0.0038,0.0276
4.24,1.0642,-2.3668,9.4351,0.0248,-0.0465,0.0168
4.26,0.8691,-2.3889,9.421,0.0181,-0.0235,0.0201
4.28,0.882,-2.4914,9.1956,0.0302,0.0168,0.0074
4.3,0.796,-2.1891,9.3768,0.0285,-0.0151,0.0273
4.32,0.8436,-2.1683,9.478,-0.0047,-0.0282,-0.0004
4.34,0.8782,-2.5439,9.3976,0.0008,-0.0151,0.019
4.36,1.1421,-2.3942,9.4967,0.0189,0.003,0.0159
4.38,1.1147,-2.467,9.3899,0.0775,0.0825,0.0098
4.4,0.9899,-2.5355,9.2193,0.0641,0.1591,0.007
4.42,0.7373,-2.5333,9.1131,0.0656,0.1682,-0.007
4.44,1.2216,-2.7267,8.757,0.0058,0.0302,-0.0312
4.46,1.1733,-2.8031,8.758,-0.0678,-0.2782,-0.0806
4.48,0.9162,-2.4761,8.8196,-0.18,-0.4632,-0.1178
4.5,0.6343,-2.3744,9.0732,-0.2292,-0.3522,-0.1479
4.52,0.4196,-2.3724,9.3497,-0.2251,0.0255,-0.1494
4.54,0.6628,-2.2457,10.8441,-0.1016,0.4495,-0.0746
4.56,0.8778,-2.3997,10.8193,0.0207,0.6105,0.0074
4.58,1.5376,-2.114,10.4436,0.143,0.4267,0.073
4.6,1.6542,-2.4142,9.4207,0.2548,-0.0273,0.1262
4.62,1.1422,-2.295,8.8174,0.2743,-0.384,0.1473
4.64,0.765,-2.5156,8.6575,0.191,-0.4362,0.1291
4.66,1.0044,-2.7307,9.0155,0.0667,-0.2198,0.0862
4.68,1.1231,-2.6228,8.9372,-0.008,0.0266,0.0351
4.7,0.8273,-2.7047,9.0572,-0.0178,0.1619,0.0336
4.72,0.6604,-2.6327,9.1691,-0.0892,0.1479,-0.0253
4.74,1.0726,-2.6836,9.1393,-0.0335,0.0355,-0.0298
4.76,1.0499,-2.2968,9.264,0.0162,-0.0045,0.0015
4.78,1.0484,-2.6002,9.7359,0.0197,-0.0579,0.011
4.8,1.055,-2.4836,9.5614,-0.0252,-0.0267,-0.0206
4.82,0.9601,-2.4181,9.3951,0.0051,-0.0214,-0.0315
4.84,1.178,-2.5169,9.5592,0.0092,-0.0274,-0.0164
4.86,0.8103,-2.6016,9.4234,-0.001,-0.0427,-0.0195
4.88,0.9008,-2.519,9.2496,0.0652,0.0428,-0.0218
4.9,1.0129,-2.5896,9.2436,0.0437,0.1556,0.0023
4.92,0.798,-2.3034,9.1145,0.0628,0.1927,0.0143
4.94,0.9049,-2.3921,8.9718,0.0069,0.1059,0.0363
4.96,1.0246,-2.3655,9.0406,-0.034,-0.1311,0.0553
4.98,0.9812,-2.3212,8.8507,-0.1523,-0.42,0.1358
5.0,0.5608,-2.3728,8.9104,-0.2345,-0.4914,0.1872
5.02,0.3326,-2.2289,8.9335,-0.2786,-0.2511,0.1743
5.04,0.7241,-2.7656,10.0812,-0.1981,0.2776,0.1177
5.06,0.5432,-2.8471,10.8323,-0.0596,0.6607,0.0593
5.08,1.2447,-2.6257,10.9271,0.102,0.6463,-0.0561
5.1,1.6819,-2.4204,10.245,0.2483,0.2354,-0.1158
5.12,1.5147,-2.3609,8.9817,0.2951,-0.2677,-0.1526
5.14,1.4796,-2.4203,8.7095,0.2413,-0.5195,-0.1728
5.16,1.0859,-2.2794,8.8278,0.1732,-0.3908,-0.1184
5.18,1.1028,-2.3174,9.011,0.0004,-0.1204,-0.0792
5.2,0.7634,-1.8941,9.1366,-0.0358,0.1503,-0.0186
5.22,0.9189,-2.1648,8.979,-0.0393,0.2056,0.0092
5.24,1.1206,-2.1412,9.2029,-0.0436,0.1281,0.0383
5.26,0.8848,-1.8222,9.4689,-0.0082,0.0233,0.0306
5.28,1.1378,-2.3264,9.6837,-0.0054,-0.0488,0.0053
5.3,1.2039,-2.052,9.4951,-0.0075,-0.0597,0.0122
5.32,1.1803,-2.2445,9.4424,-0.0112,-0.0385,0.0108
5.34,0.9874,-2.0454,9.3933,0.0129,-0.0332,0.0155
5.36,1.1799,-2.2423,9.2466,0.0126,-0.0338,0.0134
5.38,1.347,-2.0175,9.1853,0.048,0.0427,0.0226
5.4,1.2895,-2.2041,9.4582,0.0805,0.1378,0.0092
5.42,1.2272,-2.1516,9.1984,0.0505,0.1889,-0.013
5.44,0.9111,-2.1132,9.1892,0.0366,0.0888,-0.0188
5.46,0.8803,-2.2368,8.8939,-0.0324,-0.1239,-0.0573
5.48,1.1622,-2.1821,8.8959,-0.1153,-0.3711,-0.1131
5.5,0.8989,-2.0129,8.9565,-0.1875,-0.427,-0.1563
5.52,0.5774,-2.1669,9.4503,-0.2156,-0.1974,-0.1618
5.54,0.8044,-1.9307,10.4084,-0.2003,0.2868,-0.0951
5.56,1.0092,-1.6782,10.747,-0.0325,0.5606,-0.0361
5.58,1.1839,-2.0115,10.5652,0.0952,0.5558,0.0486
5.6,1.8461,-2.1234,10.2955,0.2348,0.1486,0.102
5.62,1.4448,-2.2216,9.2525,0.237,-0.2721,0.1365
5.64,1.356,-2.3903,8.8992,0.1987,-0.4309,0.1398
5.66,1.1265,-2.2026,8.8943,0.1113,-0.3211,0.0991
5.68,1.2792,-2.7034,8.8562,0.0414,-0.0736,0.0653
5.7,1.0238,-2.4116,8.9642,-0.0204,0.132,0.0179
5.72,1.0914,-2.5,9.1641,-0.0843,0.1862,-0.0137
5.74,1.1164,-2.1549,9.352,-0.0202,0.0665,-0.028
5.76,0.9735,-2.5176,9.2664,-0.0465,-0.0212,-0.0011
5.78,0.896,-2.1918,9.4712,-0.007,-0.0342,-0.0077
5.8,1.0361,-2.3382,9.3557,0.0054,-0.066,-0.0261
5.82,1.0822,-2.5046,9.3904,0.0104,-0.0075,-0.0012
5.84,1.2617,-2.381,9.2927,0.0207,0.0001,0.0158
5.86,1.0464,-2.3874,9.6673,-0.0023,-0.001,0.0052
5.88,0.8437,-2.5258,9.298,0.0507,-0.004,-0.0085
5.9,1.0844,-2.4816,9.3011,-0.0016,-0.0497,0.008
5.92,1.0921,-2.5129,9.7304,0.0087,-0.0048,-0.0143
5.94,0.9941,-2.1797,9.3445,0.0677,0.0338,-0.0382
5.96,1.1391,-2.5189,9.1348,0.1159,0.1707,-0.0275
5.98,1.0132,-2.457,9.1938,0.0651,0.1867,0.0091
6.0,0.9177,-2.5309,8.9251,0.038,0.0503,0.0523
6.02,0.7277,-2.482,8.8973,-0.0657,-0.2219,0.1015
6.04,0.9618,-2.2196,8.868,-0.1687,-0.4567,0.1301
6.06,0.6785,-2.5226,9.0182,-0.2345,-0.4378,0.1434
6.08,0.6469,-2.5835,9.3162,-0.2425,-0.0929,0.1393
6.1,0.6081,-2.5447,10.5834,-0.1962,0.3919,0.0866
6.12,0.9676,-2.9297,11.1251,-0.0315,0.6737,0.0299
6.14,1.0487,-2.6551,10.3278,0.1341,0.5234,-0.0757
6.16,1.5173,-2.8522,9.5653,0.231,0.0513,-0.14
6.18,1.3809,-2.6205,8.9682,0.2526,-0.3726,-0.1612
6.2,1.3638,-2.5124,8.8686,0.1896,-0.4859,-0.1452
6.22,1.0861,-2.6421,8.8944,0.0732,-0.3042,-0.1119
6.24,0.889,-2.4114,9.0509,-0.011,-0.0129,-0.0788
6.26,0.8389,-2.4867,9.3001,-0.0375,0.1693,-0.0265
6.28,0.9168,-2.4631,9.0118,-0.0888,0.1805,0.0193
6.3,0.9012,-2.4282,9.3493,-0.0409,0.084,0.0185
6.32,0.9494,-2.4125,9.4114,-0.0168,-0.0202,0.0177
6.34,0.851,-2.5373,9.3382,0.0148,-0.038,0.0086
6.36,0.9074,-2.4472,9.4733,0.0078,-0.02,0.0186
6.38,0.89,-2.4474,9.4264,0.0211,0.0055,-0.0089
6.4,1.0941,-2.5572,9.3793,0.0273,0.0121,-0.0199
6.42,0.9952,-2.3732,9.8062,0.0186,0.0008,0.0012
6.44,1.0481,-2.3525,9.3507,0.0107,-0.0132,0.0169
6.46,0.8673,-2.2459,9.2396,0.0187,-0.0387,0.0143
6.48,0.8965,-2.3206,9.4003,0.0091,-0.0302,0.0302
6.5,0.9167,-2.3218,9.434,0.041,0.0448,0.0153
6.52,1.059,-2.5683,9.1358,0.065,0.0912,0.007
6.54,1.3388,-2.3126,9.1642,0.0441,0.1354,-0.0014
6.56,1.0983,-2.35,8.8732,0.0389,0.0872,-0.0352
6.58,0.8749,-2.342,9.0168,-0.0309,-0.1243,-0.0701
6.6,1.0924,-2.4324,9.0146,-0.1049,-0.3405,-0.1
6.62,0.6547,-2.2227,9.0262,-0.1935,-0.3642,-0.1226
6.64,0.7428,-2.1755,9.3319,-0.1892,-0.1544,-0.133
6.66,0.961,-1.986,10.3044,-0.1465,0.2339,-0.0723
6.68,1.0134,-1.7901,10.8529,-0.0512,0.5296,-0.0242
6.7,1.1292,-1.4824,10.3018,0.0953,0.4522,0.0286
6.72,1.5831,-2.1957,10.0463,0.211,0.1146,0.0986
6.74,1.3105,-1.9322,9.0037,0.2131,-0.2385,0.1238
6.76,1.24,-2.3637,8.8431,0.1603,-0.395,0.101
6.78,1.0774,-2.4496,8.9581,0.099,-0.3017,0.0828
6.8,1.0356,-2.1194,8.9521,0.0456,-0.0651,0.0414
6.82,0.9899,-2.3806,9.1301,-0.011,0.1054,0.0322
6.84,1.0448,-2.1167,9.1977,-0.073,0.1496,-0.0051
6.86,0.7546,-2.4226,9.2207,-0.0123,0.0728,-0.0301
6.88,1.2207,-2.216,9.3294,-0.0465,-0.0055,-0.0292
6.9,0.6485,-2.2133,9.4407,0.0119,-0.0212,-0.0145
6.92,1.0605,-2.2753,9.5041,0.0235,-0.0206,0.0038
6.94,1.1179,-2.2961,9.3621,0.0117,-0.0393,0.0134
6.96,1.2598,-2.0732,9.3308,-0.0085,-0.0121,-0.0135
6.98,1.1703,-2.021,9.4465,0.0028,-0.0393,-0.0246
7.0,1.1461,-2.1416,9.564,0.0275,-0.001,-0.0018
7.02,1.1877,-2.2681,9.2437,0.0209,0.0816,-0.0265
7.04,1.4499,-2.2205,9.4088,0.0876,0.1555,-0.0032
7.06,1.0003,-1.9768,9.1183,0.0479,0.1568,0.022
7.08,1.2342,-1.9847,9.0325,0.0187,0.0359,0.0607
7.1,1.0743,-2.2028,8.8317,-0.058,-0.2701,0.0904
7.12,0.9057,-2.421,8.9282,-0.1605,-0.449,0.1209
7.14,0.652,-2.3247,9.0476,-0.1922,-0.3819,0.1503
7.16,0.4992,-2.3809,9.6135,-0.2163,0.0025,0.1216
7.18,0.4824,-2.6353,10.6497,-0.146,0.4701,0.079
7.2,0.9194,-2.5497,10.7542,0.0244,0.6062,-0.0192
7.22,1.7947,-2.4073,10.4308,0.1534,0.3856,-0.1002
7.24,1.5923,-2.4992,9.4858,0.269,-0.0733,-0.1411
7.26,1.3604,-2.3846,8.9885,0.2262,-0.392,-0.1526
7.28,1.1999,-2.2046,8.7909,0.163,-0.4219,-0.1263
7.3,0.9181,-2.364,8.8669,0.0695,-0.2365,-0.0858
7.32,1.0203,-2.1317,9.0653,0.0024,0.0312,-0.0605
7.34,0.9667,-2.6739,9.1631,-0.0214,0.1902,-0.0076
7.36,0.7822,-2.3806,9.0575,-0.0546,0.1307,0.0123
7.38,0.8604,-2.159,9.386,-0.0333,0.0481,0.022
7.4,0.9764,-2.6341,9.4199,-0.0109,-0.0068,0.0359
7.42,0.9687,-2.4485,9.3889,0.0178,-0.0576,0.0122
7.44,1.1064,-2.4698,9.3865,0.0354,-0.0241,0.0176
7.46,0.9654,-2.3918,9.301,-0.0333,-0.0155,-0.011
7.48,0.8727,-2.5828,9.3392,0.0397,-0.0084,0.0089
7.5,1.1594,-2.4332,9.3376,-0.0068,-0.0227,0.0085
7.52,0.914,-2.6776,9.454,0.0264,-0.0152,-0.0001
7.54,1.0312,-2.5228,9.4084,0.0256,-0.0241,0.0215
7.56,1.1527,-2.5677,9.2425,0.0424,0.0308,0.0146
7.58,1.1104,-2.603,9.2621,0.0738,0.1228,0.001
7.6,1.1432,-2.6294,9.0585,0.0918,0.1938,-0.0084
7.62,0.9201,-2.7221,9.046,0.0516,0.0924,-0.0338
7.64,0.8165,-2.8093,8.9567,-0.0188,-0.095,-0.0761
7.66,0.6962,-2.5372,8.7435,-0.1442,-0.3978,-0.1395
7.68,0.5531,-2.3259,8.89,-0.2197,-0.4809,-0.1333
7.7,0.3579,-2.4299,9.1966,-0.2401,-0.2297,-0.1628
7.72,0.1507,-2.2492,10.0725,-0.1831,0.239,-0.1109
7.74,1.1639,-2.3106,11.3971,-0.0988,0.605,-0.0358
7.76,0.9673,-2.3933,10.7693,0.1192,0.5827,0.0645
7.78,1.4751,-2.3664,9.9672,0.2435,0.1878,0.1282
7.8,1.613,-2.3431,9.3251,0.2612,-0.2249,0.1612
7.82,1.481,-2.5205,8.8014,0.2236,-0.4796,0.1512
7.84,0.9427,-2.5595,8.6997,0.1446,-0.3732,0.1215
7.86,1.1276,-2.2202,8.9966,0.0425,-0.0939,0.0664
7.88,0.9921,-2.6458,8.8996,-0.0378,0.1037,0.0223
7.9,0.7884,-2.5699,9.2145,-0.0537,0.1883,-0.0208
7.92,0.9222,-2.3508,9.4007,-0.0685,0.1122,-0.0135
7.94,0.8659,-2.4923,9.3056,-0.0171,0.0274,-0.0123
7.96,0.9525,-2.189,9.4235,0.018,-0.033,0.0062
